1470298801861: 	acted on	innerText
1470298801936: 	sub-instrument	start	draw	true
1470298801937: 	activate	draw
1470298804325: 	draw	image-5	{"x":38.5,"y":57.5}
1470298804333: 	draw	image-5	{"x":38.5,"y":56.5}
1470298804342: 	draw	image-5	{"x":37.5,"y":56.5}
1470298804350: 	draw	image-5	{"x":36.5,"y":55.5}
1470298804358: 	draw	image-5	{"x":34.5,"y":55.5}
1470298804368: 	draw	image-5	{"x":32.5,"y":55.5}
1470298804375: 	draw	image-5	{"x":30.5,"y":55.5}
1470298804383: 	draw	image-5	{"x":28.5,"y":56.5}
1470298804393: 	draw	image-5	{"x":26.5,"y":57.5}
1470298804400: 	draw	image-5	{"x":25.5,"y":58.5}
1470298804408: 	draw	image-5	{"x":24.5,"y":59.5}
1470298804417: 	draw	image-5	{"x":23.5,"y":61.5}
1470298804425: 	draw	image-5	{"x":22.5,"y":63.5}
1470298804443: 	draw	image-5	{"x":22.5,"y":65.5}
1470298804450: 	draw	image-5	{"x":22.5,"y":66.5}
1470298804459: 	draw	image-5	{"x":23.5,"y":68.5}
1470298804467: 	draw	image-5	{"x":24.5,"y":69.5}
1470298804476: 	draw	image-5	{"x":26.5,"y":71.5}
1470298804483: 	draw	image-5	{"x":28.5,"y":71.5}
1470298804492: 	draw	image-5	{"x":32.5,"y":72.5}
1470298804500: 	draw	image-5	{"x":36.5,"y":72.5}
1470298804690: 	draw	image-5	{"x":35.5,"y":49.5}
1470298804794: 	draw	image-5	{"x":27.5,"y":62.5}
1470298804802: 	draw	image-5	{"x":27.5,"y":63.5}
1470298804810: 	draw	image-5	{"x":27.5,"y":64.5}
1470298804827: 	draw	image-5	{"x":27.5,"y":66.5}
1470298805112: 	draw	image-5	{"x":59.5,"y":78.5}
1470298805210: 	draw	image-5	{"x":53.5,"y":92.5}
1470298805219: 	draw	image-5	{"x":54.5,"y":92.5}
1470298805226: 	draw	image-5	{"x":56.5,"y":94.5}
1470298805244: 	draw	image-5	{"x":57.5,"y":95.5}
1470298805251: 	draw	image-5	{"x":59.5,"y":95.5}
1470298805260: 	draw	image-5	{"x":61.5,"y":95.5}
1470298805269: 	draw	image-5	{"x":64.5,"y":93.5}
1470298805277: 	draw	image-5	{"x":66.5,"y":92.5}
1470298805284: 	draw	image-5	{"x":68.5,"y":89.5}
1470298805300: 	draw	image-5	{"x":69.5,"y":87.5}
1470298805309: 	draw	image-5	{"x":71.5,"y":83.5}
1470298805319: 	draw	image-5	{"x":71.5,"y":80.5}
1470298805326: 	draw	image-5	{"x":71.5,"y":78.5}
1470298805334: 	draw	image-5	{"x":70.5,"y":77.5}
1470298805343: 	draw	image-5	{"x":68.5,"y":74.5}
1470298805351: 	draw	image-5	{"x":67.5,"y":74.5}
1470298805359: 	draw	image-5	{"x":64.5,"y":73.5}
1470298805369: 	draw	image-5	{"x":62.5,"y":72.5}
1470298805376: 	draw	image-5	{"x":60.5,"y":72.5}
1470298805384: 	draw	image-5	{"x":57.5,"y":72.5}
1470298805393: 	draw	image-5	{"x":55.5,"y":73.5}
1470298805400: 	draw	image-5	{"x":52.5,"y":74.5}
1470298805410: 	draw	image-5	{"x":50.5,"y":75.5}
1470298805418: 	draw	image-5	{"x":49.5,"y":76.5}
1470298805426: 	draw	image-5	{"x":48.5,"y":78.5}
1470298805434: 	draw	image-5	{"x":47.5,"y":78.5}
1470298805443: 	draw	image-5	{"x":47.5,"y":81.5}
1470298805451: 	draw	image-5	{"x":46.5,"y":81.5}
1470298805460: 	draw	image-5	{"x":46.5,"y":83.5}
1470298805468: 	draw	image-5	{"x":47.5,"y":84.5}
1470298805476: 	draw	image-5	{"x":47.5,"y":85.5}
1470298805484: 	draw	image-5	{"x":48.5,"y":86.5}
1470298805492: 	draw	image-5	{"x":51.5,"y":88.5}
1470298805501: 	draw	image-5	{"x":53.5,"y":88.5}
1470298805509: 	draw	image-5	{"x":57.5,"y":89.5}
1470298805518: 	draw	image-5	{"x":60.5,"y":89.5}
1470298805525: 	draw	image-5	{"x":63.5,"y":88.5}
1470298805534: 	draw	image-5	{"x":65.5,"y":87.5}
1470298805543: 	draw	image-5	{"x":67.5,"y":85.5}
1470298805551: 	draw	image-5	{"x":68.5,"y":84.5}
1470298805559: 	draw	image-5	{"x":70.5,"y":82.5}
1470298805567: 	draw	image-5	{"x":71.5,"y":80.5}
1470298805576: 	draw	image-5	{"x":72.5,"y":78.5}
1470298805589: 	draw	image-5	{"x":72.5,"y":77.5}
1470298805602: 	draw	image-5	{"x":70.5,"y":74.5}
1470298805610: 	draw	image-5	{"x":69.5,"y":73.5}
1470298805617: 	draw	image-5	{"x":65.5,"y":72.5}
1470298805635: 	draw	image-5	{"x":58.5,"y":73.5}
1470298805643: 	draw	image-5	{"x":55.5,"y":73.5}
1470298805657: 	draw	image-5	{"x":53.5,"y":74.5}
1470298805667: 	draw	image-5	{"x":49.5,"y":77.5}
1470298805676: 	draw	image-5	{"x":47.5,"y":79.5}
1470298805685: 	draw	image-5	{"x":45.5,"y":81.5}
1470298805702: 	draw	image-5	{"x":43.5,"y":83.5}
1470298805709: 	draw	image-5	{"x":43.5,"y":84.5}
1470298805725: 	draw	image-5	{"x":43.5,"y":86.5}
1470298805735: 	draw	image-5	{"x":44.5,"y":87.5}
1470298805751: 	draw	image-5	{"x":47.5,"y":90.5}
1470298805759: 	draw	image-5	{"x":51.5,"y":90.5}
1470298806988: 	acted on	innerText
1470298807061: 	sub-instrument	stop	draw	false
1470298807062: 	deactivate	draw
1470298824683: 	acted on	sample
1470298833809: 	acted on	sample
1470298837276: 	acted on	innerText
1470298837367: 	sub-instrument	start	draw	true
1470298837368: 	activate	draw
1470298838237: 	draw	image-5	{"x":83.5,"y":18.5}
1470298838375: 	draw	image-5	{"x":80.5,"y":34.5}
1470298838386: 	draw	image-5	{"x":80.5,"y":36.5}
1470298838404: 	draw	image-5	{"x":79.5,"y":41.5}
1470298838419: 	draw	image-5	{"x":78.5,"y":46.5}
1470298838436: 	draw	image-5	{"x":76.5,"y":52.5}
1470298838450: 	draw	image-5	{"x":74.5,"y":56.5}
1470298838459: 	draw	image-5	{"x":73.5,"y":58.5}
1470298838476: 	draw	image-5	{"x":70.5,"y":60.5}
1470298838493: 	draw	image-5	{"x":68.5,"y":62.5}
1470298838501: 	draw	image-5	{"x":67.5,"y":64.5}
1470298838509: 	draw	image-5	{"x":66.5,"y":64.5}
1470298838516: 	draw	image-5	{"x":65.5,"y":65.5}
1470298838526: 	draw	image-5	{"x":64.5,"y":66.5}
1470298838532: 	draw	image-5	{"x":63.5,"y":67.5}
1470298838631: 	draw	image-5	{"x":63.5,"y":66.5}
1470298838645: 	draw	image-5	{"x":67.5,"y":60.5}
1470298838663: 	draw	image-5	{"x":71.5,"y":56.5}
1470298838680: 	draw	image-5	{"x":74.5,"y":50.5}
1470298838692: 	draw	image-5	{"x":76.5,"y":45.5}
1470298838701: 	draw	image-5	{"x":77.5,"y":43.5}
1470298838709: 	draw	image-5	{"x":78.5,"y":41.5}
1470298838727: 	draw	image-5	{"x":80.5,"y":36.5}
1470298838742: 	draw	image-5	{"x":81.5,"y":30.5}
1470298838751: 	draw	image-5	{"x":82.5,"y":28.5}
1470298838768: 	draw	image-5	{"x":83.5,"y":25.5}
1470298838785: 	draw	image-5	{"x":84.5,"y":21.5}
1470298838802: 	draw	image-5	{"x":85.5,"y":19.5}
1470298838818: 	draw	image-5	{"x":84.5,"y":17.5}
1470298838843: 	draw	image-5	{"x":84.5,"y":15.5}
1470298838927: 	draw	image-5	{"x":83.5,"y":15.5}
1470298838936: 	draw	image-5	{"x":83.5,"y":17.5}
1470298838952: 	draw	image-5	{"x":80.5,"y":21.5}
1470298838967: 	draw	image-5	{"x":77.5,"y":25.5}
1470298838976: 	draw	image-5	{"x":76.5,"y":27.5}
1470298838993: 	draw	image-5	{"x":72.5,"y":31.5}
1470298839011: 	draw	image-5	{"x":67.5,"y":35.5}
1470298839027: 	draw	image-5	{"x":62.5,"y":38.5}
1470298839044: 	draw	image-5	{"x":56.5,"y":41.5}
1470298839059: 	draw	image-5	{"x":51.5,"y":43.5}
1470298839075: 	draw	image-5	{"x":49.5,"y":44.5}
1470298839082: 	draw	image-5	{"x":47.5,"y":44.5}
1470298839090: 	draw	image-5	{"x":47.5,"y":45.5}
1470298839108: 	draw	image-5	{"x":46.5,"y":45.5}
1470298839132: 	draw	image-5	{"x":45.5,"y":45.5}
1470298841067: 	acted on	innerText
1470298841158: 	sub-instrument	stop	draw	false
1470298841158: 	deactivate	draw
1470298937517: 	acted on	innerText
1470298937616: 	sub-instrument	start	draw	true
1470298937617: 	activate	draw
1470298940963: 	draw	content	{"x":728,"y":145}
1470298941015: 	draw	content	{"x":714,"y":154}
1470298941028: 	draw	content	{"x":711,"y":157}
1470298941034: 	draw	content	{"x":708,"y":159}
1470298941039: 	draw	content	{"x":706,"y":162}
1470298941049: 	draw	content	{"x":703,"y":166}
1470298941057: 	draw	content	{"x":701,"y":169}
1470298941065: 	draw	content	{"x":699,"y":173}
1470298941075: 	draw	content	{"x":697,"y":176}
1470298941083: 	draw	content	{"x":696,"y":179}
1470298941092: 	draw	content	{"x":695,"y":182}
1470298941101: 	draw	content	{"x":694,"y":186}
1470298941107: 	draw	content	{"x":692,"y":191}
1470298941116: 	draw	content	{"x":691,"y":194}
1470298941125: 	draw	content	{"x":691,"y":197}
1470298941132: 	draw	content	{"x":691,"y":199}
1470298941140: 	draw	content	{"x":692,"y":203}
1470298941150: 	draw	content	{"x":692,"y":205}
1470298941157: 	draw	content	{"x":693,"y":209}
1470298941166: 	draw	content	{"x":694,"y":211}
1470298941174: 	draw	content	{"x":695,"y":214}
1470298941182: 	draw	content	{"x":696,"y":216}
1470298941191: 	draw	content	{"x":697,"y":218}
1470298941199: 	draw	content	{"x":699,"y":221}
1470298941208: 	draw	content	{"x":701,"y":223}
1470298941215: 	draw	content	{"x":703,"y":225}
1470298941224: 	draw	content	{"x":704,"y":227}
1470298941233: 	draw	content	{"x":707,"y":229}
1470298941240: 	draw	content	{"x":709,"y":230}
1470298941249: 	draw	content	{"x":711,"y":232}
1470298941257: 	draw	content	{"x":714,"y":234}
1470298941276: 	draw	content	{"x":716,"y":235}
1470298941283: 	draw	content	{"x":718,"y":237}
1470298941289: 	draw	content	{"x":719,"y":238}
1470298941294: 	draw	content	{"x":721,"y":239}
1470298941301: 	draw	content	{"x":723,"y":240}
1470298941307: 	draw	content	{"x":725,"y":242}
1470298941316: 	draw	content	{"x":727,"y":243}
1470298941324: 	draw	content	{"x":729,"y":244}
1470298941332: 	draw	content	{"x":731,"y":245}
1470298941341: 	draw	content	{"x":733,"y":246}
1470298941349: 	draw	content	{"x":735,"y":247}
1470298941357: 	draw	content	{"x":736,"y":248}
1470298941365: 	draw	content	{"x":738,"y":248}
1470298941374: 	draw	content	{"x":740,"y":248}
1470298941382: 	draw	content	{"x":742,"y":249}
1470298941390: 	draw	content	{"x":743,"y":249}
1470298941400: 	draw	content	{"x":745,"y":249}
1470298941408: 	draw	content	{"x":747,"y":248}
1470298941415: 	draw	content	{"x":748,"y":248}
1470298941425: 	draw	content	{"x":750,"y":247}
1470298941433: 	draw	content	{"x":753,"y":247}
1470298941440: 	draw	content	{"x":755,"y":245}
1470298941451: 	draw	content	{"x":756,"y":244}
1470298941457: 	draw	content	{"x":758,"y":242}
1470298941466: 	draw	content	{"x":759,"y":241}
1470298941476: 	draw	content	{"x":761,"y":239}
1470298941483: 	draw	content	{"x":762,"y":238}
1470298941490: 	draw	content	{"x":762,"y":237}
1470298941499: 	draw	content	{"x":763,"y":235}
1470298941507: 	draw	content	{"x":764,"y":233}
1470298941515: 	draw	content	{"x":765,"y":231}
1470298941524: 	draw	content	{"x":766,"y":228}
1470298941534: 	draw	content	{"x":766,"y":226}
1470298941540: 	draw	content	{"x":767,"y":223}
1470298941550: 	draw	content	{"x":769,"y":218}
1470298941558: 	draw	content	{"x":769,"y":215}
1470298941567: 	draw	content	{"x":770,"y":211}
1470298941576: 	draw	content	{"x":771,"y":207}
1470298941584: 	draw	content	{"x":771,"y":204}
1470298941599: 	draw	content	{"x":771,"y":199}
1470298941608: 	draw	content	{"x":772,"y":196}
1470298941617: 	draw	content	{"x":772,"y":192}
1470298941633: 	draw	content	{"x":771,"y":186}
1470298941641: 	draw	content	{"x":771,"y":183}
1470298941653: 	draw	content	{"x":771,"y":179}
1470298941661: 	draw	content	{"x":771,"y":172}
1470298941671: 	draw	content	{"x":770,"y":170}
1470298941679: 	draw	content	{"x":769,"y":166}
1470298941688: 	draw	content	{"x":768,"y":164}
1470298941697: 	draw	content	{"x":767,"y":161}
1470298941706: 	draw	content	{"x":766,"y":160}
1470298941717: 	draw	content	{"x":765,"y":157}
1470298941726: 	draw	content	{"x":761,"y":152}
1470298941735: 	draw	content	{"x":759,"y":150}
1470298941746: 	draw	content	{"x":757,"y":148}
1470298941757: 	draw	content	{"x":756,"y":147}
1470298941768: 	draw	content	{"x":752,"y":143}
1470298941783: 	draw	content	{"x":749,"y":142}
1470298941794: 	draw	content	{"x":745,"y":139}
1470298941804: 	draw	content	{"x":741,"y":138}
1470298941816: 	draw	content	{"x":737,"y":137}
1470298941827: 	draw	content	{"x":729,"y":136}
1470298941840: 	draw	content	{"x":725,"y":136}
1470298941853: 	draw	content	{"x":717,"y":136}
1470298941866: 	draw	content	{"x":713,"y":137}
1470298941881: 	draw	content	{"x":704,"y":139}
1470298941895: 	draw	content	{"x":695,"y":142}
1470298941910: 	draw	content	{"x":687,"y":145}
1470298941924: 	draw	content	{"x":683,"y":146}
1470298941939: 	draw	content	{"x":674,"y":150}
1470298941955: 	draw	content	{"x":666,"y":154}
1470298941972: 	draw	content	{"x":656,"y":159}
1470298941988: 	draw	content	{"x":647,"y":163}
1470298942008: 	draw	content	{"x":638,"y":167}
1470298942035: 	draw	content	{"x":618,"y":174}
1470298942049: 	draw	content	{"x":613,"y":175}
1470298942063: 	draw	content	{"x":603,"y":177}
1470298942077: 	draw	content	{"x":595,"y":178}
1470298942092: 	draw	content	{"x":587,"y":179}
1470298942106: 	draw	content	{"x":582,"y":179}
1470298942120: 	draw	content	{"x":575,"y":177}
1470298942136: 	draw	content	{"x":568,"y":175}
1470298942154: 	draw	content	{"x":560,"y":173}
1470298942170: 	draw	content	{"x":552,"y":171}
1470298942187: 	draw	content	{"x":545,"y":167}
1470298942204: 	draw	content	{"x":539,"y":162}
1470298942237: 	draw	content	{"x":534,"y":157}
1470298942258: 	draw	content	{"x":529,"y":149}
1470298942269: 	draw	content	{"x":528,"y":139}
1470298942280: 	draw	content	{"x":530,"y":129}
1470298942288: 	draw	content	{"x":531,"y":124}
1470298942296: 	draw	content	{"x":532,"y":121}
1470298942303: 	draw	content	{"x":535,"y":115}
1470298942312: 	draw	content	{"x":537,"y":111}
1470298942321: 	draw	content	{"x":540,"y":106}
1470298942332: 	draw	content	{"x":542,"y":102}
1470298942342: 	draw	content	{"x":548,"y":93}
1470298942360: 	draw	content	{"x":551,"y":89}
1470298942376: 	draw	content	{"x":558,"y":83}
1470298942391: 	draw	content	{"x":567,"y":76}
1470298942409: 	draw	content	{"x":576,"y":70}
1470298942429: 	draw	content	{"x":591,"y":62}
1470298942455: 	draw	content	{"x":603,"y":58}
1470298942475: 	draw	content	{"x":620,"y":54}
1470298942499: 	draw	content	{"x":637,"y":54}
1470298942520: 	draw	content	{"x":654,"y":55}
1470298942550: 	draw	content	{"x":670,"y":60}
1470298942606: 	draw	content	{"x":685,"y":68}
1470298942621: 	draw	content	{"x":701,"y":87}
1470298942631: 	draw	content	{"x":705,"y":99}
1470298942652: 	draw	content	{"x":706,"y":104}
1470298942666: 	draw	content	{"x":707,"y":123}
1470298942679: 	draw	content	{"x":706,"y":136}
1470298942691: 	draw	content	{"x":704,"y":149}
1470298942707: 	draw	content	{"x":703,"y":155}
1470298942722: 	draw	content	{"x":702,"y":167}
1470298942739: 	draw	content	{"x":701,"y":179}
1470298942777: 	draw	content	{"x":702,"y":197}
1470298942786: 	draw	content	{"x":705,"y":212}
1470298942798: 	draw	content	{"x":706,"y":217}
1470298942810: 	draw	content	{"x":708,"y":224}
1470298942822: 	draw	content	{"x":710,"y":227}
1470298942840: 	draw	content	{"x":714,"y":233}
1470298942865: 	draw	content	{"x":721,"y":242}
1470298942878: 	draw	content	{"x":727,"y":248}
1470298942898: 	draw	content	{"x":730,"y":250}
1470298942904: 	draw	content	{"x":737,"y":254}
1470298942911: 	draw	content	{"x":741,"y":256}
1470298942923: 	draw	content	{"x":745,"y":257}
1470298942932: 	draw	content	{"x":750,"y":259}
1470298942946: 	draw	content	{"x":758,"y":261}
1470298942956: 	draw	content	{"x":764,"y":261}
1470298942975: 	draw	content	{"x":768,"y":261}
1470298942983: 	draw	content	{"x":777,"y":262}
1470298942991: 	draw	content	{"x":780,"y":262}
1470298943002: 	draw	content	{"x":785,"y":262}
1470298943011: 	draw	content	{"x":792,"y":262}
1470298943020: 	draw	content	{"x":795,"y":261}
1470298943032: 	draw	content	{"x":798,"y":261}
1470298943044: 	draw	content	{"x":803,"y":260}
1470298943065: 	draw	content	{"x":805,"y":259}
1470298943071: 	draw	content	{"x":808,"y":258}
1470298943091: 	draw	content	{"x":809,"y":258}
1470298943100: 	draw	content	{"x":809,"y":257}
1470298943156: 	draw	content	{"x":806,"y":256}
1470298943169: 	draw	content	{"x":796,"y":255}
1470298943177: 	draw	content	{"x":790,"y":255}
1470298943188: 	draw	content	{"x":784,"y":256}
1470298943196: 	draw	content	{"x":778,"y":257}
1470298943205: 	draw	content	{"x":772,"y":257}
1470298943219: 	draw	content	{"x":766,"y":258}
1470298943227: 	draw	content	{"x":751,"y":261}
1470298943237: 	draw	content	{"x":744,"y":263}
1470298943247: 	draw	content	{"x":737,"y":264}
1470298943266: 	draw	content	{"x":723,"y":268}
1470298943273: 	draw	content	{"x":716,"y":270}
1470298943283: 	draw	content	{"x":710,"y":273}
1470298943292: 	draw	content	{"x":698,"y":278}
1470298943307: 	draw	content	{"x":692,"y":281}
1470298943317: 	draw	content	{"x":687,"y":284}
1470298943328: 	draw	content	{"x":682,"y":286}
1470298943338: 	draw	content	{"x":675,"y":291}
1470298943347: 	draw	content	{"x":672,"y":293}
1470298943358: 	draw	content	{"x":670,"y":296}
1470298943375: 	draw	content	{"x":666,"y":299}
1470298943383: 	draw	content	{"x":665,"y":301}
1470298943394: 	draw	content	{"x":664,"y":303}
1470298943405: 	draw	content	{"x":664,"y":304}
1470298943419: 	draw	content	{"x":663,"y":307}
1470298943438: 	draw	content	{"x":664,"y":308}
1470298943447: 	draw	content	{"x":665,"y":311}
1470298943457: 	draw	content	{"x":667,"y":312}
1470298943468: 	draw	content	{"x":673,"y":315}
1470298943478: 	draw	content	{"x":676,"y":315}
1470298943489: 	draw	content	{"x":680,"y":315}
1470298943511: 	draw	content	{"x":684,"y":316}
1470298943520: 	draw	content	{"x":698,"y":317}
1470298943530: 	draw	content	{"x":703,"y":317}
1470298943539: 	draw	content	{"x":709,"y":317}
1470298943549: 	draw	content	{"x":716,"y":316}
1470298943563: 	draw	content	{"x":727,"y":315}
1470298943578: 	draw	content	{"x":740,"y":314}
1470298943592: 	draw	content	{"x":745,"y":313}
1470298943609: 	draw	content	{"x":758,"y":311}
1470298943631: 	draw	content	{"x":771,"y":310}
1470298943643: 	draw	content	{"x":784,"y":308}
1470298943652: 	draw	content	{"x":797,"y":307}
1470298943662: 	draw	content	{"x":803,"y":307}
1470298943672: 	draw	content	{"x":809,"y":307}
1470298943691: 	draw	content	{"x":815,"y":307}
1470298943705: 	draw	content	{"x":822,"y":307}
1470298943718: 	draw	content	{"x":826,"y":308}
1470298943732: 	draw	content	{"x":827,"y":309}
1470298943746: 	draw	content	{"x":829,"y":310}
1470298943766: 	draw	content	{"x":830,"y":311}
1470298943783: 	draw	content	{"x":831,"y":313}
1470298943813: 	draw	content	{"x":827,"y":318}
1470298943822: 	draw	content	{"x":816,"y":324}
1470298943834: 	draw	content	{"x":811,"y":325}
1470298943844: 	draw	content	{"x":799,"y":329}
1470298943859: 	draw	content	{"x":793,"y":331}
1470298943870: 	draw	content	{"x":780,"y":336}
1470298943881: 	draw	content	{"x":774,"y":337}
1470298943893: 	draw	content	{"x":762,"y":339}
1470298943910: 	draw	content	{"x":747,"y":340}
1470298943926: 	draw	content	{"x":741,"y":341}
1470298943942: 	draw	content	{"x":728,"y":342}
1470298943957: 	draw	content	{"x":712,"y":338}
1470298943991: 	draw	content	{"x":702,"y":338}
1470298943999: 	draw	content	{"x":683,"y":337}
1470298944010: 	draw	content	{"x":672,"y":335}
1470298944019: 	draw	content	{"x":669,"y":335}
1470298944032: 	draw	content	{"x":666,"y":334}
1470298944044: 	draw	content	{"x":660,"y":333}
1470298944060: 	draw	content	{"x":658,"y":331}
1470298944075: 	draw	content	{"x":656,"y":329}
1470298944089: 	draw	content	{"x":654,"y":325}
1470298944105: 	draw	content	{"x":652,"y":321}
1470298944123: 	draw	content	{"x":654,"y":312}
1470298944155: 	draw	content	{"x":659,"y":302}
1470298944162: 	draw	content	{"x":669,"y":287}
1470298944171: 	draw	content	{"x":673,"y":281}
1470298944181: 	draw	content	{"x":676,"y":276}
1470298944196: 	draw	content	{"x":685,"y":265}
1470298944210: 	draw	content	{"x":690,"y":260}
1470298944223: 	draw	content	{"x":701,"y":247}
1470298944236: 	draw	content	{"x":713,"y":235}
1470298944254: 	draw	content	{"x":724,"y":225}
1470298944285: 	draw	content	{"x":736,"y":213}
1470298944293: 	draw	content	{"x":752,"y":200}
1470298944305: 	draw	content	{"x":758,"y":194}
1470298946275: 	acted on	innerText
1470298946343: 	sub-instrument	stop	draw	false
1470298946344: 	deactivate	draw
