1470648272418	2016-08-08 11-24-32.418	acted	on	innerText
1470648272584	2016-08-08 11-24-32.584	sub-instrument	start	mover	true
1470648272586	2016-08-08 11-24-32.586	activate	mover
1470648273708	2016-08-08 11-24-33.708	acted	on	image-42
1470648273712	2016-08-08 11-24-33.712	action	mover	image-42	{"x":1100,"y":110}
1470648273717	2016-08-08 11-24-33.717	start	moving	image-42	from	{"x":92,"y":77}
1470648273897	2016-08-08 11-24-33.897	action	mover	image-42	{"x":1095,"y":125}
1470648273898	2016-08-08 11-24-33.898	moved	image-42	to	{"x":1095,"y":125}
1470648273914	2016-08-08 11-24-33.914	action	mover	image-42	{"x":1093,"y":127}
1470648273931	2016-08-08 11-24-33.931	action	mover	image-42	{"x":1092,"y":128}
1470648273932	2016-08-08 11-24-33.932	moved	image-42	to	{"x":1092,"y":128}
1470648273938	2016-08-08 11-24-33.938	action	mover	image-42	{"x":1091,"y":128}
1470648273939	2016-08-08 11-24-33.939	moved	image-42	to	{"x":1091,"y":128}
1470648273946	2016-08-08 11-24-33.946	action	mover	image-42	{"x":1091,"y":129}
1470648273947	2016-08-08 11-24-33.947	moved	image-42	to	{"x":1091,"y":129}
1470648273955	2016-08-08 11-24-33.955	action	mover	image-42	{"x":1090,"y":129}
1470648273956	2016-08-08 11-24-33.956	moved	image-42	to	{"x":1090,"y":129}
1470648273964	2016-08-08 11-24-33.964	action	mover	image-42	{"x":1090,"y":130}
1470648273965	2016-08-08 11-24-33.965	moved	image-42	to	{"x":1090,"y":130}
1470648273980	2016-08-08 11-24-33.980	action	mover	image-42	{"x":1089,"y":130}
1470648273981	2016-08-08 11-24-33.981	moved	image-42	to	{"x":1089,"y":130}
1470648273988	2016-08-08 11-24-33.988	action	mover	image-42	{"x":1089,"y":131}
1470648273989	2016-08-08 11-24-33.989	moved	image-42	to	{"x":1089,"y":131}
1470648274039	2016-08-08 11-24-34.039	action	mover	image-42	{"x":1088,"y":132}
1470648274040	2016-08-08 11-24-34.040	moved	image-42	to	{"x":1088,"y":132}
1470648274090	2016-08-08 11-24-34.090	action	mover	image-42	{"x":1088,"y":133}
1470648274096	2016-08-08 11-24-34.096	action	mover	image-42	{"x":1087,"y":133}
1470648274097	2016-08-08 11-24-34.097	moved	image-42	to	{"x":1087,"y":133}
1470648274114	2016-08-08 11-24-34.114	action	mover	image-42	{"x":1087,"y":134}
1470648274115	2016-08-08 11-24-34.115	moved	image-42	to	{"x":1087,"y":134}
1470648274131	2016-08-08 11-24-34.131	action	mover	image-42	{"x":1086,"y":134}
1470648274133	2016-08-08 11-24-34.133	moved	image-42	to	{"x":1086,"y":134}
1470648274138	2016-08-08 11-24-34.138	action	mover	image-42	{"x":1086,"y":135}
1470648274158	2016-08-08 11-24-34.158	action	mover	image-42	{"x":1085,"y":136}
1470648274159	2016-08-08 11-24-34.159	moved	image-42	to	{"x":1085,"y":136}
1470648274173	2016-08-08 11-24-34.173	action	mover	image-42	{"x":1084,"y":138}
1470648274174	2016-08-08 11-24-34.174	moved	image-42	to	{"x":1084,"y":138}
1470648274195	2016-08-08 11-24-34.195	action	mover	image-42	{"x":1083,"y":139}
1470648274196	2016-08-08 11-24-34.196	moved	image-42	to	{"x":1083,"y":139}
1470648274206	2016-08-08 11-24-34.206	action	mover	image-42	{"x":1081,"y":141}
1470648274207	2016-08-08 11-24-34.207	moved	image-42	to	{"x":1081,"y":141}
1470648274223	2016-08-08 11-24-34.223	action	mover	image-42	{"x":1079,"y":143}
1470648274230	2016-08-08 11-24-34.230	action	mover	image-42	{"x":1077,"y":144}
1470648274231	2016-08-08 11-24-34.231	moved	image-42	to	{"x":1077,"y":144}
1470648274239	2016-08-08 11-24-34.239	action	mover	image-42	{"x":1075,"y":145}
1470648274240	2016-08-08 11-24-34.240	moved	image-42	to	{"x":1075,"y":145}
1470648274246	2016-08-08 11-24-34.246	action	mover	image-42	{"x":1073,"y":147}
1470648274247	2016-08-08 11-24-34.247	moved	image-42	to	{"x":1073,"y":147}
1470648274255	2016-08-08 11-24-34.255	action	mover	image-42	{"x":1069,"y":148}
1470648274256	2016-08-08 11-24-34.256	moved	image-42	to	{"x":1069,"y":148}
1470648274265	2016-08-08 11-24-34.265	action	mover	image-42	{"x":1066,"y":149}
1470648274266	2016-08-08 11-24-34.266	moved	image-42	to	{"x":1066,"y":149}
1470648274271	2016-08-08 11-24-34.271	action	mover	image-42	{"x":1061,"y":150}
1470648274272	2016-08-08 11-24-34.272	moved	image-42	to	{"x":1061,"y":150}
1470648274280	2016-08-08 11-24-34.280	action	mover	image-42	{"x":1056,"y":151}
1470648274282	2016-08-08 11-24-34.282	moved	image-42	to	{"x":1056,"y":151}
1470648274289	2016-08-08 11-24-34.289	action	mover	image-42	{"x":1049,"y":153}
1470648274297	2016-08-08 11-24-34.297	action	mover	image-42	{"x":1043,"y":155}
1470648274299	2016-08-08 11-24-34.299	moved	image-42	to	{"x":1043,"y":155}
1470648274305	2016-08-08 11-24-34.305	action	mover	image-42	{"x":1037,"y":156}
1470648274307	2016-08-08 11-24-34.307	moved	image-42	to	{"x":1037,"y":156}
