65,70,75,35,65,25
40,40,45,50,40,45
40,15,35,35,60,40
50,70,30,20,10,30
65,65,25,5,50,35
40,10,30,70,25,20
60,25,15,5,70,5
20,25,10,5,20,10
75,15,15,75,55,5
15,75,40,45,40,60
50,30,25,35,40,20
80,60,50,30,50,20
50,80,70,50,90,70
30,40,20,30,40,20
60,35,30,40,50,30
20,20,40,70,35,60
10,10,10,15,10,20
15,35,25,15,25,15
80,70,50,20,70,50
