1470666751680: 	acted on	innerText
1470666751769: 	sub-instrument	start	mover	true
1470666790242: 	moved	image-67	to	{"x":623,"y":98}
1470666790250: 	moved	image-67	to	{"x":628,"y":97}
1470666790257: 	moved	image-67	to	{"x":634,"y":96}
1470666790266: 	moved	image-67	to	{"x":639,"y":95}
1470666790275: 	moved	image-67	to	{"x":645,"y":93}
1470666790283: 	moved	image-67	to	{"x":651,"y":93}
1470666790291: 	moved	image-67	to	{"x":657,"y":92}
1470666790299: 	moved	image-67	to	{"x":663,"y":90}
1470666790307: 	moved	image-67	to	{"x":670,"y":89}
1470666790317: 	moved	image-67	to	{"x":676,"y":88}
1470666790324: 	moved	image-67	to	{"x":684,"y":88}
1470666790333: 	moved	image-67	to	{"x":692,"y":87}
1470666790342: 	moved	image-67	to	{"x":699,"y":86}
1470666790350: 	moved	image-67	to	{"x":707,"y":85}
1470666790358: 	moved	image-67	to	{"x":714,"y":85}
1470666790367: 	moved	image-67	to	{"x":722,"y":84}
1470666790375: 	moved	image-67	to	{"x":730,"y":84}
1470666790384: 	moved	image-67	to	{"x":739,"y":84}
1470666790392: 	moved	image-67	to	{"x":747,"y":84}
1470666790399: 	moved	image-67	to	{"x":756,"y":84}
1470666790408: 	moved	image-67	to	{"x":765,"y":83}
1470666790420: 	moved	image-67	to	{"x":773,"y":84}
1470666790426: 	moved	image-67	to	{"x":784,"y":85}
1470666790433: 	moved	image-67	to	{"x":793,"y":85}
1470666790441: 	moved	image-67	to	{"x":801,"y":86}
1470666790450: 	moved	image-67	to	{"x":813,"y":86}
1470666790458: 	moved	image-67	to	{"x":820,"y":88}
1470666790467: 	moved	image-67	to	{"x":830,"y":89}
1470666790476: 	moved	image-67	to	{"x":839,"y":90}
1470666790483: 	moved	image-67	to	{"x":849,"y":91}
1470666790491: 	moved	image-67	to	{"x":858,"y":93}
1470666790499: 	moved	image-67	to	{"x":869,"y":94}
1470666790507: 	moved	image-67	to	{"x":879,"y":96}
1470666790516: 	moved	image-67	to	{"x":890,"y":98}
1470666790525: 	moved	image-67	to	{"x":898,"y":100}
1470666790532: 	moved	image-67	to	{"x":908,"y":101}
1470666790542: 	moved	image-67	to	{"x":918,"y":103}
1470666790549: 	moved	image-67	to	{"x":928,"y":106}
1470666790558: 	moved	image-67	to	{"x":935,"y":108}
1470666790566: 	moved	image-67	to	{"x":946,"y":111}
1470666790574: 	moved	image-67	to	{"x":955,"y":113}
1470666790582: 	moved	image-67	to	{"x":964,"y":116}
1470666790591: 	moved	image-67	to	{"x":973,"y":118}
1470666790599: 	moved	image-67	to	{"x":983,"y":121}
1470666790607: 	moved	image-67	to	{"x":991,"y":124}
1470666790616: 	moved	image-67	to	{"x":1001,"y":128}
1470666790625: 	moved	image-67	to	{"x":1010,"y":132}
1470666790632: 	moved	image-67	to	{"x":1018,"y":136}
1470666790641: 	moved	image-67	to	{"x":1026,"y":139}
1470666790650: 	moved	image-67	to	{"x":1034,"y":143}
1470666790657: 	moved	image-67	to	{"x":1041,"y":147}
1470666790667: 	moved	image-67	to	{"x":1048,"y":152}
1470666790675: 	moved	image-67	to	{"x":1057,"y":158}
1470666790683: 	moved	image-67	to	{"x":1063,"y":162}
1470666790691: 	moved	image-67	to	{"x":1070,"y":167}
1470666790699: 	moved	image-67	to	{"x":1077,"y":172}
1470666790708: 	moved	image-67	to	{"x":1083,"y":177}
1470666790716: 	moved	image-67	to	{"x":1089,"y":182}
1470666790725: 	moved	image-67	to	{"x":1095,"y":187}
1470666790733: 	moved	image-67	to	{"x":1101,"y":193}
1470666790741: 	moved	image-67	to	{"x":1106,"y":199}
1470666790749: 	moved	image-67	to	{"x":1111,"y":205}
1470666790758: 	moved	image-67	to	{"x":1115,"y":212}
1470666790766: 	moved	image-67	to	{"x":1119,"y":218}
1470666790782: 	moved	image-67	to	{"x":1123,"y":227}
1470666790786: 	moved	image-67	to	{"x":1126,"y":233}
1470666790792: 	moved	image-67	to	{"x":1129,"y":240}
1470666790799: 	moved	image-67	to	{"x":1131,"y":248}
1470666790810: 	moved	image-67	to	{"x":1132,"y":254}
1470666790816: 	moved	image-67	to	{"x":1134,"y":260}
1470666790824: 	moved	image-67	to	{"x":1136,"y":269}
1470666790833: 	moved	image-67	to	{"x":1137,"y":277}
1470666790841: 	moved	image-67	to	{"x":1138,"y":284}
1470666790849: 	moved	image-67	to	{"x":1139,"y":291}
1470666790858: 	moved	image-67	to	{"x":1140,"y":299}
1470666790866: 	moved	image-67	to	{"x":1140,"y":311}
1470666790874: 	moved	image-67	to	{"x":1141,"y":315}
1470666790884: 	moved	image-67	to	{"x":1141,"y":323}
1470666790891: 	moved	image-67	to	{"x":1141,"y":333}
1470666790899: 	moved	image-67	to	{"x":1141,"y":339}
1470666790908: 	moved	image-67	to	{"x":1141,"y":347}
1470666790916: 	moved	image-67	to	{"x":1141,"y":354}
1470666790924: 	moved	image-67	to	{"x":1141,"y":361}
1470666790933: 	moved	image-67	to	{"x":1140,"y":368}
1470666790941: 	moved	image-67	to	{"x":1139,"y":377}
1470666790949: 	moved	image-67	to	{"x":1137,"y":384}
1470666790958: 	moved	image-67	to	{"x":1136,"y":390}
1470666790966: 	moved	image-67	to	{"x":1135,"y":398}
1470666790975: 	moved	image-67	to	{"x":1134,"y":404}
1470666790984: 	moved	image-67	to	{"x":1132,"y":411}
1470666790992: 	moved	image-67	to	{"x":1130,"y":417}
1470666790999: 	moved	image-67	to	{"x":1127,"y":423}
1470666791008: 	moved	image-67	to	{"x":1125,"y":428}
1470666791016: 	moved	image-67	to	{"x":1122,"y":433}
1470666791025: 	moved	image-67	to	{"x":1120,"y":438}
1470666791033: 	moved	image-67	to	{"x":1116,"y":443}
1470666791041: 	moved	image-67	to	{"x":1113,"y":448}
1470666791049: 	moved	image-67	to	{"x":1110,"y":453}
1470666791058: 	moved	image-67	to	{"x":1107,"y":458}
1470666791066: 	moved	image-67	to	{"x":1104,"y":463}
1470666791075: 	moved	image-67	to	{"x":1101,"y":468}
1470666791083: 	moved	image-67	to	{"x":1097,"y":474}
1470666791091: 	moved	image-67	to	{"x":1093,"y":479}
1470666791099: 	moved	image-67	to	{"x":1090,"y":482}
1470666791108: 	moved	image-67	to	{"x":1086,"y":486}
1470666791116: 	moved	image-67	to	{"x":1081,"y":490}
1470666791125: 	moved	image-67	to	{"x":1077,"y":494}
1470666791133: 	moved	image-67	to	{"x":1074,"y":497}
1470666791141: 	moved	image-67	to	{"x":1070,"y":499}
1470666791153: 	moved	image-67	to	{"x":1065,"y":503}
1470666791158: 	moved	image-67	to	{"x":1061,"y":506}
1470666791166: 	moved	image-67	to	{"x":1058,"y":508}
1470666791174: 	moved	image-67	to	{"x":1055,"y":511}
1470666791183: 	moved	image-67	to	{"x":1051,"y":513}
1470666791191: 	moved	image-67	to	{"x":1047,"y":515}
1470666791199: 	moved	image-67	to	{"x":1043,"y":518}
1470666791208: 	moved	image-67	to	{"x":1041,"y":520}
1470666791216: 	moved	image-67	to	{"x":1037,"y":521}
1470666791224: 	moved	image-67	to	{"x":1034,"y":523}
1470666791233: 	moved	image-67	to	{"x":1030,"y":525}
1470666791241: 	moved	image-67	to	{"x":1026,"y":527}
1470666791249: 	moved	image-67	to	{"x":1022,"y":528}
1470666791259: 	moved	image-67	to	{"x":1019,"y":530}
1470666791266: 	moved	image-67	to	{"x":1014,"y":531}
1470666791274: 	moved	image-67	to	{"x":1011,"y":532}
1470666791283: 	moved	image-67	to	{"x":1008,"y":533}
1470666791291: 	moved	image-67	to	{"x":1004,"y":534}
1470666791299: 	moved	image-67	to	{"x":1001,"y":534}
1470666791309: 	moved	image-67	to	{"x":999,"y":536}
1470666791316: 	moved	image-67	to	{"x":998,"y":536}
1470666791324: 	moved	image-67	to	{"x":997,"y":536}
1470666791334: 	moved	image-67	to	{"x":996,"y":536}
1470666791358: 	moved	image-67	to	{"x":995,"y":537}
1470666791417: 	moved	image-67	to	{"x":995,"y":538}
1470666791500: 	moved	image-67	to	{"x":996,"y":537}
1470666791525: 	moved	image-67	to	{"x":996,"y":536}
1470666791542: 	moved	image-67	to	{"x":997,"y":535}
1470666791549: 	moved	image-67	to	{"x":996,"y":535}
1470666791559: 	moved	image-67	to	{"x":997,"y":534}
1470666791567: 	moved	image-67	to	{"x":997,"y":532}
1470666791575: 	moved	image-67	to	{"x":997,"y":531}
1470666791592: 	moved	image-67	to	{"x":997,"y":530}
1470666791599: 	moved	image-67	to	{"x":996,"y":530}
1470666791608: 	moved	image-67	to	{"x":996,"y":529}
1470666791625: 	moved	image-67	to	{"x":995,"y":528}
1470666791642: 	moved	image-67	to	{"x":995,"y":527}
1470666791667: 	moved	image-67	to	{"x":995,"y":526}
1470666791683: 	moved	image-67	to	{"x":995,"y":525}
1470666791700: 	moved	image-67	to	{"x":995,"y":524}
1470666791717: 	moved	image-67	to	{"x":995,"y":523}
1470666791733: 	moved	image-67	to	{"x":995,"y":522}
1470666791750: 	moved	image-67	to	{"x":995,"y":521}
1470666791767: 	moved	image-67	to	{"x":995,"y":520}
1470666791899: 	moved	image-67	to	{"x":995,"y":519}
1470666791958: 	moved	image-67	to	{"x":994,"y":518}
1470666792234: 	moved	image-67	to	{"x":995,"y":518}
1470666792316: 	moved	image-67	to	{"x":996,"y":518}
1470666792348: 	moved	image-67	to	{"x":997,"y":519}
1470666792360: 	moved	image-67	to	{"x":1000,"y":520}
1470666792371: 	moved	image-67	to	{"x":1002,"y":522}
1470666792380: 	moved	image-67	to	{"x":1005,"y":525}
1470666792386: 	moved	image-67	to	{"x":1006,"y":526}
1470666792392: 	moved	image-67	to	{"x":1007,"y":527}
1470666792400: 	moved	image-67	to	{"x":1009,"y":529}
1470666792409: 	moved	image-67	to	{"x":1010,"y":530}
1470666792416: 	moved	image-67	to	{"x":1011,"y":531}
1470666792426: 	moved	image-67	to	{"x":1012,"y":532}
1470666792440: 	moved	image-67	to	{"x":1013,"y":533}
1470666792444: 	moved	image-67	to	{"x":1014,"y":535}
1470666792449: 	moved	image-67	to	{"x":1015,"y":536}
1470666792459: 	moved	image-67	to	{"x":1016,"y":538}
1470666792467: 	moved	image-67	to	{"x":1016,"y":540}
1470666792474: 	moved	image-67	to	{"x":1017,"y":542}
1470666792483: 	moved	image-67	to	{"x":1017,"y":543}
1470666792492: 	moved	image-67	to	{"x":1017,"y":544}
1470666792500: 	moved	image-67	to	{"x":1017,"y":546}
1470666792508: 	moved	image-67	to	{"x":1017,"y":547}
1470666792516: 	moved	image-67	to	{"x":1017,"y":548}
1470666792525: 	moved	image-67	to	{"x":1017,"y":549}
1470666792533: 	moved	image-67	to	{"x":1017,"y":550}
1470666792549: 	moved	image-67	to	{"x":1016,"y":552}
1470666792558: 	moved	image-67	to	{"x":1016,"y":553}
1470666792566: 	moved	image-67	to	{"x":1015,"y":554}
1470666792583: 	moved	image-67	to	{"x":1015,"y":555}
1470666792591: 	moved	image-67	to	{"x":1014,"y":556}
1470666792608: 	moved	image-67	to	{"x":1014,"y":557}
1470666792633: 	moved	image-67	to	{"x":1013,"y":558}
1470666792674: 	moved	image-67	to	{"x":1013,"y":559}
1470666792691: 	moved	image-67	to	{"x":1012,"y":559}
1470666792767: 	moved	image-67	to	{"x":1011,"y":559}
1470666792817: 	moved	image-67	to	{"x":1011,"y":560}
1470666792841: 	moved	image-67	to	{"x":1010,"y":560}
1470666792874: 	moved	image-67	to	{"x":1009,"y":560}
1470666792892: 	moved	image-67	to	{"x":1008,"y":559}
1470666792899: 	moved	image-67	to	{"x":1007,"y":559}
1470666792908: 	moved	image-67	to	{"x":1005,"y":558}
1470666792916: 	moved	image-67	to	{"x":1004,"y":557}
1470666792924: 	moved	image-67	to	{"x":1003,"y":556}
1470666792934: 	moved	image-67	to	{"x":1002,"y":556}
1470666792949: 	moved	image-67	to	{"x":1001,"y":555}
1470666792974: 	moved	image-67	to	{"x":1000,"y":555}
1470666793030: 	moved	image-67	to	{"x":999,"y":554}
1470666793155: 	moved	image-67	to	{"x":998,"y":554}
1470666793165: 	moved	image-67	to	{"x":998,"y":553}
1470666793380: 	moved	image-67	to	{"x":998,"y":554}
1470666793455: 	moved	image-67	to	{"x":998,"y":555}
1470666793547: 	moved	image-67	to	{"x":998,"y":556}
1470666793579: 	moved	image-67	to	{"x":999,"y":556}
1470666793780: 	moved	image-67	to	{"x":999,"y":557}
1470666793904: 	moved	image-67	to	{"x":999,"y":556}
1470666794080: 	moved	image-67	to	{"x":999,"y":555}
1470666797619: 	acted on	innerText
1470666797701: 	sub-instrument	stop	mover	false
1470666797702: 	deactivate	mover
1470667006224: 	acted on	innerText
1470667006321: 	sub-instrument	start	mover	true
1470667006323: 	activate	mover
1470667008553: 	start moving	image-80	from	{"x":81,"y":86}
1470667008916: 	start moving	image-80	from	{"x":82,"y":87}
1470667009022: 	moved	image-80	to	{"x":979,"y":354}
1470667009038: 	moved	image-80	to	{"x":974,"y":359}
1470667009052: 	moved	image-80	to	{"x":972,"y":361}
1470667009066: 	moved	image-80	to	{"x":968,"y":366}
1470667009078: 	moved	image-80	to	{"x":963,"y":371}
1470667009087: 	moved	image-80	to	{"x":960,"y":375}
1470667009097: 	moved	image-80	to	{"x":957,"y":379}
1470667009104: 	moved	image-80	to	{"x":955,"y":382}
1470667009112: 	moved	image-80	to	{"x":952,"y":384}
1470667009121: 	moved	image-80	to	{"x":950,"y":388}
1470667009129: 	moved	image-80	to	{"x":946,"y":392}
1470667009137: 	moved	image-80	to	{"x":943,"y":395}
1470667009146: 	moved	image-80	to	{"x":940,"y":398}
1470667009153: 	moved	image-80	to	{"x":937,"y":401}
1470667009161: 	moved	image-80	to	{"x":935,"y":404}
1470667009170: 	moved	image-80	to	{"x":933,"y":406}
1470667009178: 	moved	image-80	to	{"x":929,"y":410}
1470667009187: 	moved	image-80	to	{"x":927,"y":413}
1470667009196: 	moved	image-80	to	{"x":924,"y":417}
1470667009204: 	moved	image-80	to	{"x":921,"y":420}
1470667009211: 	moved	image-80	to	{"x":917,"y":424}
1470667009220: 	moved	image-80	to	{"x":914,"y":428}
1470667009228: 	moved	image-80	to	{"x":911,"y":431}
1470667009236: 	moved	image-80	to	{"x":906,"y":436}
1470667009246: 	moved	image-80	to	{"x":902,"y":439}
1470667009254: 	moved	image-80	to	{"x":897,"y":444}
1470667009261: 	moved	image-80	to	{"x":892,"y":448}
1470667009271: 	moved	image-80	to	{"x":887,"y":453}
1470667009279: 	moved	image-80	to	{"x":881,"y":458}
1470667009286: 	moved	image-80	to	{"x":876,"y":462}
1470667009295: 	moved	image-80	to	{"x":870,"y":465}
1470667009303: 	moved	image-80	to	{"x":863,"y":470}
1470667009311: 	moved	image-80	to	{"x":857,"y":474}
1470667009320: 	moved	image-80	to	{"x":851,"y":478}
1470667009328: 	moved	image-80	to	{"x":843,"y":483}
1470667009337: 	moved	image-80	to	{"x":835,"y":487}
1470667009345: 	moved	image-80	to	{"x":828,"y":492}
1470667009355: 	moved	image-80	to	{"x":819,"y":498}
1470667009371: 	moved	image-80	to	{"x":804,"y":506}
1470667009378: 	moved	image-80	to	{"x":797,"y":510}
1470667009386: 	moved	image-80	to	{"x":790,"y":513}
1470667009395: 	moved	image-80	to	{"x":781,"y":519}
1470667009403: 	moved	image-80	to	{"x":776,"y":521}
1470667009411: 	moved	image-80	to	{"x":769,"y":524}
1470667009421: 	moved	image-80	to	{"x":762,"y":527}
1470667009428: 	moved	image-80	to	{"x":755,"y":531}
1470667009436: 	moved	image-80	to	{"x":749,"y":533}
1470667009446: 	moved	image-80	to	{"x":742,"y":536}
1470667009453: 	moved	image-80	to	{"x":736,"y":539}
1470667009461: 	moved	image-80	to	{"x":730,"y":541}
1470667009471: 	moved	image-80	to	{"x":725,"y":543}
1470667009478: 	moved	image-80	to	{"x":719,"y":545}
1470667009487: 	moved	image-80	to	{"x":714,"y":547}
1470667009495: 	moved	image-80	to	{"x":709,"y":549}
1470667009504: 	moved	image-80	to	{"x":705,"y":550}
1470667009511: 	moved	image-80	to	{"x":700,"y":551}
1470667009521: 	moved	image-80	to	{"x":695,"y":553}
1470667009529: 	moved	image-80	to	{"x":691,"y":554}
1470667009536: 	moved	image-80	to	{"x":685,"y":556}
1470667009545: 	moved	image-80	to	{"x":682,"y":557}
1470667009553: 	moved	image-80	to	{"x":678,"y":558}
1470667009562: 	moved	image-80	to	{"x":674,"y":559}
1470667009570: 	moved	image-80	to	{"x":671,"y":561}
1470667009579: 	moved	image-80	to	{"x":668,"y":561}
1470667009586: 	moved	image-80	to	{"x":665,"y":562}
1470667009596: 	moved	image-80	to	{"x":663,"y":563}
1470667009603: 	moved	image-80	to	{"x":660,"y":564}
1470667009614: 	moved	image-80	to	{"x":659,"y":564}
1470667009620: 	moved	image-80	to	{"x":657,"y":565}
1470667009629: 	moved	image-80	to	{"x":656,"y":565}
1470667009637: 	moved	image-80	to	{"x":654,"y":566}
1470667009646: 	moved	image-80	to	{"x":653,"y":567}
1470667009653: 	moved	image-80	to	{"x":651,"y":567}
1470667009662: 	moved	image-80	to	{"x":649,"y":569}
1470667009670: 	moved	image-80	to	{"x":645,"y":570}
1470667009679: 	moved	image-80	to	{"x":642,"y":571}
1470667010621: 	start moving	content	from	{"x":642,"y":571}
1470667011074: 	start moving	path-1470666956770	from	{"x":1085,"y":325}
1470667011180: 	moved	path-1470666956770	to	{"x":1093,"y":310}
1470667011187: 	moved	path-1470666956770	to	{"x":1095,"y":307}
1470667011197: 	moved	path-1470666956770	to	{"x":1097,"y":304}
1470667011204: 	moved	path-1470666956770	to	{"x":1099,"y":301}
1470667011212: 	moved	path-1470666956770	to	{"x":1100,"y":299}
1470667011221: 	moved	path-1470666956770	to	{"x":1102,"y":296}
1470667011229: 	moved	path-1470666956770	to	{"x":1103,"y":294}
1470667011237: 	moved	path-1470666956770	to	{"x":1104,"y":291}
1470667011247: 	moved	path-1470666956770	to	{"x":1105,"y":289}
1470667011254: 	moved	path-1470666956770	to	{"x":1106,"y":285}
1470667011262: 	moved	path-1470666956770	to	{"x":1107,"y":283}
1470667011272: 	moved	path-1470666956770	to	{"x":1109,"y":279}
1470667011279: 	moved	path-1470666956770	to	{"x":1110,"y":278}
1470667011287: 	moved	path-1470666956770	to	{"x":1110,"y":276}
1470667011297: 	moved	path-1470666956770	to	{"x":1111,"y":273}
1470667011304: 	moved	path-1470666956770	to	{"x":1112,"y":271}
1470667011313: 	moved	path-1470666956770	to	{"x":1113,"y":268}
1470667011321: 	moved	path-1470666956770	to	{"x":1113,"y":267}
1470667011329: 	moved	path-1470666956770	to	{"x":1114,"y":264}
1470667011347: 	moved	path-1470666956770	to	{"x":1115,"y":261}
1470667011354: 	moved	path-1470666956770	to	{"x":1116,"y":260}
1470667011362: 	moved	path-1470666956770	to	{"x":1116,"y":257}
1470667011372: 	moved	path-1470666956770	to	{"x":1117,"y":255}
1470667011379: 	moved	path-1470666956770	to	{"x":1118,"y":254}
1470667011387: 	moved	path-1470666956770	to	{"x":1118,"y":252}
1470667011397: 	moved	path-1470666956770	to	{"x":1119,"y":250}
1470667011404: 	moved	path-1470666956770	to	{"x":1120,"y":248}
1470667011412: 	moved	path-1470666956770	to	{"x":1121,"y":245}
1470667011422: 	moved	path-1470666956770	to	{"x":1121,"y":243}
1470667011429: 	moved	path-1470666956770	to	{"x":1122,"y":241}
1470667011437: 	moved	path-1470666956770	to	{"x":1122,"y":239}
1470667011446: 	moved	path-1470666956770	to	{"x":1123,"y":237}
1470667011454: 	moved	path-1470666956770	to	{"x":1123,"y":234}
1470667011465: 	moved	path-1470666956770	to	{"x":1123,"y":231}
1470667011472: 	moved	path-1470666956770	to	{"x":1124,"y":229}
1470667011479: 	moved	path-1470666956770	to	{"x":1124,"y":226}
1470667011497: 	moved	path-1470666956770	to	{"x":1125,"y":220}
1470667011505: 	moved	path-1470666956770	to	{"x":1125,"y":218}
1470667011525: 	moved	path-1470666956770	to	{"x":1125,"y":215}
1470667011547: 	moved	path-1470666956770	to	{"x":1126,"y":206}
1470667011554: 	moved	path-1470666956770	to	{"x":1126,"y":198}
1470667011575: 	moved	path-1470666956770	to	{"x":1126,"y":195}
1470667011597: 	moved	path-1470666956770	to	{"x":1126,"y":187}
1470667011608: 	moved	path-1470666956770	to	{"x":1125,"y":180}
1470667011629: 	moved	path-1470666956770	to	{"x":1125,"y":175}
1470667011638: 	moved	path-1470666956770	to	{"x":1124,"y":170}
1470667011646: 	moved	path-1470666956770	to	{"x":1123,"y":168}
1470667011655: 	moved	path-1470666956770	to	{"x":1122,"y":164}
1470667011662: 	moved	path-1470666956770	to	{"x":1121,"y":162}
1470667011671: 	moved	path-1470666956770	to	{"x":1120,"y":159}
1470667011679: 	moved	path-1470666956770	to	{"x":1119,"y":157}
1470667011687: 	moved	path-1470666956770	to	{"x":1118,"y":153}
1470667011696: 	moved	path-1470666956770	to	{"x":1117,"y":151}
1470667011704: 	moved	path-1470666956770	to	{"x":1116,"y":149}
1470667011713: 	moved	path-1470666956770	to	{"x":1115,"y":147}
1470667011726: 	moved	path-1470666956770	to	{"x":1114,"y":145}
1470667011737: 	moved	path-1470666956770	to	{"x":1112,"y":141}
1470667011746: 	moved	path-1470666956770	to	{"x":1111,"y":140}
1470667011755: 	moved	path-1470666956770	to	{"x":1110,"y":139}
1470667011762: 	moved	path-1470666956770	to	{"x":1110,"y":138}
1470667011771: 	moved	path-1470666956770	to	{"x":1109,"y":138}
1470667011779: 	moved	path-1470666956770	to	{"x":1109,"y":137}
1470667011787: 	moved	path-1470666956770	to	{"x":1108,"y":137}
1470667011813: 	moved	path-1470666956770	to	{"x":1108,"y":136}
1470667011855: 	moved	path-1470666956770	to	{"x":1107,"y":136}
1470667012257: 	start moving	content	from	{"x":1107,"y":136}
1470667012329: 	moved	content	to	{"x":1107,"y":136}
1470667012361: 	moved	content	to	{"x":1107,"y":136}
1470667012371: 	moved	content	to	{"x":1107,"y":136}
1470667012379: 	moved	content	to	{"x":1107,"y":136}
1470667012387: 	moved	content	to	{"x":1107,"y":136}
1470667012395: 	moved	content	to	{"x":1107,"y":136}
1470667012403: 	moved	content	to	{"x":1107,"y":136}
1470667012411: 	moved	content	to	{"x":1107,"y":136}
1470667012420: 	moved	content	to	{"x":1107,"y":136}
1470667012428: 	moved	content	to	{"x":1107,"y":136}
1470667012436: 	moved	content	to	{"x":1107,"y":136}
1470667012445: 	moved	content	to	{"x":1107,"y":136}
1470667012454: 	moved	content	to	{"x":1107,"y":136}
1470667012467: 	moved	content	to	{"x":1107,"y":136}
1470667012471: 	moved	content	to	{"x":1107,"y":136}
1470667012478: 	moved	content	to	{"x":1107,"y":136}
1470667012485: 	moved	content	to	{"x":1107,"y":136}
1470667012495: 	moved	content	to	{"x":1107,"y":136}
1470667012504: 	moved	content	to	{"x":1107,"y":136}
1470667012512: 	moved	content	to	{"x":1107,"y":136}
1470667012520: 	moved	content	to	{"x":1107,"y":136}
1470667012529: 	moved	content	to	{"x":1107,"y":136}
1470667012536: 	moved	content	to	{"x":1107,"y":136}
1470667012546: 	moved	content	to	{"x":1107,"y":136}
1470667012553: 	moved	content	to	{"x":1107,"y":136}
1470667012561: 	moved	content	to	{"x":1107,"y":136}
1470667012571: 	moved	content	to	{"x":1107,"y":136}
1470667012587: 	moved	content	to	{"x":1107,"y":136}
1470667012596: 	moved	content	to	{"x":1107,"y":136}
1470667012621: 	moved	content	to	{"x":1107,"y":136}
1470667012901: 	start moving	path-1470666955662	from	{"x":1108,"y":276}
1470667013239: 	moved	path-1470666955662	to	{"x":1114,"y":261}
1470667013247: 	moved	path-1470666955662	to	{"x":1114,"y":259}
1470667013256: 	moved	path-1470666955662	to	{"x":1115,"y":257}
1470667013263: 	moved	path-1470666955662	to	{"x":1116,"y":255}
1470667013272: 	moved	path-1470666955662	to	{"x":1117,"y":253}
1470667013279: 	moved	path-1470666955662	to	{"x":1118,"y":250}
1470667013287: 	moved	path-1470666955662	to	{"x":1120,"y":248}
1470667013297: 	moved	path-1470666955662	to	{"x":1122,"y":245}
1470667013305: 	moved	path-1470666955662	to	{"x":1123,"y":242}
1470667013313: 	moved	path-1470666955662	to	{"x":1124,"y":239}
1470667013322: 	moved	path-1470666955662	to	{"x":1125,"y":236}
1470667013329: 	moved	path-1470666955662	to	{"x":1127,"y":233}
1470667013337: 	moved	path-1470666955662	to	{"x":1129,"y":228}
1470667013347: 	moved	path-1470666955662	to	{"x":1130,"y":224}
1470667013355: 	moved	path-1470666955662	to	{"x":1132,"y":221}
1470667013362: 	moved	path-1470666955662	to	{"x":1133,"y":217}
1470667013371: 	moved	path-1470666955662	to	{"x":1135,"y":214}
1470667013380: 	moved	path-1470666955662	to	{"x":1136,"y":210}
1470667013388: 	moved	path-1470666955662	to	{"x":1137,"y":208}
1470667013397: 	moved	path-1470666955662	to	{"x":1138,"y":205}
1470667013405: 	moved	path-1470666955662	to	{"x":1139,"y":202}
1470667013414: 	moved	path-1470666955662	to	{"x":1139,"y":200}
1470667013421: 	moved	path-1470666955662	to	{"x":1140,"y":197}
1470667013430: 	moved	path-1470666955662	to	{"x":1140,"y":195}
1470667013439: 	moved	path-1470666955662	to	{"x":1141,"y":194}
1470667013446: 	moved	path-1470666955662	to	{"x":1141,"y":191}
1470667013454: 	moved	path-1470666955662	to	{"x":1141,"y":190}
1470667013467: 	moved	path-1470666955662	to	{"x":1142,"y":187}
1470667013479: 	moved	path-1470666955662	to	{"x":1143,"y":183}
1470667013489: 	moved	path-1470666955662	to	{"x":1144,"y":180}
1470667013497: 	moved	path-1470666955662	to	{"x":1144,"y":178}
1470667013506: 	moved	path-1470666955662	to	{"x":1145,"y":175}
1470667013514: 	moved	path-1470666955662	to	{"x":1145,"y":173}
1470667013524: 	moved	path-1470666955662	to	{"x":1145,"y":170}
1470667013539: 	moved	path-1470666955662	to	{"x":1145,"y":164}
1470667013547: 	moved	path-1470666955662	to	{"x":1145,"y":161}
1470667013556: 	moved	path-1470666955662	to	{"x":1146,"y":158}
1470667013564: 	moved	path-1470666955662	to	{"x":1146,"y":154}
1470667013572: 	moved	path-1470666955662	to	{"x":1146,"y":150}
1470667013579: 	moved	path-1470666955662	to	{"x":1146,"y":146}
1470667013589: 	moved	path-1470666955662	to	{"x":1146,"y":143}
1470667013596: 	moved	path-1470666955662	to	{"x":1147,"y":140}
1470667013605: 	moved	path-1470666955662	to	{"x":1147,"y":136}
1470667013614: 	moved	path-1470666955662	to	{"x":1147,"y":132}
1470667013622: 	moved	path-1470666955662	to	{"x":1147,"y":128}
1470667013629: 	moved	path-1470666955662	to	{"x":1147,"y":125}
1470667013638: 	moved	path-1470666955662	to	{"x":1148,"y":121}
1470667013646: 	moved	path-1470666955662	to	{"x":1148,"y":117}
1470667013656: 	moved	path-1470666955662	to	{"x":1147,"y":114}
1470667013665: 	moved	path-1470666955662	to	{"x":1147,"y":111}
1470667013671: 	moved	path-1470666955662	to	{"x":1146,"y":107}
1470667013679: 	moved	path-1470666955662	to	{"x":1146,"y":104}
1470667013690: 	moved	path-1470666955662	to	{"x":1145,"y":100}
1470667013696: 	moved	path-1470666955662	to	{"x":1144,"y":98}
1470667013705: 	moved	path-1470666955662	to	{"x":1143,"y":94}
1470667013714: 	moved	path-1470666955662	to	{"x":1143,"y":92}
1470667013722: 	moved	path-1470666955662	to	{"x":1142,"y":89}
1470667013730: 	moved	path-1470666955662	to	{"x":1142,"y":87}
1470667013738: 	moved	path-1470666955662	to	{"x":1141,"y":83}
1470667013746: 	moved	path-1470666955662	to	{"x":1141,"y":80}
1470667013754: 	moved	path-1470666955662	to	{"x":1142,"y":77}
1470667013764: 	moved	path-1470666955662	to	{"x":1142,"y":75}
1470667013771: 	moved	path-1470666955662	to	{"x":1142,"y":73}
