1470665399690: 	acted on	innerText
1470665399895: 	sub-instrument	start	draw	true
1470665399923: 	activate	draw
1470665636380: 	draw	content	{"x":537,"y":314}
1470665636387: 	draw	content	{"x":539,"y":314}
1470665636395: 	draw	content	{"x":540,"y":315}
1470665636407: 	draw	content	{"x":542,"y":315}
1470665636421: 	draw	content	{"x":547,"y":315}
1470665636431: 	draw	content	{"x":549,"y":315}
1470665636446: 	draw	content	{"x":554,"y":314}
1470665636455: 	draw	content	{"x":557,"y":313}
1470665636475: 	draw	content	{"x":562,"y":309}
1470665636487: 	draw	content	{"x":568,"y":305}
1470665636495: 	draw	content	{"x":570,"y":303}
1470665636508: 	draw	content	{"x":571,"y":302}
1470665636521: 	draw	content	{"x":575,"y":297}
1470665636537: 	draw	content	{"x":579,"y":292}
1470665636545: 	draw	content	{"x":581,"y":289}
1470665636565: 	draw	content	{"x":582,"y":286}
1470665636578: 	draw	content	{"x":588,"y":276}
1470665636587: 	draw	content	{"x":589,"y":272}
1470665636612: 	draw	content	{"x":592,"y":261}
1470665636619: 	draw	content	{"x":593,"y":258}
1470665636628: 	draw	content	{"x":594,"y":254}
1470665636637: 	draw	content	{"x":595,"y":251}
1470665636645: 	draw	content	{"x":596,"y":247}
1470665636654: 	draw	content	{"x":597,"y":244}
1470665636661: 	draw	content	{"x":598,"y":240}
1470665636669: 	draw	content	{"x":598,"y":237}
1470665636678: 	draw	content	{"x":599,"y":234}
1470665636686: 	draw	content	{"x":599,"y":231}
1470665636695: 	draw	content	{"x":599,"y":227}
1470665636704: 	draw	content	{"x":600,"y":224}
1470665636711: 	draw	content	{"x":600,"y":221}
1470665636719: 	draw	content	{"x":600,"y":219}
1470665636728: 	draw	content	{"x":599,"y":216}
1470665636736: 	draw	content	{"x":599,"y":213}
1470665636745: 	draw	content	{"x":599,"y":211}
1470665636754: 	draw	content	{"x":598,"y":208}
1470665636762: 	draw	content	{"x":597,"y":206}
1470665636769: 	draw	content	{"x":597,"y":203}
1470665636779: 	draw	content	{"x":596,"y":201}
1470665636786: 	draw	content	{"x":596,"y":198}
1470665636803: 	draw	content	{"x":594,"y":194}
1470665636812: 	draw	content	{"x":593,"y":193}
1470665636820: 	draw	content	{"x":591,"y":191}
1470665636829: 	draw	content	{"x":590,"y":189}
1470665636837: 	draw	content	{"x":589,"y":188}
1470665636846: 	draw	content	{"x":587,"y":187}
1470665636853: 	draw	content	{"x":585,"y":185}
1470665636861: 	draw	content	{"x":582,"y":184}
1470665636870: 	draw	content	{"x":580,"y":183}
1470665636884: 	draw	content	{"x":578,"y":182}
1470665636895: 	draw	content	{"x":573,"y":181}
1470665636904: 	draw	content	{"x":571,"y":181}
1470665636915: 	draw	content	{"x":569,"y":180}
1470665636929: 	draw	content	{"x":564,"y":180}
1470665636938: 	draw	content	{"x":562,"y":180}
1470665636951: 	draw	content	{"x":559,"y":180}
1470665636961: 	draw	content	{"x":555,"y":181}
1470665636970: 	draw	content	{"x":552,"y":182}
1470665636982: 	draw	content	{"x":549,"y":183}
1470665636994: 	draw	content	{"x":545,"y":185}
1470665637004: 	draw	content	{"x":543,"y":186}
1470665637013: 	draw	content	{"x":541,"y":187}
1470665637029: 	draw	content	{"x":537,"y":190}
1470665637037: 	draw	content	{"x":535,"y":191}
1470665637047: 	draw	content	{"x":533,"y":192}
1470665637056: 	draw	content	{"x":531,"y":194}
1470665637070: 	draw	content	{"x":528,"y":196}
1470665637080: 	draw	content	{"x":527,"y":198}
1470665637087: 	draw	content	{"x":526,"y":199}
1470665637095: 	draw	content	{"x":525,"y":200}
1470665637104: 	draw	content	{"x":525,"y":201}
1470665637113: 	draw	content	{"x":524,"y":202}
1470665637119: 	draw	content	{"x":524,"y":203}
1470665637130: 	draw	content	{"x":523,"y":203}
1470665637566: 	draw	content	{"x":520,"y":211}
1470665637662: 	draw	content	{"x":521,"y":194}
1470665637671: 	draw	content	{"x":522,"y":191}
1470665637679: 	draw	content	{"x":523,"y":188}
1470665637687: 	draw	content	{"x":523,"y":184}
1470665637695: 	draw	content	{"x":524,"y":181}
1470665637704: 	draw	content	{"x":525,"y":178}
1470665637712: 	draw	content	{"x":525,"y":174}
1470665637720: 	draw	content	{"x":526,"y":170}
1470665637729: 	draw	content	{"x":527,"y":166}
1470665637737: 	draw	content	{"x":529,"y":162}
1470665637744: 	draw	content	{"x":530,"y":158}
1470665637754: 	draw	content	{"x":531,"y":154}
1470665637762: 	draw	content	{"x":533,"y":150}
1470665637770: 	draw	content	{"x":534,"y":147}
1470665637779: 	draw	content	{"x":535,"y":144}
1470665637787: 	draw	content	{"x":536,"y":140}
1470665637795: 	draw	content	{"x":538,"y":136}
1470665637805: 	draw	content	{"x":539,"y":132}
1470665637812: 	draw	content	{"x":540,"y":128}
1470665637820: 	draw	content	{"x":541,"y":125}
1470665637830: 	draw	content	{"x":542,"y":123}
1470665637837: 	draw	content	{"x":542,"y":121}
1470665637845: 	draw	content	{"x":543,"y":118}
1470665637854: 	draw	content	{"x":543,"y":117}
1470665637862: 	draw	content	{"x":544,"y":115}
1470665637870: 	draw	content	{"x":545,"y":113}
1470665637879: 	draw	content	{"x":545,"y":111}
1470665637887: 	draw	content	{"x":545,"y":109}
1470665637905: 	draw	content	{"x":546,"y":106}
1470665637920: 	draw	content	{"x":546,"y":105}
1470665637937: 	draw	content	{"x":547,"y":104}
1470665640651: 	draw	content	{"x":548,"y":151}
1470665640713: 	draw	content	{"x":560,"y":138}
1470665640722: 	draw	content	{"x":564,"y":136}
1470665640729: 	draw	content	{"x":567,"y":134}
1470665640738: 	draw	content	{"x":571,"y":132}
1470665640747: 	draw	content	{"x":576,"y":130}
1470665640754: 	draw	content	{"x":579,"y":129}
1470665640762: 	draw	content	{"x":582,"y":127}
1470665640772: 	draw	content	{"x":584,"y":126}
1470665640779: 	draw	content	{"x":588,"y":125}
1470665640787: 	draw	content	{"x":590,"y":124}
1470665640796: 	draw	content	{"x":593,"y":123}
1470665640805: 	draw	content	{"x":596,"y":122}
1470665640813: 	draw	content	{"x":599,"y":121}
1470665640823: 	draw	content	{"x":601,"y":121}
1470665640829: 	draw	content	{"x":603,"y":121}
1470665640838: 	draw	content	{"x":604,"y":121}
1470665640846: 	draw	content	{"x":606,"y":121}
1470665640855: 	draw	content	{"x":607,"y":121}
1470665640871: 	draw	content	{"x":608,"y":121}
1470665640888: 	draw	content	{"x":609,"y":122}
1470665640909: 	draw	content	{"x":609,"y":123}
1470665640918: 	draw	content	{"x":609,"y":124}
1470665640925: 	draw	content	{"x":608,"y":128}
1470665640938: 	draw	content	{"x":601,"y":133}
1470665640948: 	draw	content	{"x":598,"y":135}
1470665640955: 	draw	content	{"x":594,"y":138}
1470665640963: 	draw	content	{"x":590,"y":140}
1470665640972: 	draw	content	{"x":587,"y":142}
1470665640980: 	draw	content	{"x":583,"y":143}
1470665640987: 	draw	content	{"x":579,"y":145}
1470665640996: 	draw	content	{"x":575,"y":147}
1470665641004: 	draw	content	{"x":571,"y":149}
1470665641012: 	draw	content	{"x":567,"y":151}
1470665641031: 	draw	content	{"x":564,"y":152}
1470665641041: 	draw	content	{"x":558,"y":155}
1470665641047: 	draw	content	{"x":554,"y":156}
1470665641054: 	draw	content	{"x":553,"y":157}
1470665641062: 	draw	content	{"x":552,"y":157}
1470665641071: 	draw	content	{"x":551,"y":158}
1470665641079: 	draw	content	{"x":550,"y":158}
1470665641087: 	draw	content	{"x":549,"y":158}
1470665641096: 	draw	content	{"x":548,"y":158}
1470665641121: 	draw	content	{"x":547,"y":158}
1470665641137: 	draw	content	{"x":546,"y":158}
1470665641163: 	draw	content	{"x":545,"y":157}
1470665641188: 	draw	content	{"x":544,"y":157}
1470665648649: 	draw	content	{"x":682,"y":97}
1470665648729: 	draw	content	{"x":667,"y":103}
1470665648737: 	draw	content	{"x":665,"y":104}
1470665648745: 	draw	content	{"x":663,"y":105}
1470665648754: 	draw	content	{"x":661,"y":105}
1470665648762: 	draw	content	{"x":660,"y":106}
1470665648770: 	draw	content	{"x":657,"y":107}
1470665648779: 	draw	content	{"x":655,"y":107}
1470665648786: 	draw	content	{"x":653,"y":108}
1470665648798: 	draw	content	{"x":651,"y":109}
1470665648803: 	draw	content	{"x":649,"y":110}
1470665648812: 	draw	content	{"x":647,"y":110}
