1470127295112: 	acted on	innerText
1470127295290: 	sub-instrument	start	mover	true
1470127295306: 	activate	mover
1470127297698: 	acted on	image-29
1470127297703: 	action	mover	image-29	{"x":1138,"y":481}
1470127297706: 	start moving	image-29	from	{"x":69,"y":89}
1470127297862: 	action	mover	image-29	{"x":1122,"y":478}
1470127297863: 	moved	image-29	to	{"x":1122,"y":478}
1470127297871: 	action	mover	image-29	{"x":1120,"y":477}
1470127297872: 	moved	image-29	to	{"x":1120,"y":477}
1470127297878: 	action	mover	image-29	{"x":1116,"y":475}
1470127297880: 	moved	image-29	to	{"x":1116,"y":475}
1470127297885: 	action	mover	image-29	{"x":1114,"y":474}
1470127297886: 	moved	image-29	to	{"x":1114,"y":474}
1470127297893: 	action	mover	image-29	{"x":1111,"y":473}
1470127297894: 	moved	image-29	to	{"x":1111,"y":473}
1470127297902: 	action	mover	image-29	{"x":1109,"y":472}
1470127297903: 	moved	image-29	to	{"x":1109,"y":472}
1470127297910: 	action	mover	image-29	{"x":1106,"y":472}
1470127297911: 	moved	image-29	to	{"x":1106,"y":472}
1470127297919: 	action	mover	image-29	{"x":1103,"y":470}
1470127297920: 	moved	image-29	to	{"x":1103,"y":470}
1470127297928: 	action	mover	image-29	{"x":1100,"y":470}
1470127297929: 	moved	image-29	to	{"x":1100,"y":470}
1470127297936: 	action	mover	image-29	{"x":1097,"y":469}
1470127297937: 	moved	image-29	to	{"x":1097,"y":469}
1470127297943: 	action	mover	image-29	{"x":1094,"y":468}
1470127297944: 	moved	image-29	to	{"x":1094,"y":468}
1470127297953: 	action	mover	image-29	{"x":1090,"y":467}
1470127297960: 	action	mover	image-29	{"x":1088,"y":466}
1470127297961: 	moved	image-29	to	{"x":1088,"y":466}
1470127297968: 	action	mover	image-29	{"x":1085,"y":465}
1470127297969: 	moved	image-29	to	{"x":1085,"y":465}
1470127297977: 	action	mover	image-29	{"x":1082,"y":464}
1470127297978: 	moved	image-29	to	{"x":1082,"y":464}
1470127297985: 	action	mover	image-29	{"x":1078,"y":463}
1470127297986: 	moved	image-29	to	{"x":1078,"y":463}
1470127297994: 	action	mover	image-29	{"x":1076,"y":462}
1470127297995: 	moved	image-29	to	{"x":1076,"y":462}
1470127298003: 	action	mover	image-29	{"x":1073,"y":461}
1470127298004: 	moved	image-29	to	{"x":1073,"y":461}
1470127298010: 	action	mover	image-29	{"x":1070,"y":461}
1470127298011: 	moved	image-29	to	{"x":1070,"y":461}
1470127298019: 	action	mover	image-29	{"x":1067,"y":460}
1470127298020: 	moved	image-29	to	{"x":1067,"y":460}
1470127298028: 	action	mover	image-29	{"x":1064,"y":459}
1470127298036: 	action	mover	image-29	{"x":1061,"y":458}
1470127298037: 	moved	image-29	to	{"x":1061,"y":458}
1470127298043: 	action	mover	image-29	{"x":1058,"y":457}
1470127298044: 	moved	image-29	to	{"x":1058,"y":457}
1470127298053: 	action	mover	image-29	{"x":1055,"y":457}
1470127298054: 	moved	image-29	to	{"x":1055,"y":457}
1470127298062: 	action	mover	image-29	{"x":1052,"y":456}
1470127298063: 	moved	image-29	to	{"x":1052,"y":456}
1470127298069: 	action	mover	image-29	{"x":1048,"y":455}
1470127298070: 	moved	image-29	to	{"x":1048,"y":455}
1470127298077: 	action	mover	image-29	{"x":1046,"y":455}
1470127298078: 	moved	image-29	to	{"x":1046,"y":455}
1470127298086: 	action	mover	image-29	{"x":1043,"y":454}
1470127298087: 	moved	image-29	to	{"x":1043,"y":454}
1470127298094: 	action	mover	image-29	{"x":1040,"y":453}
1470127298102: 	action	mover	image-29	{"x":1038,"y":452}
1470127298103: 	moved	image-29	to	{"x":1038,"y":452}
1470127298110: 	action	mover	image-29	{"x":1035,"y":451}
1470127298111: 	moved	image-29	to	{"x":1035,"y":451}
1470127298118: 	action	mover	image-29	{"x":1033,"y":450}
1470127298119: 	moved	image-29	to	{"x":1033,"y":450}
1470127298131: 	action	mover	image-29	{"x":1030,"y":449}
1470127298132: 	moved	image-29	to	{"x":1030,"y":449}
1470127298137: 	action	mover	image-29	{"x":1027,"y":448}
1470127298138: 	moved	image-29	to	{"x":1027,"y":448}
1470127298151: 	action	mover	image-29	{"x":1025,"y":447}
1470127298152: 	moved	image-29	to	{"x":1025,"y":447}
1470127298155: 	action	mover	image-29	{"x":1021,"y":446}
1470127298162: 	action	mover	image-29	{"x":1018,"y":446}
1470127298169: 	action	mover	image-29	{"x":1014,"y":444}
1470127298170: 	moved	image-29	to	{"x":1014,"y":444}
1470127298178: 	action	mover	image-29	{"x":1011,"y":443}
1470127298186: 	action	mover	image-29	{"x":1007,"y":442}
1470127298187: 	moved	image-29	to	{"x":1007,"y":442}
1470127298193: 	action	mover	image-29	{"x":1003,"y":441}
1470127298194: 	moved	image-29	to	{"x":1003,"y":441}
1470127298202: 	action	mover	image-29	{"x":998,"y":440}
1470127298203: 	moved	image-29	to	{"x":998,"y":440}
1470127298211: 	action	mover	image-29	{"x":994,"y":438}
1470127298212: 	moved	image-29	to	{"x":994,"y":438}
1470127298219: 	action	mover	image-29	{"x":990,"y":436}
1470127298220: 	moved	image-29	to	{"x":990,"y":436}
1470127298227: 	action	mover	image-29	{"x":985,"y":434}
1470127298228: 	moved	image-29	to	{"x":985,"y":434}
1470127298235: 	action	mover	image-29	{"x":980,"y":432}
1470127298236: 	moved	image-29	to	{"x":980,"y":432}
1470127298243: 	action	mover	image-29	{"x":974,"y":430}
1470127298244: 	moved	image-29	to	{"x":974,"y":430}
1470127298252: 	action	mover	image-29	{"x":970,"y":429}
1470127298253: 	moved	image-29	to	{"x":970,"y":429}
1470127298260: 	action	mover	image-29	{"x":964,"y":427}
1470127298261: 	moved	image-29	to	{"x":964,"y":427}
1470127298269: 	action	mover	image-29	{"x":958,"y":425}
1470127298277: 	action	mover	image-29	{"x":953,"y":423}
1470127298278: 	moved	image-29	to	{"x":953,"y":423}
1470127298285: 	action	mover	image-29	{"x":947,"y":421}
1470127298286: 	moved	image-29	to	{"x":947,"y":421}
1470127298293: 	action	mover	image-29	{"x":941,"y":419}
1470127298294: 	moved	image-29	to	{"x":941,"y":419}
1470127298302: 	action	mover	image-29	{"x":936,"y":417}
1470127298303: 	moved	image-29	to	{"x":936,"y":417}
1470127298310: 	action	mover	image-29	{"x":930,"y":415}
1470127298311: 	moved	image-29	to	{"x":930,"y":415}
1470127298319: 	action	mover	image-29	{"x":924,"y":413}
1470127298327: 	action	mover	image-29	{"x":918,"y":410}
1470127298328: 	moved	image-29	to	{"x":918,"y":410}
1470127298336: 	action	mover	image-29	{"x":912,"y":408}
1470127298337: 	moved	image-29	to	{"x":912,"y":408}
1470127298343: 	action	mover	image-29	{"x":905,"y":407}
1470127298344: 	moved	image-29	to	{"x":905,"y":407}
1470127298352: 	action	mover	image-29	{"x":899,"y":405}
1470127298353: 	moved	image-29	to	{"x":899,"y":405}
1470127298360: 	action	mover	image-29	{"x":892,"y":403}
1470127298361: 	moved	image-29	to	{"x":892,"y":403}
1470127298368: 	action	mover	image-29	{"x":887,"y":399}
1470127298369: 	moved	image-29	to	{"x":887,"y":399}
1470127298377: 	action	mover	image-29	{"x":881,"y":397}
1470127298378: 	moved	image-29	to	{"x":881,"y":397}
1470127298386: 	action	mover	image-29	{"x":874,"y":395}
1470127298394: 	action	mover	image-29	{"x":868,"y":392}
1470127298395: 	moved	image-29	to	{"x":868,"y":392}
1470127298403: 	action	mover	image-29	{"x":862,"y":389}
1470127298404: 	moved	image-29	to	{"x":862,"y":389}
1470127298411: 	action	mover	image-29	{"x":856,"y":387}
1470127298419: 	action	mover	image-29	{"x":849,"y":384}
1470127298420: 	moved	image-29	to	{"x":849,"y":384}
1470127298427: 	action	mover	image-29	{"x":843,"y":382}
1470127298428: 	moved	image-29	to	{"x":843,"y":382}
1470127298435: 	action	mover	image-29	{"x":836,"y":380}
1470127298436: 	moved	image-29	to	{"x":836,"y":380}
1470127298443: 	action	mover	image-29	{"x":829,"y":378}
1470127298444: 	moved	image-29	to	{"x":829,"y":378}
1470127298452: 	action	mover	image-29	{"x":823,"y":376}
1470127298453: 	moved	image-29	to	{"x":823,"y":376}
1470127298461: 	action	mover	image-29	{"x":816,"y":373}
1470127298469: 	action	mover	image-29	{"x":808,"y":370}
1470127298470: 	moved	image-29	to	{"x":808,"y":370}
1470127298478: 	action	mover	image-29	{"x":801,"y":368}
1470127298479: 	moved	image-29	to	{"x":801,"y":368}
1470127298485: 	action	mover	image-29	{"x":794,"y":365}
1470127298486: 	moved	image-29	to	{"x":794,"y":365}
1470127298494: 	action	mover	image-29	{"x":787,"y":363}
1470127298502: 	action	mover	image-29	{"x":777,"y":360}
1470127298503: 	moved	image-29	to	{"x":777,"y":360}
1470127298510: 	action	mover	image-29	{"x":770,"y":359}
1470127298511: 	moved	image-29	to	{"x":770,"y":359}
1470127298519: 	action	mover	image-29	{"x":763,"y":356}
1470127298520: 	moved	image-29	to	{"x":763,"y":356}
1470127298528: 	action	mover	image-29	{"x":753,"y":354}
1470127298529: 	moved	image-29	to	{"x":753,"y":354}
1470127298535: 	action	mover	image-29	{"x":745,"y":353}
1470127298536: 	moved	image-29	to	{"x":745,"y":353}
1470127298543: 	action	mover	image-29	{"x":736,"y":350}
1470127298544: 	moved	image-29	to	{"x":736,"y":350}
1470127298552: 	action	mover	image-29	{"x":727,"y":348}
1470127298553: 	moved	image-29	to	{"x":727,"y":348}
1470127298561: 	action	mover	image-29	{"x":720,"y":346}
1470127298562: 	moved	image-29	to	{"x":720,"y":346}
1470127298568: 	action	mover	image-29	{"x":712,"y":344}
1470127298569: 	moved	image-29	to	{"x":712,"y":344}
1470127298577: 	action	mover	image-29	{"x":703,"y":342}
1470127298578: 	moved	image-29	to	{"x":703,"y":342}
1470127298585: 	action	mover	image-29	{"x":694,"y":341}
1470127298586: 	moved	image-29	to	{"x":694,"y":341}
1470127298596: 	action	mover	image-29	{"x":685,"y":339}
1470127298597: 	moved	image-29	to	{"x":685,"y":339}
1470127298604: 	action	mover	image-29	{"x":677,"y":337}
1470127298605: 	moved	image-29	to	{"x":677,"y":337}
1470127298611: 	action	mover	image-29	{"x":667,"y":336}
1470127298612: 	moved	image-29	to	{"x":667,"y":336}
1470127298619: 	action	mover	image-29	{"x":660,"y":334}
1470127298628: 	action	mover	image-29	{"x":650,"y":332}
1470127298636: 	action	mover	image-29	{"x":641,"y":331}
1470127298637: 	moved	image-29	to	{"x":641,"y":331}
1470127298644: 	action	mover	image-29	{"x":632,"y":330}
1470127298645: 	moved	image-29	to	{"x":632,"y":330}
1470127298652: 	action	mover	image-29	{"x":624,"y":329}
1470127298653: 	moved	image-29	to	{"x":624,"y":329}
1470127298661: 	action	mover	image-29	{"x":614,"y":327}
1470127298669: 	action	mover	image-29	{"x":606,"y":326}
1470127298670: 	moved	image-29	to	{"x":606,"y":326}
1470127298679: 	action	mover	image-29	{"x":596,"y":325}
1470127298680: 	moved	image-29	to	{"x":596,"y":325}
1470127298686: 	action	mover	image-29	{"x":587,"y":324}
1470127298694: 	action	mover	image-29	{"x":577,"y":323}
1470127298703: 	action	mover	image-29	{"x":568,"y":322}
1470127298712: 	action	mover	image-29	{"x":558,"y":322}
1470127298713: 	moved	image-29	to	{"x":558,"y":322}
1470127298719: 	action	mover	image-29	{"x":548,"y":321}
1470127298720: 	moved	image-29	to	{"x":548,"y":321}
1470127298728: 	action	mover	image-29	{"x":540,"y":320}
1470127298736: 	action	mover	image-29	{"x":529,"y":320}
1470127298737: 	moved	image-29	to	{"x":529,"y":320}
1470127298744: 	action	mover	image-29	{"x":521,"y":319}
1470127298745: 	moved	image-29	to	{"x":521,"y":319}
1470127298753: 	action	mover	image-29	{"x":511,"y":319}
1470127298754: 	moved	image-29	to	{"x":511,"y":319}
1470127298760: 	action	mover	image-29	{"x":500,"y":319}
1470127298761: 	moved	image-29	to	{"x":500,"y":319}
1470127298769: 	action	mover	image-29	{"x":493,"y":318}
1470127298770: 	moved	image-29	to	{"x":493,"y":318}
1470127298778: 	action	mover	image-29	{"x":483,"y":317}
1470127298779: 	moved	image-29	to	{"x":483,"y":317}
1470127298787: 	action	mover	image-29	{"x":474,"y":317}
1470127298788: 	moved	image-29	to	{"x":474,"y":317}
