1470666751680	2016-08-08 16-32-31.680	acted	on	innerText
1470666751769	2016-08-08 16-32-31.769	sub-instrument	start	mover	true
1470666751770	2016-08-08 16-32-31.770	activate	mover
1470666753203	2016-08-08 16-32-33.203	acted	on	image-16
1470666753207	2016-08-08 16-32-33.207	action	mover	image-16	{"x":1123,"y":142}
1470666753213	2016-08-08 16-32-33.213	start	moving	image-16	from	{"x":38,"y":113}
1470666753551	2016-08-08 16-32-33.551	acted	on	image-16
1470666753553	2016-08-08 16-32-33.553	action	mover	image-16	{"x":1142,"y":138}
1470666753554	2016-08-08 16-32-33.554	start	moving	image-16	from	{"x":57,"y":109}
1470666753626	2016-08-08 16-32-33.626	action	mover	image-16	{"x":1125,"y":136}
1470666753627	2016-08-08 16-32-33.627	moved	image-16	to	{"x":1125,"y":136}
1470666753634	2016-08-08 16-32-33.634	action	mover	image-16	{"x":1120,"y":137}
1470666753635	2016-08-08 16-32-33.635	moved	image-16	to	{"x":1120,"y":137}
1470666753642	2016-08-08 16-32-33.642	action	mover	image-16	{"x":1115,"y":137}
1470666753643	2016-08-08 16-32-33.643	moved	image-16	to	{"x":1115,"y":137}
1470666753649	2016-08-08 16-32-33.649	action	mover	image-16	{"x":1110,"y":137}
1470666753650	2016-08-08 16-32-33.650	moved	image-16	to	{"x":1110,"y":137}
1470666753659	2016-08-08 16-32-33.659	action	mover	image-16	{"x":1105,"y":136}
1470666753667	2016-08-08 16-32-33.667	action	mover	image-16	{"x":1100,"y":136}
1470666753676	2016-08-08 16-32-33.676	action	mover	image-16	{"x":1095,"y":137}
1470666753685	2016-08-08 16-32-33.685	action	mover	image-16	{"x":1090,"y":137}
1470666753691	2016-08-08 16-32-33.691	action	mover	image-16	{"x":1084,"y":137}
1470666753692	2016-08-08 16-32-33.692	moved	image-16	to	{"x":1084,"y":137}
1470666753701	2016-08-08 16-32-33.701	action	mover	image-16	{"x":1078,"y":138}
1470666753709	2016-08-08 16-32-33.709	action	mover	image-16	{"x":1074,"y":138}
1470666753717	2016-08-08 16-32-33.717	action	mover	image-16	{"x":1069,"y":138}
1470666753725	2016-08-08 16-32-33.725	action	mover	image-16	{"x":1064,"y":139}
1470666753726	2016-08-08 16-32-33.726	moved	image-16	to	{"x":1064,"y":139}
1470666753735	2016-08-08 16-32-33.735	action	mover	image-16	{"x":1057,"y":139}
1470666753742	2016-08-08 16-32-33.742	action	mover	image-16	{"x":1053,"y":139}
1470666753743	2016-08-08 16-32-33.743	moved	image-16	to	{"x":1053,"y":139}
1470666753750	2016-08-08 16-32-33.750	action	mover	image-16	{"x":1047,"y":139}
1470666753759	2016-08-08 16-32-33.759	action	mover	image-16	{"x":1043,"y":140}
