1470131249417	2016-08-02 11-47-29.417
1470133899757	2016-08-02 12-31-39.757	acted	on	innerText
1470133901591	2016-08-02 12-31-41.591	action	mover	image-48	{"x":1098,"y":533}
1470133901600	2016-08-02 12-31-41.600	action	mover	image-48	{"x":1095,"y":534}
1470133901601	2016-08-02 12-31-41.601	moved	image-48	to	{"x":1095,"y":534}
1470133901608	2016-08-02 12-31-41.608	action	mover	image-48	{"x":1091,"y":534}
1470133901609	2016-08-02 12-31-41.609	moved	image-48	to	{"x":1091,"y":534}
1470133901616	2016-08-02 12-31-41.616	action	mover	image-48	{"x":1089,"y":535}
1470133901617	2016-08-02 12-31-41.617	moved	image-48	to	{"x":1089,"y":535}
1470133901627	2016-08-02 12-31-41.627	action	mover	image-48	{"x":1085,"y":536}
1470133901628	2016-08-02 12-31-41.628	moved	image-48	to	{"x":1085,"y":536}
1470133901634	2016-08-02 12-31-41.634	action	mover	image-48	{"x":1083,"y":537}
1470133901635	2016-08-02 12-31-41.635	moved	image-48	to	{"x":1083,"y":537}
1470133901642	2016-08-02 12-31-41.642	action	mover	image-48	{"x":1080,"y":538}
1470133901643	2016-08-02 12-31-41.643	moved	image-48	to	{"x":1080,"y":538}
1470133901650	2016-08-02 12-31-41.650	action	mover	image-48	{"x":1077,"y":540}
1470133901651	2016-08-02 12-31-41.651	moved	image-48	to	{"x":1077,"y":540}
1470133901657	2016-08-02 12-31-41.657	action	mover	image-48	{"x":1074,"y":541}
1470133901658	2016-08-02 12-31-41.658	moved	image-48	to	{"x":1074,"y":541}
1470133901666	2016-08-02 12-31-41.666	action	mover	image-48	{"x":1070,"y":543}
1470133901667	2016-08-02 12-31-41.667	moved	image-48	to	{"x":1070,"y":543}
1470133901675	2016-08-02 12-31-41.675	action	mover	image-48	{"x":1067,"y":544}
1470133901676	2016-08-02 12-31-41.676	moved	image-48	to	{"x":1067,"y":544}
1470133901683	2016-08-02 12-31-41.683	action	mover	image-48	{"x":1063,"y":546}
1470133901684	2016-08-02 12-31-41.684	moved	image-48	to	{"x":1063,"y":546}
1470133901691	2016-08-02 12-31-41.691	action	mover	image-48	{"x":1060,"y":547}
1470133901701	2016-08-02 12-31-41.701	action	mover	image-48	{"x":1055,"y":549}
1470133901708	2016-08-02 12-31-41.708	action	mover	image-48	{"x":1050,"y":551}
1470133901709	2016-08-02 12-31-41.709	moved	image-48	to	{"x":1050,"y":551}
1470133901716	2016-08-02 12-31-41.716	action	mover	image-48	{"x":1046,"y":552}
1470133901717	2016-08-02 12-31-41.717	moved	image-48	to	{"x":1046,"y":552}
1470133901725	2016-08-02 12-31-41.725	action	mover	image-48	{"x":1041,"y":553}
1470133901733	2016-08-02 12-31-41.733	action	mover	image-48	{"x":1034,"y":554}
1470133901734	2016-08-02 12-31-41.734	moved	image-48	to	{"x":1034,"y":554}
1470133901742	2016-08-02 12-31-41.742	action	mover	image-48	{"x":1028,"y":556}
1470133901743	2016-08-02 12-31-41.743	moved	image-48	to	{"x":1028,"y":556}
1470133901750	2016-08-02 12-31-41.750	action	mover	image-48	{"x":1022,"y":556}
1470133901751	2016-08-02 12-31-41.751	moved	image-48	to	{"x":1022,"y":556}
1470133901758	2016-08-02 12-31-41.758	action	mover	image-48	{"x":1015,"y":557}
1470133901766	2016-08-02 12-31-41.766	action	mover	image-48	{"x":1007,"y":557}
1470133901767	2016-08-02 12-31-41.767	moved	image-48	to	{"x":1007,"y":557}
1470133901775	2016-08-02 12-31-41.775	action	mover	image-48	{"x":999,"y":558}
1470133901776	2016-08-02 12-31-41.776	moved	image-48	to	{"x":999,"y":558}
1470133901783	2016-08-02 12-31-41.783	action	mover	image-48	{"x":990,"y":560}
1470133901791	2016-08-02 12-31-41.791	action	mover	image-48	{"x":978,"y":560}
1470133901801	2016-08-02 12-31-41.801	action	mover	image-48	{"x":967,"y":561}
1470133901802	2016-08-02 12-31-41.802	moved	image-48	to	{"x":967,"y":561}
1470133901808	2016-08-02 12-31-41.808	action	mover	image-48	{"x":956,"y":561}
1470133901809	2016-08-02 12-31-41.809	moved	image-48	to	{"x":956,"y":561}
1470133901816	2016-08-02 12-31-41.816	action	mover	image-48	{"x":943,"y":562}
1470133901817	2016-08-02 12-31-41.817	moved	image-48	to	{"x":943,"y":562}
1470133901825	2016-08-02 12-31-41.825	action	mover	image-48	{"x":933,"y":562}
1470133901826	2016-08-02 12-31-41.826	moved	image-48	to	{"x":933,"y":562}
1470133901833	2016-08-02 12-31-41.833	action	mover	image-48	{"x":920,"y":564}
1470133901834	2016-08-02 12-31-41.834	moved	image-48	to	{"x":920,"y":564}
1470133901841	2016-08-02 12-31-41.841	action	mover	image-48	{"x":908,"y":564}
1470133901842	2016-08-02 12-31-41.842	moved	image-48	to	{"x":908,"y":564}
1470133901850	2016-08-02 12-31-41.850	action	mover	image-48	{"x":896,"y":564}
1470133901851	2016-08-02 12-31-41.851	moved	image-48	to	{"x":896,"y":564}
1470133901858	2016-08-02 12-31-41.858	action	mover	image-48	{"x":884,"y":564}
1470133901866	2016-08-02 12-31-41.866	action	mover	image-48	{"x":871,"y":565}
1470133901867	2016-08-02 12-31-41.867	moved	image-48	to	{"x":871,"y":565}
1470133901875	2016-08-02 12-31-41.875	action	mover	image-48	{"x":859,"y":564}
1470133901883	2016-08-02 12-31-41.883	action	mover	image-48	{"x":846,"y":566}
1470133901884	2016-08-02 12-31-41.884	moved	image-48	to	{"x":846,"y":566}
1470133901891	2016-08-02 12-31-41.891	action	mover	image-48	{"x":833,"y":566}
1470133901900	2016-08-02 12-31-41.900	action	mover	image-48	{"x":820,"y":567}
1470133901901	2016-08-02 12-31-41.901	moved	image-48	to	{"x":820,"y":567}
1470133901908	2016-08-02 12-31-41.908	action	mover	image-48	{"x":809,"y":568}
1470133901909	2016-08-02 12-31-41.909	moved	image-48	to	{"x":809,"y":568}
1470133901917	2016-08-02 12-31-41.917	action	mover	image-48	{"x":797,"y":568}
1470133901918	2016-08-02 12-31-41.918	moved	image-48	to	{"x":797,"y":568}
1470133901924	2016-08-02 12-31-41.924	action	mover	image-48	{"x":787,"y":570}
1470133901925	2016-08-02 12-31-41.925	moved	image-48	to	{"x":787,"y":570}
1470133901935	2016-08-02 12-31-41.935	action	mover	image-48	{"x":778,"y":570}
1470133901942	2016-08-02 12-31-41.942	action	mover	image-48	{"x":769,"y":570}
1470133901950	2016-08-02 12-31-41.950	action	mover	image-48	{"x":760,"y":571}
1470133901951	2016-08-02 12-31-41.951	moved	image-48	to	{"x":760,"y":571}
1470133901957	2016-08-02 12-31-41.957	action	mover	image-48	{"x":753,"y":571}
1470133901958	2016-08-02 12-31-41.958	moved	image-48	to	{"x":753,"y":571}
1470133901967	2016-08-02 12-31-41.967	action	mover	image-48	{"x":746,"y":571}
1470133901968	2016-08-02 12-31-41.968	moved	image-48	to	{"x":746,"y":571}
1470133901975	2016-08-02 12-31-41.975	action	mover	image-48	{"x":739,"y":571}
1470133901976	2016-08-02 12-31-41.976	moved	image-48	to	{"x":739,"y":571}
1470133901983	2016-08-02 12-31-41.983	action	mover	image-48	{"x":731,"y":570}
1470133901984	2016-08-02 12-31-41.984	moved	image-48	to	{"x":731,"y":570}
1470133901992	2016-08-02 12-31-41.992	action	mover	image-48	{"x":724,"y":570}
1470133902000	2016-08-02 12-31-42.000	action	mover	image-48	{"x":717,"y":569}
1470133902001	2016-08-02 12-31-42.001	moved	image-48	to	{"x":717,"y":569}
1470133902008	2016-08-02 12-31-42.008	action	mover	image-48	{"x":710,"y":569}
1470133902009	2016-08-02 12-31-42.009	moved	image-48	to	{"x":710,"y":569}
1470133902017	2016-08-02 12-31-42.017	action	mover	image-48	{"x":703,"y":568}
1470133902026	2016-08-02 12-31-42.026	action	mover	image-48	{"x":697,"y":567}
1470133902033	2016-08-02 12-31-42.033	action	mover	image-48	{"x":692,"y":566}
1470133902034	2016-08-02 12-31-42.034	moved	image-48	to	{"x":692,"y":566}
1470133902043	2016-08-02 12-31-42.043	action	mover	image-48	{"x":687,"y":566}
1470133902050	2016-08-02 12-31-42.050	action	mover	image-48	{"x":684,"y":566}
1470133902058	2016-08-02 12-31-42.058	action	mover	image-48	{"x":680,"y":565}
1470133902059	2016-08-02 12-31-42.059	moved	image-48	to	{"x":680,"y":565}
1470133902067	2016-08-02 12-31-42.067	action	mover	image-48	{"x":675,"y":564}
1470133902074	2016-08-02 12-31-42.074	action	mover	image-48	{"x":672,"y":563}
1470133902075	2016-08-02 12-31-42.075	moved	image-48	to	{"x":672,"y":563}
1470133902083	2016-08-02 12-31-42.083	action	mover	image-48	{"x":668,"y":562}
1470133902092	2016-08-02 12-31-42.092	action	mover	image-48	{"x":664,"y":561}
1470133902093	2016-08-02 12-31-42.093	moved	image-48	to	{"x":664,"y":561}
1470133902100	2016-08-02 12-31-42.100	action	mover	image-48	{"x":661,"y":559}
1470133902101	2016-08-02 12-31-42.101	moved	image-48	to	{"x":661,"y":559}
1470133902110	2016-08-02 12-31-42.110	action	mover	image-48	{"x":656,"y":557}
1470133902118	2016-08-02 12-31-42.118	action	mover	image-48	{"x":653,"y":555}
1470133902119	2016-08-02 12-31-42.119	moved	image-48	to	{"x":653,"y":555}
1470133902125	2016-08-02 12-31-42.125	action	mover	image-48	{"x":649,"y":553}
1470133902133	2016-08-02 12-31-42.133	action	mover	image-48	{"x":644,"y":550}
1470133902141	2016-08-02 12-31-42.141	action	mover	image-48	{"x":640,"y":549}
1470133902142	2016-08-02 12-31-42.142	moved	image-48	to	{"x":640,"y":549}
1470133902150	2016-08-02 12-31-42.150	action	mover	image-48	{"x":636,"y":547}
1470133902158	2016-08-02 12-31-42.158	action	mover	image-48	{"x":631,"y":545}
1470133902159	2016-08-02 12-31-42.159	moved	image-48	to	{"x":631,"y":545}
1470133902167	2016-08-02 12-31-42.167	action	mover	image-48	{"x":627,"y":543}
1470133902168	2016-08-02 12-31-42.168	moved	image-48	to	{"x":627,"y":543}
1470133902175	2016-08-02 12-31-42.175	action	mover	image-48	{"x":622,"y":541}
1470133902182	2016-08-02 12-31-42.182	action	mover	image-48	{"x":618,"y":540}
1470133902183	2016-08-02 12-31-42.183	moved	image-48	to	{"x":618,"y":540}
1470133902191	2016-08-02 12-31-42.191	action	mover	image-48	{"x":614,"y":539}
1470133902192	2016-08-02 12-31-42.192	moved	image-48	to	{"x":614,"y":539}
1470133902199	2016-08-02 12-31-42.199	action	mover	image-48	{"x":610,"y":537}
1470133902200	2016-08-02 12-31-42.200	moved	image-48	to	{"x":610,"y":537}
1470133902208	2016-08-02 12-31-42.208	action	mover	image-48	{"x":606,"y":536}
1470133902217	2016-08-02 12-31-42.217	action	mover	image-48	{"x":603,"y":534}
1470133902226	2016-08-02 12-31-42.226	action	mover	image-48	{"x":599,"y":532}
1470133902227	2016-08-02 12-31-42.227	moved	image-48	to	{"x":599,"y":532}
1470133902233	2016-08-02 12-31-42.233	action	mover	image-48	{"x":592,"y":531}
1470133902234	2016-08-02 12-31-42.234	moved	image-48	to	{"x":592,"y":531}
1470133902242	2016-08-02 12-31-42.242	action	mover	image-48	{"x":588,"y":530}
1470133902250	2016-08-02 12-31-42.250	action	mover	image-48	{"x":583,"y":530}
1470133902257	2016-08-02 12-31-42.257	action	mover	image-48	{"x":578,"y":529}
1470133902258	2016-08-02 12-31-42.258	moved	image-48	to	{"x":578,"y":529}
1470133902266	2016-08-02 12-31-42.266	action	mover	image-48	{"x":574,"y":528}
1470133902267	2016-08-02 12-31-42.267	moved	image-48	to	{"x":574,"y":528}
1470133902275	2016-08-02 12-31-42.275	action	mover	image-48	{"x":568,"y":527}
1470133902276	2016-08-02 12-31-42.276	moved	image-48	to	{"x":568,"y":527}
1470133902282	2016-08-02 12-31-42.282	action	mover	image-48	{"x":566,"y":527}
1470133902283	2016-08-02 12-31-42.283	moved	image-48	to	{"x":566,"y":527}
1470133902292	2016-08-02 12-31-42.292	action	mover	image-48	{"x":563,"y":527}
1470133902293	2016-08-02 12-31-42.293	moved	image-48	to	{"x":563,"y":527}
1470133902300	2016-08-02 12-31-42.300	action	mover	image-48	{"x":561,"y":526}
1470133902308	2016-08-02 12-31-42.308	action	mover	image-48	{"x":559,"y":526}
1470133902317	2016-08-02 12-31-42.317	action	mover	image-48	{"x":556,"y":526}
1470133902325	2016-08-02 12-31-42.325	action	mover	image-48	{"x":552,"y":526}
1470133902326	2016-08-02 12-31-42.326	moved	image-48	to	{"x":552,"y":526}
1470133902333	2016-08-02 12-31-42.333	action	mover	image-48	{"x":549,"y":525}
1470133902342	2016-08-02 12-31-42.342	action	mover	image-48	{"x":544,"y":526}
1470133902350	2016-08-02 12-31-42.350	action	mover	image-48	{"x":539,"y":526}
1470133902351	2016-08-02 12-31-42.351	moved	image-48	to	{"x":539,"y":526}
1470133902358	2016-08-02 12-31-42.358	action	mover	image-48	{"x":534,"y":527}
1470133902359	2016-08-02 12-31-42.359	moved	image-48	to	{"x":534,"y":527}
1470133902367	2016-08-02 12-31-42.367	action	mover	image-48	{"x":531,"y":528}
1470133902368	2016-08-02 12-31-42.368	moved	image-48	to	{"x":531,"y":528}
1470133902375	2016-08-02 12-31-42.375	action	mover	image-48	{"x":527,"y":528}
1470133902383	2016-08-02 12-31-42.383	action	mover	image-48	{"x":522,"y":530}
1470133902384	2016-08-02 12-31-42.384	moved	image-48	to	{"x":522,"y":530}
1470133902392	2016-08-02 12-31-42.392	action	mover	image-48	{"x":519,"y":530}
1470133902393	2016-08-02 12-31-42.393	moved	image-48	to	{"x":519,"y":530}
1470133902400	2016-08-02 12-31-42.400	action	mover	image-48	{"x":516,"y":531}
1470133902408	2016-08-02 12-31-42.408	action	mover	image-48	{"x":514,"y":531}
1470133902409	2016-08-02 12-31-42.409	moved	image-48	to	{"x":514,"y":531}
1470133902416	2016-08-02 12-31-42.416	action	mover	image-48	{"x":512,"y":531}
1470133902417	2016-08-02 12-31-42.417	moved	image-48	to	{"x":512,"y":531}
1470133902424	2016-08-02 12-31-42.424	action	mover	image-48	{"x":511,"y":531}
1470133902425	2016-08-02 12-31-42.425	moved	image-48	to	{"x":511,"y":531}
1470133902432	2016-08-02 12-31-42.432	action	mover	image-48	{"x":510,"y":531}
1470133902433	2016-08-02 12-31-42.433	moved	image-48	to	{"x":510,"y":531}
1470133902458	2016-08-02 12-31-42.458	action	mover	image-48	{"x":509,"y":531}
1470133902492	2016-08-02 12-31-42.492	action	mover	image-48	{"x":508,"y":531}
1470133902525	2016-08-02 12-31-42.525	action	mover	image-48	{"x":507,"y":531}
1470133902600	2016-08-02 12-31-42.600	action	mover	image-48	{"x":507,"y":532}
1470133902601	2016-08-02 12-31-42.601	moved	image-48	to	{"x":507,"y":532}
1470133902617	2016-08-02 12-31-42.617	action	mover	image-48	{"x":506,"y":532}
1470133902708	2016-08-02 12-31-42.708	action	mover	image-48	{"x":506,"y":533}
1470133902709	2016-08-02 12-31-42.709	moved	image-48	to	{"x":506,"y":533}
1470133902751	2016-08-02 12-31-42.751	action	mover	image-48	{"x":505,"y":533}
1470133902752	2016-08-02 12-31-42.752	moved	image-48	to	{"x":505,"y":533}
1470133902856	2016-08-02 12-31-42.856	action	mover	image-48	{"x":503,"y":533}
1470133902858	2016-08-02 12-31-42.858	moved	image-48	to	{"x":503,"y":533}
1470133902870	2016-08-02 12-31-42.870	action	mover	image-48	{"x":498,"y":532}
1470133902872	2016-08-02 12-31-42.872	moved	image-48	to	{"x":498,"y":532}
1470133902881	2016-08-02 12-31-42.881	action	mover	image-48	{"x":493,"y":532}
1470133902882	2016-08-02 12-31-42.882	moved	image-48	to	{"x":493,"y":532}
1470133902890	2016-08-02 12-31-42.890	action	mover	image-48	{"x":491,"y":532}
1470133902895	2016-08-02 12-31-42.895	action	mover	image-48	{"x":489,"y":532}
1470133902902	2016-08-02 12-31-42.902	action	mover	image-48	{"x":487,"y":532}
1470133902909	2016-08-02 12-31-42.909	action	mover	image-48	{"x":485,"y":533}
1470133902910	2016-08-02 12-31-42.910	moved	image-48	to	{"x":485,"y":533}
1470133902917	2016-08-02 12-31-42.917	action	mover	image-48	{"x":483,"y":532}
1470133902918	2016-08-02 12-31-42.918	moved	image-48	to	{"x":483,"y":532}
1470133902924	2016-08-02 12-31-42.924	action	mover	image-48	{"x":480,"y":533}
1470133902925	2016-08-02 12-31-42.925	moved	image-48	to	{"x":480,"y":533}
1470133902932	2016-08-02 12-31-42.932	action	mover	image-48	{"x":478,"y":532}
1470133902933	2016-08-02 12-31-42.933	moved	image-48	to	{"x":478,"y":532}
1470133902947	2016-08-02 12-31-42.947	action	mover	image-48	{"x":476,"y":532}
1470133902948	2016-08-02 12-31-42.948	moved	image-48	to	{"x":476,"y":532}
1470133902951	2016-08-02 12-31-42.951	action	mover	image-48	{"x":473,"y":532}
1470133902952	2016-08-02 12-31-42.952	moved	image-48	to	{"x":473,"y":532}
1470133902960	2016-08-02 12-31-42.960	action	mover	image-48	{"x":471,"y":532}
1470133902967	2016-08-02 12-31-42.967	action	mover	image-48	{"x":469,"y":531}
1470133902975	2016-08-02 12-31-42.975	action	mover	image-48	{"x":466,"y":531}
1470133902976	2016-08-02 12-31-42.976	moved	image-48	to	{"x":466,"y":531}
1470133902983	2016-08-02 12-31-42.983	action	mover	image-48	{"x":463,"y":530}
1470133902991	2016-08-02 12-31-42.991	action	mover	image-48	{"x":460,"y":530}
1470133902992	2016-08-02 12-31-42.992	moved	image-48	to	{"x":460,"y":530}
1470133903000	2016-08-02 12-31-43.000	action	mover	image-48	{"x":458,"y":529}
1470133903001	2016-08-02 12-31-43.001	moved	image-48	to	{"x":458,"y":529}
1470133903008	2016-08-02 12-31-43.008	action	mover	image-48	{"x":456,"y":529}
1470133903017	2016-08-02 12-31-43.017	action	mover	image-48	{"x":455,"y":529}
1470133903025	2016-08-02 12-31-43.025	action	mover	image-48	{"x":453,"y":528}
1470133903026	2016-08-02 12-31-43.026	moved	image-48	to	{"x":453,"y":528}
1470133903033	2016-08-02 12-31-43.033	action	mover	image-48	{"x":452,"y":528}
1470133903034	2016-08-02 12-31-43.034	moved	image-48	to	{"x":452,"y":528}
1470133903042	2016-08-02 12-31-43.042	action	mover	image-48	{"x":451,"y":527}
1470133903043	2016-08-02 12-31-43.043	moved	image-48	to	{"x":451,"y":527}
1470133903050	2016-08-02 12-31-43.050	action	mover	image-48	{"x":450,"y":526}
1470133903057	2016-08-02 12-31-43.057	action	mover	image-48	{"x":448,"y":525}
1470133903058	2016-08-02 12-31-43.058	moved	image-48	to	{"x":448,"y":525}
1470133903075	2016-08-02 12-31-43.075	action	mover	image-48	{"x":447,"y":524}
1470133903076	2016-08-02 12-31-43.076	moved	image-48	to	{"x":447,"y":524}
1470133903083	2016-08-02 12-31-43.083	action	mover	image-48	{"x":446,"y":524}
1470133903092	2016-08-02 12-31-43.092	action	mover	image-48	{"x":446,"y":523}
1470133903108	2016-08-02 12-31-43.108	action	mover	image-48	{"x":446,"y":522}
1470133903109	2016-08-02 12-31-43.109	moved	image-48	to	{"x":446,"y":522}
1470133903116	2016-08-02 12-31-43.116	action	mover	image-48	{"x":445,"y":522}
1470133903117	2016-08-02 12-31-43.117	moved	image-48	to	{"x":445,"y":522}
1470133903125	2016-08-02 12-31-43.125	action	mover	image-48	{"x":445,"y":521}
1470133903150	2016-08-02 12-31-43.150	action	mover	image-48	{"x":445,"y":520}
1470133903151	2016-08-02 12-31-43.151	moved	image-48	to	{"x":445,"y":520}
1470133903200	2016-08-02 12-31-43.200	action	mover	image-48	{"x":445,"y":519}
1470133903201	2016-08-02 12-31-43.201	moved	image-48	to	{"x":445,"y":519}
1470133903258	2016-08-02 12-31-43.258	action	mover	image-48	{"x":445,"y":518}
1470133903259	2016-08-02 12-31-43.259	moved	image-48	to	{"x":445,"y":518}
1470133903300	2016-08-02 12-31-43.300	action	mover	image-48	{"x":445,"y":517}
1470133903301	2016-08-02 12-31-43.301	moved	image-48	to	{"x":445,"y":517}
1470133903325	2016-08-02 12-31-43.325	action	mover	image-48	{"x":445,"y":516}
1470133903326	2016-08-02 12-31-43.326	moved	image-48	to	{"x":445,"y":516}
1470133903333	2016-08-02 12-31-43.333	action	mover	image-48	{"x":446,"y":516}
1470133903334	2016-08-02 12-31-43.334	moved	image-48	to	{"x":446,"y":516}
1470133903343	2016-08-02 12-31-43.343	action	mover	image-48	{"x":446,"y":515}
1470133903344	2016-08-02 12-31-43.344	moved	image-48	to	{"x":446,"y":515}
1470133903350	2016-08-02 12-31-43.350	action	mover	image-48	{"x":446,"y":513}
1470133903351	2016-08-02 12-31-43.351	moved	image-48	to	{"x":446,"y":513}
1470133903360	2016-08-02 12-31-43.360	action	mover	image-48	{"x":447,"y":511}
1470133903368	2016-08-02 12-31-43.368	action	mover	image-48	{"x":447,"y":508}
1470133903369	2016-08-02 12-31-43.369	moved	image-48	to	{"x":447,"y":508}
1470133903376	2016-08-02 12-31-43.376	action	mover	image-48	{"x":448,"y":505}
1470133903377	2016-08-02 12-31-43.377	moved	image-48	to	{"x":448,"y":505}
1470133903383	2016-08-02 12-31-43.383	action	mover	image-48	{"x":449,"y":503}
1470133903384	2016-08-02 12-31-43.384	moved	image-48	to	{"x":449,"y":503}
1470133903395	2016-08-02 12-31-43.395	action	mover	image-48	{"x":450,"y":501}
1470133903396	2016-08-02 12-31-43.396	moved	image-48	to	{"x":450,"y":501}
1470133903401	2016-08-02 12-31-43.401	action	mover	image-48	{"x":451,"y":499}
1470133903402	2016-08-02 12-31-43.402	moved	image-48	to	{"x":451,"y":499}
1470133903408	2016-08-02 12-31-43.408	action	mover	image-48	{"x":451,"y":498}
1470133903409	2016-08-02 12-31-43.409	moved	image-48	to	{"x":451,"y":498}
1470133903417	2016-08-02 12-31-43.417	action	mover	image-48	{"x":451,"y":497}
1470133903418	2016-08-02 12-31-43.418	moved	image-48	to	{"x":451,"y":497}
1470133903426	2016-08-02 12-31-43.426	action	mover	image-48	{"x":452,"y":496}
1470133903434	2016-08-02 12-31-43.434	action	mover	image-48	{"x":452,"y":495}
1470133903443	2016-08-02 12-31-43.443	action	mover	image-48	{"x":452,"y":494}
1470133903444	2016-08-02 12-31-43.444	moved	image-48	to	{"x":452,"y":494}
1470133903450	2016-08-02 12-31-43.450	action	mover	image-48	{"x":453,"y":492}
1470133903451	2016-08-02 12-31-43.451	moved	image-48	to	{"x":453,"y":492}
1470133903458	2016-08-02 12-31-43.458	action	mover	image-48	{"x":453,"y":491}
1470133903467	2016-08-02 12-31-43.467	action	mover	image-48	{"x":454,"y":488}
1470133903475	2016-08-02 12-31-43.475	action	mover	image-48	{"x":455,"y":485}
1470133903476	2016-08-02 12-31-43.476	moved	image-48	to	{"x":455,"y":485}
1470133903482	2016-08-02 12-31-43.482	action	mover	image-48	{"x":455,"y":482}
1470133903483	2016-08-02 12-31-43.483	moved	image-48	to	{"x":455,"y":482}
1470133903491	2016-08-02 12-31-43.491	action	mover	image-48	{"x":456,"y":481}
1470133903492	2016-08-02 12-31-43.492	moved	image-48	to	{"x":456,"y":481}
1470133903500	2016-08-02 12-31-43.500	action	mover	image-48	{"x":456,"y":479}
1470133903508	2016-08-02 12-31-43.508	action	mover	image-48	{"x":456,"y":478}
1470133903524	2016-08-02 12-31-43.524	action	mover	image-48	{"x":456,"y":477}
1470133903525	2016-08-02 12-31-43.525	moved	image-48	to	{"x":456,"y":477}
1470133903533	2016-08-02 12-31-43.533	action	mover	image-48	{"x":456,"y":476}
1470133903534	2016-08-02 12-31-43.534	moved	image-48	to	{"x":456,"y":476}
1470133903542	2016-08-02 12-31-43.542	action	mover	image-48	{"x":456,"y":475}
1470133903543	2016-08-02 12-31-43.543	moved	image-48	to	{"x":456,"y":475}
1470133903550	2016-08-02 12-31-43.550	action	mover	image-48	{"x":456,"y":474}
1470133903557	2016-08-02 12-31-43.557	action	mover	image-48	{"x":456,"y":473}
1470133903558	2016-08-02 12-31-43.558	moved	image-48	to	{"x":456,"y":473}
1470133903575	2016-08-02 12-31-43.575	action	mover	image-48	{"x":456,"y":472}
1470133903576	2016-08-02 12-31-43.576	moved	image-48	to	{"x":456,"y":472}
1470133903582	2016-08-02 12-31-43.582	action	mover	image-48	{"x":456,"y":471}
1470133903583	2016-08-02 12-31-43.583	moved	image-48	to	{"x":456,"y":471}
1470133903592	2016-08-02 12-31-43.592	action	mover	image-48	{"x":457,"y":470}
1470133903593	2016-08-02 12-31-43.593	moved	image-48	to	{"x":457,"y":470}
1470133903633	2016-08-02 12-31-43.633	action	mover	image-48	{"x":457,"y":469}
1470133903725	2016-08-02 12-31-43.725	action	mover	image-48	{"x":457,"y":468}
1470133903726	2016-08-02 12-31-43.726	moved	image-48	to	{"x":457,"y":468}
1470133903818	2016-08-02 12-31-43.818	action	mover	image-48	{"x":457,"y":467}
1470133906676	2016-08-02 12-31-46.676	acted	on	image-16
1470133906678	2016-08-02 12-31-46.678	action	mover	image-16	{"x":124,"y":476}
