1470647957922: 	acted on	innerText
1470647957987: 	sub-instrument	start	draw	true
1470647957988: 	activate	draw
1470647958825: 	draw	image-5	{"x":43,"y":64}
1470647958879: 	draw	image-5	{"x":28,"y":72}
1470647958886: 	draw	image-5	{"x":27,"y":74}
1470647958895: 	draw	image-5	{"x":27,"y":76}
1470647958903: 	draw	image-5	{"x":26,"y":78}
1470647958912: 	draw	image-5	{"x":26,"y":80}
1470647958920: 	draw	image-5	{"x":27,"y":82}
1470647958928: 	draw	image-5	{"x":28,"y":84}
1470647958936: 	draw	image-5	{"x":29,"y":86}
1470647958945: 	draw	image-5	{"x":30,"y":87}
1470647958953: 	draw	image-5	{"x":32,"y":89}
1470647958961: 	draw	image-5	{"x":33,"y":90}
1470647958970: 	draw	image-5	{"x":35,"y":90}
1470647958978: 	draw	image-5	{"x":38,"y":90}
1470647958986: 	draw	image-5	{"x":40,"y":90}
1470647958996: 	draw	image-5	{"x":43,"y":89}
1470647959003: 	draw	image-5	{"x":45,"y":88}
1470647959011: 	draw	image-5	{"x":48,"y":86}
1470647959020: 	draw	image-5	{"x":50,"y":83}
1470647959029: 	draw	image-5	{"x":52,"y":81}
1470647959036: 	draw	image-5	{"x":53,"y":79}
1470647959045: 	draw	image-5	{"x":53,"y":77}
1470647959054: 	draw	image-5	{"x":53,"y":76}
1470647959062: 	draw	image-5	{"x":53,"y":74}
1470647959070: 	draw	image-5	{"x":53,"y":73}
1470647959078: 	draw	image-5	{"x":52,"y":72}
1470647959086: 	draw	image-5	{"x":50,"y":71}
1470647959096: 	draw	image-5	{"x":48,"y":70}
1470647959103: 	draw	image-5	{"x":45,"y":69}
1470647959111: 	draw	image-5	{"x":43,"y":69}
1470647959119: 	draw	image-5	{"x":41,"y":69}
1470647959130: 	draw	image-5	{"x":39,"y":70}
1470647959136: 	draw	image-5	{"x":37,"y":70}
1470647959146: 	draw	image-5	{"x":36,"y":71}
1470647959153: 	draw	image-5	{"x":34,"y":72}
1470647959161: 	draw	image-5	{"x":33,"y":73}
1470647959171: 	draw	image-5	{"x":32,"y":74}
1470647959178: 	draw	image-5	{"x":31,"y":75}
1470647959187: 	draw	image-5	{"x":31,"y":76}
1470647959195: 	draw	image-5	{"x":30,"y":77}
1470647959203: 	draw	image-5	{"x":31,"y":79}
1470647959212: 	draw	image-5	{"x":31,"y":80}
1470647959223: 	draw	image-5	{"x":32,"y":82}
1470647959230: 	draw	image-5	{"x":33,"y":83}
1470647959238: 	draw	image-5	{"x":36,"y":85}
1470647959247: 	draw	image-5	{"x":37,"y":85}
1470647959261: 	draw	image-5	{"x":39,"y":86}
1470647959267: 	draw	image-5	{"x":41,"y":86}
1470647959272: 	draw	image-5	{"x":43,"y":86}
1470647959278: 	draw	image-5	{"x":45,"y":85}
1470647959286: 	draw	image-5	{"x":47,"y":84}
1470647959295: 	draw	image-5	{"x":49,"y":82}
1470647959303: 	draw	image-5	{"x":50,"y":80}
1470647959311: 	draw	image-5	{"x":51,"y":78}
1470647959319: 	draw	image-5	{"x":52,"y":77}
1470647959328: 	draw	image-5	{"x":52,"y":74}
1470647959338: 	draw	image-5	{"x":51,"y":73}
1470647959345: 	draw	image-5	{"x":50,"y":71}
1470647959355: 	draw	image-5	{"x":49,"y":69}
1470647959362: 	draw	image-5	{"x":47,"y":67}
1470647959371: 	draw	image-5	{"x":45,"y":66}
1470647959378: 	draw	image-5	{"x":43,"y":65}
1470647959388: 	draw	image-5	{"x":40,"y":65}
1470647959395: 	draw	image-5	{"x":38,"y":65}
1470647959402: 	draw	image-5	{"x":36,"y":65}
1470647959411: 	draw	image-5	{"x":34,"y":66}
1470647959421: 	draw	image-5	{"x":33,"y":67}
1470647959429: 	draw	image-5	{"x":31,"y":69}
1470647959437: 	draw	image-5	{"x":30,"y":71}
1470647959446: 	draw	image-5	{"x":29,"y":74}
1470647959454: 	draw	image-5	{"x":30,"y":77}
1470647959461: 	draw	image-5	{"x":31,"y":80}
1470647959470: 	draw	image-5	{"x":33,"y":84}
1470647959849: 	draw	image-5	{"x":52,"y":98}
1470647959921: 	draw	image-5	{"x":56,"y":113}
1470647959928: 	draw	image-5	{"x":58,"y":114}
1470647959936: 	draw	image-5	{"x":59,"y":116}
1470647959945: 	draw	image-5	{"x":61,"y":117}
1470647959954: 	draw	image-5	{"x":63,"y":119}
1470647959961: 	draw	image-5	{"x":65,"y":119}
1470647959970: 	draw	image-5	{"x":67,"y":120}
1470647959978: 	draw	image-5	{"x":69,"y":120}
1470647959986: 	draw	image-5	{"x":70,"y":120}
1470647959996: 	draw	image-5	{"x":73,"y":119}
1470647960003: 	draw	image-5	{"x":75,"y":118}
1470647960011: 	draw	image-5	{"x":77,"y":117}
1470647960020: 	draw	image-5	{"x":79,"y":114}
1470647960028: 	draw	image-5	{"x":80,"y":112}
1470647960036: 	draw	image-5	{"x":81,"y":109}
1470647960047: 	draw	image-5	{"x":82,"y":104}
1470647960053: 	draw	image-5	{"x":83,"y":102}
1470647960061: 	draw	image-5	{"x":82,"y":100}
1470647960070: 	draw	image-5	{"x":82,"y":98}
1470647960078: 	draw	image-5	{"x":81,"y":96}
1470647960085: 	draw	image-5	{"x":80,"y":94}
1470647960096: 	draw	image-5	{"x":79,"y":92}
1470647960103: 	draw	image-5	{"x":77,"y":91}
1470647960112: 	draw	image-5	{"x":75,"y":90}
1470647960120: 	draw	image-5	{"x":72,"y":90}
1470647960128: 	draw	image-5	{"x":70,"y":90}
1470647960136: 	draw	image-5	{"x":67,"y":90}
1470647960145: 	draw	image-5	{"x":65,"y":91}
1470647960153: 	draw	image-5	{"x":62,"y":93}
1470647960161: 	draw	image-5	{"x":60,"y":96}
1470647960172: 	draw	image-5	{"x":58,"y":98}
1470647960178: 	draw	image-5	{"x":57,"y":100}
1470647960186: 	draw	image-5	{"x":56,"y":103}
1470647960195: 	draw	image-5	{"x":55,"y":105}
1470647960203: 	draw	image-5	{"x":54,"y":107}
1470647960211: 	draw	image-5	{"x":55,"y":110}
1470647960220: 	draw	image-5	{"x":55,"y":111}
1470647960228: 	draw	image-5	{"x":56,"y":114}
1470647960235: 	draw	image-5	{"x":57,"y":115}
1470647960245: 	draw	image-5	{"x":59,"y":117}
1470647960253: 	draw	image-5	{"x":62,"y":118}
1470647960260: 	draw	image-5	{"x":65,"y":119}
1470647960270: 	draw	image-5	{"x":68,"y":119}
1470647960278: 	draw	image-5	{"x":72,"y":119}
1470647960286: 	draw	image-5	{"x":76,"y":118}
1470647960295: 	draw	image-5	{"x":80,"y":116}
1470647960303: 	draw	image-5	{"x":83,"y":114}
1470647960311: 	draw	image-5	{"x":86,"y":112}
1470647960320: 	draw	image-5	{"x":88,"y":109}
1470647960328: 	draw	image-5	{"x":89,"y":107}
1470647960336: 	draw	image-5	{"x":90,"y":105}
1470647960345: 	draw	image-5	{"x":91,"y":103}
1470647960353: 	draw	image-5	{"x":91,"y":102}
1470647960361: 	draw	image-5	{"x":91,"y":100}
1470647960372: 	draw	image-5	{"x":91,"y":99}
1470647960378: 	draw	image-5	{"x":90,"y":97}
1470647960386: 	draw	image-5	{"x":88,"y":96}
