1470659648344	2016-08-08 14-34-08.344	acted	on	innerText
1470659648453	2016-08-08 14-34-08.453	sub-instrument	start	mover	true
1470659648467	2016-08-08 14-34-08.467	activate	mover
1470659661100	2016-08-08 14-34-21.100	acted	on	image-50
1470659661112	2016-08-08 14-34-21.112	action	mover	image-50	{"x":1111,"y":486}
1470659661144	2016-08-08 14-34-21.144	start	moving	image-50	from	{"x":71,"y":94}
1470659661586	2016-08-08 14-34-21.586	action	mover	image-50	{"x":1097,"y":476}
1470659661590	2016-08-08 14-34-21.590	moved	image-50	to	{"x":1097,"y":476}
1470659661606	2016-08-08 14-34-21.606	action	mover	image-50	{"x":1094,"y":474}
1470659661608	2016-08-08 14-34-21.608	moved	image-50	to	{"x":1094,"y":474}
1470659661629	2016-08-08 14-34-21.629	action	mover	image-50	{"x":1092,"y":473}
1470659661649	2016-08-08 14-34-21.649	moved	image-50	to	{"x":1092,"y":473}
1470659661659	2016-08-08 14-34-21.659	action	mover	image-50	{"x":1086,"y":470}
1470659661661	2016-08-08 14-34-21.661	moved	image-50	to	{"x":1086,"y":470}
1470659661672	2016-08-08 14-34-21.672	action	mover	image-50	{"x":1085,"y":469}
1470659661674	2016-08-08 14-34-21.674	moved	image-50	to	{"x":1085,"y":469}
1470659661685	2016-08-08 14-34-21.685	action	mover	image-50	{"x":1083,"y":469}
1470659661686	2016-08-08 14-34-21.686	moved	image-50	to	{"x":1083,"y":469}
1470659661693	2016-08-08 14-34-21.693	action	mover	image-50	{"x":1082,"y":468}
1470659661694	2016-08-08 14-34-21.694	moved	image-50	to	{"x":1082,"y":468}
1470659661708	2016-08-08 14-34-21.708	action	mover	image-50	{"x":1081,"y":468}
1470659661709	2016-08-08 14-34-21.709	moved	image-50	to	{"x":1081,"y":468}
1470659661715	2016-08-08 14-34-21.715	action	mover	image-50	{"x":1080,"y":468}
1470659661716	2016-08-08 14-34-21.716	moved	image-50	to	{"x":1080,"y":468}
1470659661722	2016-08-08 14-34-21.722	action	mover	image-50	{"x":1079,"y":468}
1470659661723	2016-08-08 14-34-21.723	moved	image-50	to	{"x":1079,"y":468}
1470659661755	2016-08-08 14-34-21.755	action	mover	image-50	{"x":1078,"y":468}
1470659661848	2016-08-08 14-34-21.848	action	mover	image-50	{"x":1077,"y":468}
1470659661849	2016-08-08 14-34-21.849	moved	image-50	to	{"x":1077,"y":468}
1470659661930	2016-08-08 14-34-21.930	action	mover	image-50	{"x":1076,"y":468}
1470659661955	2016-08-08 14-34-21.955	action	mover	image-50	{"x":1075,"y":468}
1470659661956	2016-08-08 14-34-21.956	moved	image-50	to	{"x":1075,"y":468}
1470659661962	2016-08-08 14-34-21.962	action	mover	image-50	{"x":1074,"y":467}
1470659661963	2016-08-08 14-34-21.963	moved	image-50	to	{"x":1074,"y":467}
1470659661972	2016-08-08 14-34-21.972	action	mover	image-50	{"x":1069,"y":464}
1470659661973	2016-08-08 14-34-21.973	moved	image-50	to	{"x":1069,"y":464}
1470659661979	2016-08-08 14-34-21.979	action	mover	image-50	{"x":1066,"y":463}
1470659661980	2016-08-08 14-34-21.980	moved	image-50	to	{"x":1066,"y":463}
1470659661987	2016-08-08 14-34-21.987	action	mover	image-50	{"x":1063,"y":461}
1470659661988	2016-08-08 14-34-21.988	moved	image-50	to	{"x":1063,"y":461}
1470659661996	2016-08-08 14-34-21.996	action	mover	image-50	{"x":1059,"y":459}
1470659661997	2016-08-08 14-34-21.997	moved	image-50	to	{"x":1059,"y":459}
1470659662004	2016-08-08 14-34-22.004	action	mover	image-50	{"x":1057,"y":458}
1470659662005	2016-08-08 14-34-22.005	moved	image-50	to	{"x":1057,"y":458}
1470659662013	2016-08-08 14-34-22.013	action	mover	image-50	{"x":1053,"y":456}
1470659662039	2016-08-08 14-34-22.039	action	mover	image-50	{"x":1049,"y":454}
1470659662050	2016-08-08 14-34-22.050	moved	image-50	to	{"x":1049,"y":454}
1470659662055	2016-08-08 14-34-22.055	action	mover	image-50	{"x":1036,"y":447}
1470659662056	2016-08-08 14-34-22.056	moved	image-50	to	{"x":1036,"y":447}
1470659662060	2016-08-08 14-34-22.060	action	mover	image-50	{"x":1032,"y":444}
1470659662061	2016-08-08 14-34-22.061	moved	image-50	to	{"x":1032,"y":444}
1470659662065	2016-08-08 14-34-22.065	action	mover	image-50	{"x":1028,"y":442}
1470659662066	2016-08-08 14-34-22.066	moved	image-50	to	{"x":1028,"y":442}
1470659662072	2016-08-08 14-34-22.072	action	mover	image-50	{"x":1022,"y":438}
1470659662073	2016-08-08 14-34-22.073	moved	image-50	to	{"x":1022,"y":438}
1470659662079	2016-08-08 14-34-22.079	action	mover	image-50	{"x":1017,"y":435}
1470659662080	2016-08-08 14-34-22.080	moved	image-50	to	{"x":1017,"y":435}
1470659662088	2016-08-08 14-34-22.088	action	mover	image-50	{"x":1012,"y":432}
1470659662097	2016-08-08 14-34-22.097	action	mover	image-50	{"x":1006,"y":429}
1470659662104	2016-08-08 14-34-22.104	action	mover	image-50	{"x":1000,"y":426}
1470659662105	2016-08-08 14-34-22.105	moved	image-50	to	{"x":1000,"y":426}
1470659662113	2016-08-08 14-34-22.113	action	mover	image-50	{"x":994,"y":423}
1470659662122	2016-08-08 14-34-22.122	action	mover	image-50	{"x":988,"y":421}
1470659662123	2016-08-08 14-34-22.123	moved	image-50	to	{"x":988,"y":421}
1470659662129	2016-08-08 14-34-22.129	action	mover	image-50	{"x":982,"y":418}
1470659662130	2016-08-08 14-34-22.130	moved	image-50	to	{"x":982,"y":418}
1470659662137	2016-08-08 14-34-22.137	action	mover	image-50	{"x":975,"y":415}
1470659662149	2016-08-08 14-34-22.149	moved	image-50	to	{"x":975,"y":415}
1470659662153	2016-08-08 14-34-22.153	action	mover	image-50	{"x":966,"y":412}
1470659662154	2016-08-08 14-34-22.154	moved	image-50	to	{"x":966,"y":412}
1470659662158	2016-08-08 14-34-22.158	action	mover	image-50	{"x":959,"y":409}
1470659662163	2016-08-08 14-34-22.163	action	mover	image-50	{"x":951,"y":406}
1470659662172	2016-08-08 14-34-22.172	action	mover	image-50	{"x":941,"y":402}
1470659662173	2016-08-08 14-34-22.173	moved	image-50	to	{"x":941,"y":402}
1470659662180	2016-08-08 14-34-22.180	action	mover	image-50	{"x":933,"y":399}
1470659662181	2016-08-08 14-34-22.181	moved	image-50	to	{"x":933,"y":399}
1470659662187	2016-08-08 14-34-22.187	action	mover	image-50	{"x":921,"y":396}
1470659662188	2016-08-08 14-34-22.188	moved	image-50	to	{"x":921,"y":396}
1470659662196	2016-08-08 14-34-22.196	action	mover	image-50	{"x":911,"y":393}
1470659662197	2016-08-08 14-34-22.197	moved	image-50	to	{"x":911,"y":393}
1470659662204	2016-08-08 14-34-22.204	action	mover	image-50	{"x":899,"y":390}
1470659662205	2016-08-08 14-34-22.205	moved	image-50	to	{"x":899,"y":390}
1470659662212	2016-08-08 14-34-22.212	action	mover	image-50	{"x":892,"y":388}
1470659662213	2016-08-08 14-34-22.213	moved	image-50	to	{"x":892,"y":388}
1470659662221	2016-08-08 14-34-22.221	action	mover	image-50	{"x":877,"y":385}
1470659662222	2016-08-08 14-34-22.222	moved	image-50	to	{"x":877,"y":385}
1470659662229	2016-08-08 14-34-22.229	action	mover	image-50	{"x":865,"y":382}
1470659662230	2016-08-08 14-34-22.230	moved	image-50	to	{"x":865,"y":382}
1470659662237	2016-08-08 14-34-22.237	action	mover	image-50	{"x":852,"y":379}
1470659662238	2016-08-08 14-34-22.238	moved	image-50	to	{"x":852,"y":379}
1470659662246	2016-08-08 14-34-22.246	action	mover	image-50	{"x":840,"y":378}
1470659662247	2016-08-08 14-34-22.247	moved	image-50	to	{"x":840,"y":378}
1470659662255	2016-08-08 14-34-22.255	action	mover	image-50	{"x":830,"y":376}
1470659662262	2016-08-08 14-34-22.262	action	mover	image-50	{"x":817,"y":375}
1470659662263	2016-08-08 14-34-22.263	moved	image-50	to	{"x":817,"y":375}
1470659662271	2016-08-08 14-34-22.271	action	mover	image-50	{"x":805,"y":373}
