Observation id	9-C				
					
Media file(s)					
					
Player #1	/Volumes/Untitled/Maters Experiment Videos/3-8/9-3-C.MTS				
					
Observation date	2016-08-23 18:14:43				
					
Description					
					
Time offset (s)	0.0				
					
independent variables					
variable	value				
					
Time	Subject	Behavior	Modifier 1	Comment	Status
4.229		F	T		START
4.655		P	M		POINT
5.922		P	M		POINT
7.613		P	M		POINT
9.641		P	L		POINT
10.318		P	M		POINT
11.244		P	M		POINT
14.543		P	M		POINT
15.053		P	M		POINT
16.91		P	M		POINT
26.544		F	T		STOP
26.545		F	V		START
28.745		B	R		POINT
32.465		B	A		POINT
40.577		B	A		POINT
40.797		F	V		STOP
40.798		F	T		START
44.046		B	A		POINT
56.474		B	P		POINT
75.393		B	V		POINT
86.906		B	D		POINT
88.008		F	T		STOP
88.009		F	V		START
115.907		B	R		POINT
123.942		B	R		POINT
158.35		B	A		POINT
167.905		B	P		POINT
169.849		F	V		STOP
169.85		F	T		START
174.332		B	A		POINT
186.335		F	T		STOP
186.336		F	V		START
212.46		F	V		STOP
212.461		F	T		START
222.778		F	T		STOP
222.779		F	V		START
256.424		B	C		POINT
273.928		F	V		STOP
273.929		F	T		START
280.077		B	A		POINT
283.819		B	A		POINT
288.723		B	R		POINT
295.909		B	C		POINT
309.437		F	T		STOP
309.438		F	V		START
361.511		B	A		POINT
426.692		F	V		STOP
426.693		F	T		START
431.684		B	A		POINT
433.375		B	P		POINT
465.501		F	T		STOP
465.502		F	V		START
