Observation id	15-C				
					
Media file(s)					
					
Player #1	/Volumes/Untitled/Maters Experiment Videos/8-8/15-3-C.MTS				
					
Observation date	2016-08-23 23:16:14				
					
Description					
					
Time offset (s)	0.0				
					
independent variables					
variable	value				
					
Time	Subject	Behavior	Modifier 1	Comment	Status
3.302		P	M		POINT
3.98		P	M		POINT
6.683		P	M		POINT
8.798		P	L		POINT
10.911		P	M		POINT
12.857		P	L		POINT
13.058		P	M		POINT
13.702		P	L		POINT
14.124		P	M		POINT
16.237		P	L		POINT
16.353		P	M		POINT
24.015		F	V		START
56.564		B	R		POINT
57.495		B	A		POINT
68.825		B	C		POINT
84.806		B	A		POINT
123.613		B	R		POINT
130.881		B	D		POINT
151.169		B	P		POINT
163.849		B	D		POINT
217.275		F	V		STOP
217.276		F	T		START
228.772		F	T		STOP
228.773		F	V		START
234.603		B	A		POINT
241.284		B	R		POINT
316.866		B	C		POINT
332.087		B	C		POINT
352.29		F	V		STOP
352.291		F	T		START
371.993		F	T		STOP
371.994		F	V		START
410.042		F	V		STOP
410.043		F	T		START
413.508		B	A		POINT
418.411		B	P		POINT
430.164		F	T		STOP
430.165		F	V		START
451.131		B	V		POINT
454.344		B	P		POINT
470.999		B	A		POINT
474.213		B	A		POINT
474.536		F	V		STOP
474.537		F	T		START
508.617		F	T		STOP
508.618		F	V		START
517.156		P	M		POINT
518.591		P	M		POINT
523.833		P	M		POINT
527.721		P	M		POINT
534.652		P	M		POINT
536.258		P	M		POINT
577.433		B	P		POINT
597.216		F	V		STOP
597.217		F	T		START
602.289		F	T		STOP
602.29		F	V		START
619.202		B	A		POINT
623.852		B	A		POINT
626.638		B	P		POINT
644.82		B	P		POINT
661.814		B	A		POINT
662.829		B	P		POINT
