Observation id	11-C				
					
Media file(s)					
					
Player #1	/Volumes/Untitled/Maters Experiment Videos/3-8/11-1-C.MTS				
					
Observation date	2016-08-23 19:34:30				
					
Description					
					
Time offset (s)	0.0				
					
independent variables					
variable	value				
					
Time	Subject	Behavior	Modifier 1	Comment	Status
21.052		F	V		START
158.173		F	V		STOP
158.174		F	T		START
163.077		F	T		STOP
163.078		F	V		START
222.927		F	V		STOP
222.928		F	T		START
237.803		B	A		POINT
261.897		F	T		STOP
261.898		F	V		START
273.731		F	V		STOP
273.732		F	T		START
280.663		B	A		POINT
291.143		F	T		STOP
291.144		F	V		START
308.389		B	D		POINT
338.058		F	V		STOP
338.059		F	T		START
349.134		B	R		POINT
356.572		F	T		STOP
356.573		F	V		START
377.113		B	A		POINT
396.136		B	D		POINT
405.181		F	V		STOP
405.182		F	T		START
416.423		B	R		POINT
425.551		F	T		STOP
425.552		F	V		START
425.713		B	S		POINT
430.877		B	R		POINT
437.473		B	R		POINT
457.252		F	V		STOP
457.253		F	T		START
466.381		B	R		POINT
477.961		F	T		STOP
477.962		F	V		START
494.868		F	V		STOP
494.869		F	T		START
507.55		B	D		POINT
530.289		F	T		STOP
530.29		F	V		START
546.686		B	D		POINT
550.493		B	D		POINT
