Observation id	10-B				
					
Media file(s)					
					
Player #1	/Volumes/Untitled/Maters Experiment Videos/3-8/10-1-B.MTS				
					
Observation date	2016-08-23 18:49:04				
					
Description					
					
Time offset (s)	0.0				
					
independent variables					
variable	value				
					
Time	Subject	Behavior	Modifier 1	Comment	Status
25.959		F	V		START
48.954		F	V		STOP
48.955		F	T		START
68.653		B	P		POINT
73.304		B	A		POINT
77.109		B	D		POINT
84.464		B	D		POINT
105.85		F	T		STOP
105.851		F	V		START
110.5		B	A		POINT
110.919		F	V		STOP
110.92		F	T		START
113.544		B	A		POINT
121.067		B	A		POINT
134.083		F	T		STOP
134.084		F	V		START
152.178		F	V		STOP
152.179		F	T		START
163.675		B	A		POINT
173.824		B	W		POINT
186.671		F	T		STOP
186.672		F	V		START
205.189		F	V		STOP
205.19		F	T		START
214.825		F	T		STOP
214.826		F	V		START
231.06		B	A		POINT
231.564		F	V		STOP
231.565		F	T		START
234.779		B	A		POINT
242.641		F	T		STOP
242.642		F	V		START
256.34		B	A		POINT
256.639		F	V		STOP
256.64		F	T		START
263.948		F	T		STOP
263.949		F	V		START
333.784		B	A		POINT
334.231		B	R		POINT
408.0		B	A		POINT
486.451		B	C		POINT
494.139		B	C		POINT
531.167		B	A		POINT
540.885		B	A		POINT
554.499		B	M		POINT
