Observation id	17-B				
					
Media file(s)					
					
Player #1	/Volumes/Untitled/Maters Experiment Videos/8-8/17-2-B.MTS				
					
Observation date	2016-08-24 10:06:59				
					
Description					
					
Time offset (s)	0.0				
					
independent variables					
variable	value				
					
Time	Subject	Behavior	Modifier 1	Comment	Status
5.758		F	V		START
54.787		F	V		STOP
54.788		F	T		START
74.661		F	T		STOP
74.662		F	V		START
74.934		B	D		POINT
101.293		B	S		POINT
121.497		B	A		POINT
161.237		B	P		POINT
207.401		B	P		POINT
230.994		B	A		POINT
233.277		F	V		STOP
233.278		F	T		START
236.656		B	A		POINT
241.22		B	W		POINT
256.778		F	T		STOP
256.779		F	V		START
297.708		B	W		POINT
312.931		F	V		STOP
312.932		F	T		START
320.026		B	V		POINT
336.181		F	T		STOP
336.182		F	V		START
372.707		F	V		STOP
372.708		F	T		START
391.73		F	T		STOP
391.731		F	V		START
445.246		B	D		POINT
463.933		B	D		POINT
478.132		B	W		POINT
486.754		B	A		POINT
551.947		B	M		POINT
560.146		B	M		POINT
572.324		B	M		POINT
