Observation id	11-A				
					
Media file(s)					
					
Player #1	/Volumes/Untitled/Maters Experiment Videos/3-8/11-3-A.MTS				
					
Observation date	2016-08-23 20:05:29				
					
Description					
					
Time offset (s)	0.0				
					
independent variables					
variable	value				
					
Time	Subject	Behavior	Modifier 1	Comment	Status
24.693		F	V		START
71.274		F	V		STOP
71.275		F	T		START
77.19		B	A		POINT
89.362		B	D		POINT
94.096		B	D		POINT
99.592		B	D		POINT
114.639		F	T		STOP
114.64		F	V		START
141.872		B	A		POINT
187.109		F	V		STOP
187.11		F	T		START
190.661		F	T		STOP
190.662		F	V		START
200.806		B	A		POINT
259.398		B	A		POINT
362.628		F	V		STOP
362.629		F	T		START
379.367		F	T		STOP
379.368		F	V		START
386.558		B	A		POINT
401.691		F	V		STOP
401.692		F	T		START
407.103		B	A		POINT
408.029		F	T		STOP
408.03		F	V		START
