Observation id	6-A				
					
Media file(s)					
					
Player #1	/Volumes/Untitled/Maters Experiment Videos/2-8/6-2-A.MTS				
					
Observation date	2016-08-23 14:13:31				
					
Description					
					
Time offset (s)	0.0				
					
independent variables					
variable	value				
					
Time	Subject	Behavior	Modifier 1	Comment	Status
10.321		F	V		START
45.402		F	V		STOP
45.403		F	T		START
50.558		F	T		STOP
50.559		F	V		START
80.566		B	R		POINT
123.849		F	V		STOP
123.85		F	T		START
135.852		B	D		POINT
145.485		F	T		STOP
145.486		F	V		START
168.652		B	R		POINT
219.622		B	C		POINT
259.099		F	V		STOP
259.1		F	T		START
268.739		F	T		STOP
268.74		F	V		START
317.346		F	V		STOP
317.347		F	T		START
322.162		F	T		STOP
322.163		F	V		START
344.401		F	V		STOP
344.402		F	T		START
348.454		F	T		STOP
348.455		F	V		START
365.875		F	V		STOP
365.876		F	T		START
385.319		F	T		STOP
385.32		F	V		START
476.96		F	V		STOP
476.961		F	T		START
484.907		F	T		STOP
484.908		F	V		START
486.347		B	S		POINT
517.964		F	V		STOP
517.965		F	T		START
525.488		B	C		POINT
525.88		B	M		POINT
554.574		B	M		POINT
567.681		B	M		POINT
571.736		F	T		STOP
571.737		F	V		START
576.05		B	M		POINT
