Observation id	20-C				
					
Media file(s)					
					
Player #1	/Volumes/Untitled/Maters Experiment Videos/9-8/20-2-C.MTS				
					
Observation date	2016-08-24 11:47:21				
					
Description					
					
Time offset (s)	0.0				
					
independent variables					
variable	value				
					
Time	Subject	Behavior	Modifier 1	Comment	Status
7.698		F	V		START
41.094		F	V		STOP
41.095		F	T		START
47.179		P	M		POINT
47.773		P	M		POINT
48.952		P	M		POINT
52.343		P	M		POINT
53.152		P	M		POINT
62.827		F	T		STOP
62.828		F	V		START
76.351		B	C		POINT
82.607		B	C		POINT
127.672		P	L		POINT
127.697		P	M		POINT
134.265		F	V		STOP
134.266		F	T		START
152.194		B	A		POINT
161.829		F	T		STOP
161.83		F	V		START
177.757		B	D		POINT
227.861		F	V		STOP
227.862		F	T		START
239.272		F	T		STOP
239.273		F	V		START
265.147		B	A		POINT
265.223		F	V		STOP
265.224		F	T		START
271.574		B	A		POINT
283.414		F	T		STOP
283.415		F	V		START
309.023		F	V		STOP
309.024		F	T		START
313.42		P	L		POINT
313.766		P	M		POINT
332.79		F	T		STOP
332.791		F	V		START
353.929		B	D		POINT
359.249		B	D		POINT
398.145		F	V		STOP
398.146		F	T		START
400.682		F	T		STOP
400.683		F	V		START
402.366		B	A		POINT
428.494		B	A		POINT
441.512		F	V		STOP
441.513		F	T		START
445.739		F	T		STOP
445.74		F	V		START
517.442		B	A		POINT
534.519		B	A		POINT
572.647		F	V		STOP
572.648		F	T		START
585.084		B	P		POINT
594.552		F	T		STOP
594.553		F	V		START
629.138		B	A		POINT
641.144		B	A		POINT
