Observation id	3-B				
					
Media file(s)					
					
Player #1	/Volumes/Untitled/Maters Experiment Videos/2-8/3-1-B.MTS				
					
Observation date	2016-08-22 18:58:52				
					
Description					
					
Time offset (s)	0.0				
					
independent variables					
variable	value				
					
Time	Subject	Behavior	Modifier 1	Comment	Status
24.002		F	V		START
34.822		F	V		STOP
34.823		F	T		START
35.666		P	M		POINT
43.189		P	M		POINT
44.798		P	M		POINT
45.389		P	M		POINT
46.063		P	M		POINT
46.826		P	M		POINT
65.59		B	P		POINT
84.011		B	A		POINT
110.634		B	A		POINT
113.34		B	A		POINT
127.964		B	A		POINT
143.936		B	S		POINT
168.196		B	A		POINT
176.645		B	C		POINT
197.697		B	A		POINT
203.615		B	M		POINT
218.745		B	A		POINT
236.409		B	A		POINT
278.666		F	T		STOP
278.667		F	V		START
291.178		B	M		POINT
342.323		B	M		POINT
358.802		F	V		STOP
358.803		F	T		START
375.71		F	T		STOP
375.711		F	V		START
382.136		F	V		STOP
382.137		F	T		START
383.062		F	T		STOP
383.063		F	V		START
390.082		F	V		STOP
390.083		F	T		START
396.08		F	T		STOP
396.081		F	V		START
417.387		F	V		STOP
417.388		F	T		START
425.79		B	P		POINT
439.545		B	A		POINT
463.814		B	A		POINT
467.027		F	T		STOP
467.028		F	V		START
469.819		B	D		POINT
492.22		F	V		STOP
492.221		F	T		START
506.596		F	T		STOP
506.597		F	V		START
513.697		F	V		STOP
513.698		F	T		START
517.247		B	A		POINT
537.795		B	A		POINT
538.894		B	R		POINT
542.359		F	T		STOP
542.36		F	V		START
557.998		F	V		STOP
557.999		F	T		START
571.529		F	T		STOP
571.53		F	V		START
591.059		F	V		STOP
591.06		F	T		START
598.075		F	T		STOP
598.076		F	V		START
