Observation id	20-B				
					
Media file(s)					
					
Player #1	/Volumes/Untitled/Maters Experiment Videos/9-8/20-1-B.MTS				
					
Observation date	2016-08-24 11:38:01				
					
Description					
					
Time offset (s)	0.0				
					
independent variables					
variable	value				
					
Time	Subject	Behavior	Modifier 1	Comment	Status
8.123		B	A		POINT
8.717		F	V		START
60.805		F	V		STOP
60.806		F	T		START
63.26		B	V		POINT
70.955		B	P		POINT
75.604		B	P		POINT
104.343		B	A		POINT
105.619		B	A		POINT
123.204		F	T		STOP
123.205		F	V		START
146.121		F	V		STOP
146.122		F	T		START
153.481		B	R		POINT
168.105		F	T		STOP
168.106		F	V		START
184.008		B	A		POINT
204.212		B	R		POINT
215.635		B	A		POINT
217.914		F	V		STOP
217.915		F	T		START
230.178		F	T		STOP
230.179		F	V		START
234.744		B	D		POINT
249.541		B	A		POINT
250.226		F	V		STOP
250.227		F	T		START
262.14		B	A		POINT
279.631		F	T		STOP
279.632		F	V		START
291.727		B	P		POINT
310.499		B	A		POINT
311.429		F	V		STOP
311.43		F	T		START
318.695		B	A		POINT
337.884		F	T		STOP
337.885		F	V		START
344.398		B	A		POINT
354.884		B	R		POINT
440.53		B	A		POINT
441.211		F	V		STOP
441.212		F	T		START
451.188		B	A		POINT
459.126		F	T		STOP
459.127		F	V		START
471.56		B	A		POINT
507.582		B	A		POINT
508.062		F	V		STOP
508.063		F	T		START
513.162		B	A		POINT
520.349		B	A		POINT
521.952		F	T		STOP
521.953		F	V		START
551.03		F	V		STOP
551.031		F	T		START
556.028		B	A		POINT
560.93		F	T		STOP
560.931		F	V		START
569.807		B	D		POINT
588.403		B	A		POINT
588.87		F	V		STOP
588.871		F	T		START
601.762		B	A		POINT
612.503		B	P		POINT
625.946		B	A		POINT
625.965		B	P		POINT
642.011		F	T		STOP
642.012		F	V		START
