Observation id	8-B				
					
Media file(s)					
					
Player #1	/Volumes/Untitled/Maters Experiment Videos/3-8/8-1-B.MTS				
					
Observation date	2016-08-23 16:26:30				
					
Description					
					
Time offset (s)	0.0				
					
independent variables					
variable	value				
					
Time	Subject	Behavior	Modifier 1	Comment	Status
3.3		F	T		START
3.807		P	M		POINT
7.191		P	M		POINT
11.42		P	M		POINT
16.32		P	M		POINT
20.633		P	M		POINT
24.183		P	M		POINT
58.003		F	T		STOP
58.004		F	V		START
106.366		B	R		POINT
120.484		F	V		STOP
120.485		F	T		START
133.843		B	A		POINT
138.327		B	A		POINT
141.959		B	C		POINT
147.791		F	T		STOP
147.792		F	V		START
151.261		B	D		POINT
157.772		B	A		POINT
182.203		F	V		STOP
191.164		B	A		POINT
200.462		B	A		POINT
216.182		B	R		POINT
229.277		F	T		START
234.188		F	T		STOP
234.189		F	V		START
246.444		B	P		POINT
271.381		B	A		POINT
278.148		B	P		POINT
303.34		F	V		STOP
303.341		F	T		START
313.234		F	T		STOP
313.235		F	V		START
339.525		B	D		POINT
355.761		B	C		POINT
371.316		B	A		POINT
392.537		F	V		STOP
392.538		F	T		START
399.387		B	A		POINT
405.307		B	P		POINT
411.646		F	T		STOP
411.647		F	V		START
424.494		F	V		STOP
424.495		F	T		START
424.921		B	P		POINT
430.33		F	T		STOP
430.331		F	V		START
435.826		B	D		POINT
463.052		B	A		POINT
468.122		F	V		STOP
468.123		F	T		START
482.498		F	T		STOP
482.499		F	V		START
501.687		F	V		STOP
501.688		F	T		START
518.09		F	T		STOP
518.091		F	V		START
571.43		F	V		STOP
571.431		F	T		START
574.812		F	T		STOP
574.813		F	V		START
