Observation id	16-C				
					
Media file(s)					
					
Player #1	/Volumes/Untitled/Maters Experiment Videos/8-8/16-2-C.MTS				
					
Observation date	2016-08-24 09:33:37				
					
Description					
					
Time offset (s)	0.0				
					
independent variables					
variable	value				
					
Time	Subject	Behavior	Modifier 1	Comment	Status
11.416		P	M		POINT
12.156		P	M		POINT
12.658		P	M		POINT
23.258		F	V		START
48.622		P	L		POINT
85.825		F	V		STOP
85.826		F	T		START
104.926		F	T		STOP
104.927		F	V		START
133.596		P	L		POINT
136.802		B	P		POINT
141.881		F	V		STOP
141.882		F	T		START
147.031		B	P		POINT
163.355		F	T		STOP
163.356		F	V		START
175.529		P	M		POINT
182.808		F	V		STOP
182.809		F	T		START
197.602		P	M		POINT
208.43		F	T		STOP
208.431		F	V		START
220.945		B	S		POINT
238.104		B	A		POINT
254.332		B	D		POINT
271.746		F	V		STOP
271.747		F	T		START
272.259		B	A		POINT
281.141		F	T		STOP
281.142		F	V		START
297.028		B	A		POINT
348.096		B	D		POINT
360.532		B	D		POINT
381.155		B	D		POINT
413.284		B	D		POINT
436.114		B	D		POINT
453.277		B	D		POINT
472.216		B	D		POINT
494.878		B	D		POINT
502.657		B	A		POINT
528.354		B	A		POINT
528.736		B	P		POINT
538.25		F	V		STOP
538.251		F	T		START
554.315		F	T		STOP
554.316		F	V		START
580.606		B	C		POINT
582.216		B	A		POINT
582.566		B	P		POINT
599.208		B	A		POINT
603.691		B	A		POINT
617.726		B	P		POINT
620.17		B	C		POINT
625.67		B	A		POINT
670.475		P	M		POINT
