Observation id	5-C				
					
Media file(s)					
					
Player #1	/Volumes/Untitled/Maters Experiment Videos/2-8/5-1-C.MTS				
					
Observation date	2016-08-23 08:45:56				
					
Description					
					
Time offset (s)	0.0				
					
independent variables					
variable	value				
					
Time	Subject	Behavior	Modifier 1	Comment	Status
39.988		F	V		START
185.891		F	V		STOP
185.892		F	T		START
186.738		B	A		POINT
208.471		B	A		POINT
211.26		B	P		POINT
221.748		F	T		STOP
221.749		F	V		START
226.654		F	V		STOP
226.655		F	T		START
237.476		B	A		POINT
247.879		B	P		POINT
253.708		B	A		POINT
259.714		B	P		POINT
270.789		B	A		POINT
274.256		B	D		POINT
274.621		F	T		STOP
274.622		F	V		START
301.141		B	D		POINT
311.707		F	V		STOP
311.708		F	T		START
329.803		F	T		STOP
329.804		F	V		START
334.621		B	A		POINT
335.131		B	R		POINT
341.049		F	V		STOP
341.05		F	T		START
371.57		F	T		STOP
371.571		F	V		START
384.337		F	V		STOP
384.338		F	T		START
387.381		B	A		POINT
395.92		B	P		POINT
404.968		B	P		POINT
422.803		B	A		POINT
427.372		F	T		STOP
427.373		F	V		START
431.601		B	A		POINT
432.032		B	P		POINT
437.429		F	V		STOP
437.43		F	T		START
440.644		B	A		POINT
465.587		B	P		POINT
486.893		B	A		POINT
487.607		B	P		POINT
507.017		B	D		POINT
515.303		B	D		POINT
524.852		F	T		STOP
524.853		F	V		START
537.79		B	A		POINT
545.991		F	V		STOP
545.992		F	T		START
555.713		B	A		POINT
558.93		B	P		POINT
576.598		B	A		POINT
577.021		B	P		POINT
594.693		B	A		POINT
595.37		B	P		POINT
614.812		F	T		STOP
614.813		F	V		START
637.896		B	A		POINT
659.621		F	V		STOP
659.622		F	T		START
660.466		B	A		POINT
660.895		B	P		POINT
667.233		B	P		POINT
679.071		B	A		POINT
679.388		F	T		STOP
679.389		F	V		START
