Observation id	3-A				
					
Media file(s)					
					
Player #1	/Volumes/Untitled/Maters Experiment Videos/2-8/3-2-A.MTS				
					
Observation date	2016-08-22 19:22:25				
					
Description					
					
Time offset (s)	0.0				
					
independent variables					
variable	value				
					
Time	Subject	Behavior	Modifier 1	Comment	Status
26.714		F	V		START
36.856		F	V		STOP
36.857		F	T		START
49.709		F	T		STOP
49.71		F	V		START
91.809		B	A		POINT
95.102		F	V		STOP
95.103		F	T		START
116.068		F	T		STOP
116.069		F	V		START
122.998		F	V		STOP
122.999		F	T		START
131.201		F	T		STOP
131.202		F	V		START
142.272		F	V		STOP
142.273		F	T		START
147.596		F	T		STOP
147.597		F	V		START
151.319		B	D		POINT
176.676		F	V		STOP
176.677		F	T		START
188.768		F	T		STOP
188.769		F	V		START
189.105		B	A		POINT
197.562		B	A		POINT
227.324		B	D		POINT
261.9		F	V		STOP
261.901		F	T		START
270.1		F	T		STOP
270.101		F	V		START
312.462		F	V		STOP
312.463		F	T		START
317.445		F	T		STOP
317.446		F	V		START
394.479		B	A		POINT
