1470140991492: 	acted on	innerText
1470140991616: 	sub-instrument	start	draw	true
1470140991617: 	activate	draw
1470140992519: 	draw	image-5	{"x":47,"y":73}
1470140992606: 	draw	image-5	{"x":30,"y":78}
1470140992614: 	draw	image-5	{"x":27,"y":80}
1470140992623: 	draw	image-5	{"x":24,"y":83}
1470140992630: 	draw	image-5	{"x":22,"y":85}
1470140992640: 	draw	image-5	{"x":21,"y":88}
1470140992647: 	draw	image-5	{"x":20,"y":89}
1470140992662: 	draw	image-5	{"x":18,"y":92}
1470140992667: 	draw	image-5	{"x":18,"y":93}
1470140992672: 	draw	image-5	{"x":18,"y":95}
1470140992682: 	draw	image-5	{"x":18,"y":96}
1470140992689: 	draw	image-5	{"x":19,"y":98}
1470140992698: 	draw	image-5	{"x":20,"y":100}
1470140992705: 	draw	image-5	{"x":23,"y":102}
1470140992714: 	draw	image-5	{"x":25,"y":103}
1470140992722: 	draw	image-5	{"x":29,"y":104}
1470140992730: 	draw	image-5	{"x":32,"y":104}
1470140992739: 	draw	image-5	{"x":35,"y":103}
1470140992748: 	draw	image-5	{"x":38,"y":103}
1470140992754: 	draw	image-5	{"x":41,"y":102}
1470140992765: 	draw	image-5	{"x":44,"y":100}
1470140992772: 	draw	image-5	{"x":46,"y":98}
1470140992780: 	draw	image-5	{"x":49,"y":95}
1470140992789: 	draw	image-5	{"x":50,"y":94}
1470140992798: 	draw	image-5	{"x":52,"y":90}
1470140992804: 	draw	image-5	{"x":53,"y":88}
1470140992814: 	draw	image-5	{"x":54,"y":85}
1470140992822: 	draw	image-5	{"x":54,"y":82}
1470140992830: 	draw	image-5	{"x":54,"y":79}
1470140992840: 	draw	image-5	{"x":54,"y":77}
1470140992848: 	draw	image-5	{"x":53,"y":75}
1470140992855: 	draw	image-5	{"x":51,"y":72}
1470140992864: 	draw	image-5	{"x":49,"y":70}
1470140992872: 	draw	image-5	{"x":47,"y":68}
1470140992880: 	draw	image-5	{"x":43,"y":66}
1470140992889: 	draw	image-5	{"x":40,"y":65}
1470140992897: 	draw	image-5	{"x":37,"y":64}
1470140992905: 	draw	image-5	{"x":35,"y":64}
1470140992915: 	draw	image-5	{"x":31,"y":64}
1470140992922: 	draw	image-5	{"x":28,"y":65}
1470140992930: 	draw	image-5	{"x":26,"y":66}
1470140992940: 	draw	image-5	{"x":25,"y":68}
1470140992948: 	draw	image-5	{"x":23,"y":70}
1470140992955: 	draw	image-5	{"x":22,"y":72}
1470140992965: 	draw	image-5	{"x":20,"y":75}
1470140992972: 	draw	image-5	{"x":20,"y":78}
1470140992981: 	draw	image-5	{"x":20,"y":81}
1470140992990: 	draw	image-5	{"x":21,"y":83}
1470140992997: 	draw	image-5	{"x":22,"y":86}
1470140993006: 	draw	image-5	{"x":23,"y":88}
1470140993015: 	draw	image-5	{"x":24,"y":89}
1470140993022: 	draw	image-5	{"x":25,"y":91}
1470140993030: 	draw	image-5	{"x":26,"y":92}
1470140993040: 	draw	image-5	{"x":27,"y":93}
1470140993047: 	draw	image-5	{"x":28,"y":93}
1470140993056: 	draw	image-5	{"x":30,"y":93}
1470140993064: 	draw	image-5	{"x":32,"y":93}
1470140993072: 	draw	image-5	{"x":34,"y":92}
1470140993080: 	draw	image-5	{"x":38,"y":90}
1470140993090: 	draw	image-5	{"x":40,"y":87}
1470140993097: 	draw	image-5	{"x":42,"y":84}
1470140993106: 	draw	image-5	{"x":44,"y":82}
1470140993114: 	draw	image-5	{"x":45,"y":80}
1470140993122: 	draw	image-5	{"x":46,"y":77}
1470140993137: 	draw	image-5	{"x":47,"y":74}
1470140993142: 	draw	image-5	{"x":47,"y":72}
1470140993148: 	draw	image-5	{"x":47,"y":71}
1470140993155: 	draw	image-5	{"x":47,"y":70}
1470140993165: 	draw	image-5	{"x":46,"y":69}
1470140993172: 	draw	image-5	{"x":45,"y":67}
1470140993180: 	draw	image-5	{"x":43,"y":66}
1470140993190: 	draw	image-5	{"x":39,"y":65}
1470140993197: 	draw	image-5	{"x":36,"y":64}
1470140993205: 	draw	image-5	{"x":33,"y":65}
1470140993215: 	draw	image-5	{"x":30,"y":66}
1470140993223: 	draw	image-5	{"x":28,"y":67}
1470140993230: 	draw	image-5	{"x":26,"y":70}
1470140993240: 	draw	image-5	{"x":25,"y":72}
1470140993247: 	draw	image-5	{"x":26,"y":78}
1470140993255: 	draw	image-5	{"x":28,"y":81}
1470140993554: 	draw	image-5	{"x":87,"y":109}
1470140993616: 	draw	image-5	{"x":68,"y":111}
1470140993623: 	draw	image-5	{"x":65,"y":112}
1470140993636: 	draw	image-5	{"x":61,"y":114}
1470140993646: 	draw	image-5	{"x":59,"y":115}
1470140993658: 	draw	image-5	{"x":57,"y":118}
1470140993667: 	draw	image-5	{"x":57,"y":119}
1470140993678: 	draw	image-5	{"x":57,"y":120}
1470140993688: 	draw	image-5	{"x":57,"y":123}
1470140993694: 	draw	image-5	{"x":58,"y":124}
1470140993706: 	draw	image-5	{"x":60,"y":126}
1470140993714: 	draw	image-5	{"x":63,"y":128}
1470140993719: 	draw	image-5	{"x":67,"y":129}
1470140993724: 	draw	image-5	{"x":70,"y":129}
1470140993730: 	draw	image-5	{"x":73,"y":129}
1470140993740: 	draw	image-5	{"x":77,"y":128}
1470140993748: 	draw	image-5	{"x":81,"y":127}
1470140993755: 	draw	image-5	{"x":84,"y":125}
1470140993764: 	draw	image-5	{"x":86,"y":123}
1470140993773: 	draw	image-5	{"x":88,"y":121}
1470140993780: 	draw	image-5	{"x":90,"y":119}
1470140993790: 	draw	image-5	{"x":91,"y":116}
1470140993797: 	draw	image-5	{"x":92,"y":114}
1470140993805: 	draw	image-5	{"x":93,"y":111}
1470140993814: 	draw	image-5	{"x":93,"y":110}
1470140993822: 	draw	image-5	{"x":92,"y":106}
1470140993830: 	draw	image-5	{"x":91,"y":103}
1470140993839: 	draw	image-5	{"x":88,"y":101}
1470140993847: 	draw	image-5	{"x":86,"y":99}
1470140993855: 	draw	image-5	{"x":83,"y":98}
1470140993864: 	draw	image-5	{"x":80,"y":97}
1470140993872: 	draw	image-5	{"x":77,"y":96}
1470140993880: 	draw	image-5	{"x":74,"y":97}
1470140993895: 	draw	image-5	{"x":72,"y":97}
1470140993900: 	draw	image-5	{"x":70,"y":98}
1470140993905: 	draw	image-5	{"x":67,"y":101}
1470140993918: 	draw	image-5	{"x":66,"y":103}
1470140993923: 	draw	image-5	{"x":64,"y":106}
1470140993932: 	draw	image-5	{"x":64,"y":108}
1470140993939: 	draw	image-5	{"x":63,"y":111}
1470140993947: 	draw	image-5	{"x":64,"y":114}
1470140993955: 	draw	image-5	{"x":65,"y":116}
1470140993964: 	draw	image-5	{"x":66,"y":119}
1470140993972: 	draw	image-5	{"x":67,"y":120}
1470140993980: 	draw	image-5	{"x":69,"y":123}
1470140993990: 	draw	image-5	{"x":71,"y":124}
1470140993997: 	draw	image-5	{"x":73,"y":125}
1470140994005: 	draw	image-5	{"x":75,"y":126}
1470140994014: 	draw	image-5	{"x":77,"y":127}
1470140994022: 	draw	image-5	{"x":80,"y":127}
1470140994030: 	draw	image-5	{"x":84,"y":126}
1470140994039: 	draw	image-5	{"x":86,"y":126}
1470140994047: 	draw	image-5	{"x":89,"y":124}
1470140994055: 	draw	image-5	{"x":92,"y":123}
1470140994065: 	draw	image-5	{"x":94,"y":121}
1470140994072: 	draw	image-5	{"x":96,"y":118}
1470140994081: 	draw	image-5	{"x":97,"y":117}
1470140994089: 	draw	image-5	{"x":98,"y":114}
1470140994098: 	draw	image-5	{"x":98,"y":113}
1470140994105: 	draw	image-5	{"x":98,"y":111}
1470140994114: 	draw	image-5	{"x":97,"y":110}
1470140994122: 	draw	image-5	{"x":96,"y":108}
1470140994130: 	draw	image-5	{"x":94,"y":106}
1470140994139: 	draw	image-5	{"x":91,"y":104}
1470140994147: 	draw	image-5	{"x":87,"y":103}
1470140994155: 	draw	image-5	{"x":82,"y":103}
1470140994165: 	draw	image-5	{"x":78,"y":103}
1470140994172: 	draw	image-5	{"x":73,"y":105}
1470140994180: 	draw	image-5	{"x":70,"y":106}
1470140994189: 	draw	image-5	{"x":65,"y":109}
1470140994197: 	draw	image-5	{"x":62,"y":110}
1470140994205: 	draw	image-5	{"x":58,"y":114}
1470140995373: 	acted on	innerText
1470140995472: 	sub-instrument	stop	draw	false
1470140995473: 	deactivate	draw
1470141007166: 	acted on	sample
1470141008149: 	acted on	sample
1470141019874: 	acted on	sample
1470141020174: 	acted on	sample
1470141020372: 	acted on	sample
1470141020556: 	acted on	sample
