1470133899757: 	acted on	innerText
1470133899903: 	sub-instrument	start	mover	true
1470133901951: 	moved	image-48	to	{"x":760,"y":571}
1470133901958: 	moved	image-48	to	{"x":753,"y":571}
1470133901968: 	moved	image-48	to	{"x":746,"y":571}
1470133901976: 	moved	image-48	to	{"x":739,"y":571}
1470133901984: 	moved	image-48	to	{"x":731,"y":570}
1470133901992: 	moved	image-48	to	{"x":724,"y":570}
1470133902001: 	moved	image-48	to	{"x":717,"y":569}
1470133902009: 	moved	image-48	to	{"x":710,"y":569}
1470133902017: 	moved	image-48	to	{"x":703,"y":568}
1470133902026: 	moved	image-48	to	{"x":697,"y":567}
1470133902034: 	moved	image-48	to	{"x":692,"y":566}
1470133902043: 	moved	image-48	to	{"x":687,"y":566}
1470133902050: 	moved	image-48	to	{"x":684,"y":566}
1470133902059: 	moved	image-48	to	{"x":680,"y":565}
1470133902067: 	moved	image-48	to	{"x":675,"y":564}
1470133902075: 	moved	image-48	to	{"x":672,"y":563}
1470133902083: 	moved	image-48	to	{"x":668,"y":562}
1470133902093: 	moved	image-48	to	{"x":664,"y":561}
1470133902101: 	moved	image-48	to	{"x":661,"y":559}
1470133902110: 	moved	image-48	to	{"x":656,"y":557}
1470133902119: 	moved	image-48	to	{"x":653,"y":555}
1470133902125: 	moved	image-48	to	{"x":649,"y":553}
1470133902133: 	moved	image-48	to	{"x":644,"y":550}
1470133902142: 	moved	image-48	to	{"x":640,"y":549}
1470133902150: 	moved	image-48	to	{"x":636,"y":547}
1470133902159: 	moved	image-48	to	{"x":631,"y":545}
1470133902168: 	moved	image-48	to	{"x":627,"y":543}
1470133902175: 	moved	image-48	to	{"x":622,"y":541}
1470133902183: 	moved	image-48	to	{"x":618,"y":540}
1470133902192: 	moved	image-48	to	{"x":614,"y":539}
1470133902200: 	moved	image-48	to	{"x":610,"y":537}
1470133902208: 	moved	image-48	to	{"x":606,"y":536}
1470133902217: 	moved	image-48	to	{"x":603,"y":534}
1470133902227: 	moved	image-48	to	{"x":599,"y":532}
1470133902234: 	moved	image-48	to	{"x":592,"y":531}
1470133902242: 	moved	image-48	to	{"x":588,"y":530}
1470133902250: 	moved	image-48	to	{"x":583,"y":530}
1470133902258: 	moved	image-48	to	{"x":578,"y":529}
1470133902267: 	moved	image-48	to	{"x":574,"y":528}
1470133902276: 	moved	image-48	to	{"x":568,"y":527}
1470133902283: 	moved	image-48	to	{"x":566,"y":527}
1470133902293: 	moved	image-48	to	{"x":563,"y":527}
1470133902300: 	moved	image-48	to	{"x":561,"y":526}
1470133902308: 	moved	image-48	to	{"x":559,"y":526}
1470133902317: 	moved	image-48	to	{"x":556,"y":526}
1470133902326: 	moved	image-48	to	{"x":552,"y":526}
1470133902333: 	moved	image-48	to	{"x":549,"y":525}
1470133902342: 	moved	image-48	to	{"x":544,"y":526}
1470133902351: 	moved	image-48	to	{"x":539,"y":526}
1470133902359: 	moved	image-48	to	{"x":534,"y":527}
1470133902368: 	moved	image-48	to	{"x":531,"y":528}
1470133902375: 	moved	image-48	to	{"x":527,"y":528}
1470133902384: 	moved	image-48	to	{"x":522,"y":530}
1470133902393: 	moved	image-48	to	{"x":519,"y":530}
1470133902400: 	moved	image-48	to	{"x":516,"y":531}
1470133902409: 	moved	image-48	to	{"x":514,"y":531}
1470133902417: 	moved	image-48	to	{"x":512,"y":531}
1470133902425: 	moved	image-48	to	{"x":511,"y":531}
1470133902433: 	moved	image-48	to	{"x":510,"y":531}
1470133902458: 	moved	image-48	to	{"x":509,"y":531}
1470133902492: 	moved	image-48	to	{"x":508,"y":531}
1470133902525: 	moved	image-48	to	{"x":507,"y":531}
1470133902601: 	moved	image-48	to	{"x":507,"y":532}
1470133902617: 	moved	image-48	to	{"x":506,"y":532}
1470133902709: 	moved	image-48	to	{"x":506,"y":533}
1470133902752: 	moved	image-48	to	{"x":505,"y":533}
1470133902858: 	moved	image-48	to	{"x":503,"y":533}
1470133902872: 	moved	image-48	to	{"x":498,"y":532}
1470133902882: 	moved	image-48	to	{"x":493,"y":532}
1470133902890: 	moved	image-48	to	{"x":491,"y":532}
1470133902895: 	moved	image-48	to	{"x":489,"y":532}
1470133902902: 	moved	image-48	to	{"x":487,"y":532}
1470133902910: 	moved	image-48	to	{"x":485,"y":533}
1470133902918: 	moved	image-48	to	{"x":483,"y":532}
1470133902925: 	moved	image-48	to	{"x":480,"y":533}
1470133902933: 	moved	image-48	to	{"x":478,"y":532}
1470133902948: 	moved	image-48	to	{"x":476,"y":532}
1470133902952: 	moved	image-48	to	{"x":473,"y":532}
1470133902960: 	moved	image-48	to	{"x":471,"y":532}
1470133902967: 	moved	image-48	to	{"x":469,"y":531}
1470133902976: 	moved	image-48	to	{"x":466,"y":531}
1470133902983: 	moved	image-48	to	{"x":463,"y":530}
1470133902992: 	moved	image-48	to	{"x":460,"y":530}
1470133903001: 	moved	image-48	to	{"x":458,"y":529}
1470133903008: 	moved	image-48	to	{"x":456,"y":529}
1470133903017: 	moved	image-48	to	{"x":455,"y":529}
1470133903026: 	moved	image-48	to	{"x":453,"y":528}
1470133903034: 	moved	image-48	to	{"x":452,"y":528}
1470133903043: 	moved	image-48	to	{"x":451,"y":527}
1470133903050: 	moved	image-48	to	{"x":450,"y":526}
1470133903058: 	moved	image-48	to	{"x":448,"y":525}
1470133903076: 	moved	image-48	to	{"x":447,"y":524}
1470133903083: 	moved	image-48	to	{"x":446,"y":524}
1470133903092: 	moved	image-48	to	{"x":446,"y":523}
1470133903109: 	moved	image-48	to	{"x":446,"y":522}
1470133903117: 	moved	image-48	to	{"x":445,"y":522}
1470133903125: 	moved	image-48	to	{"x":445,"y":521}
1470133903151: 	moved	image-48	to	{"x":445,"y":520}
1470133903201: 	moved	image-48	to	{"x":445,"y":519}
1470133903259: 	moved	image-48	to	{"x":445,"y":518}
1470133903301: 	moved	image-48	to	{"x":445,"y":517}
1470133903326: 	moved	image-48	to	{"x":445,"y":516}
1470133903334: 	moved	image-48	to	{"x":446,"y":516}
1470133903344: 	moved	image-48	to	{"x":446,"y":515}
1470133903351: 	moved	image-48	to	{"x":446,"y":513}
1470133903360: 	moved	image-48	to	{"x":447,"y":511}
1470133903369: 	moved	image-48	to	{"x":447,"y":508}
1470133903377: 	moved	image-48	to	{"x":448,"y":505}
1470133903384: 	moved	image-48	to	{"x":449,"y":503}
1470133903396: 	moved	image-48	to	{"x":450,"y":501}
1470133903402: 	moved	image-48	to	{"x":451,"y":499}
1470133903409: 	moved	image-48	to	{"x":451,"y":498}
1470133903418: 	moved	image-48	to	{"x":451,"y":497}
1470133903426: 	moved	image-48	to	{"x":452,"y":496}
1470133903434: 	moved	image-48	to	{"x":452,"y":495}
1470133903444: 	moved	image-48	to	{"x":452,"y":494}
1470133903451: 	moved	image-48	to	{"x":453,"y":492}
1470133903458: 	moved	image-48	to	{"x":453,"y":491}
1470133903467: 	moved	image-48	to	{"x":454,"y":488}
1470133903476: 	moved	image-48	to	{"x":455,"y":485}
1470133903483: 	moved	image-48	to	{"x":455,"y":482}
1470133903492: 	moved	image-48	to	{"x":456,"y":481}
1470133903500: 	moved	image-48	to	{"x":456,"y":479}
1470133903508: 	moved	image-48	to	{"x":456,"y":478}
1470133903525: 	moved	image-48	to	{"x":456,"y":477}
1470133903534: 	moved	image-48	to	{"x":456,"y":476}
1470133903543: 	moved	image-48	to	{"x":456,"y":475}
1470133903550: 	moved	image-48	to	{"x":456,"y":474}
1470133903558: 	moved	image-48	to	{"x":456,"y":473}
1470133903576: 	moved	image-48	to	{"x":456,"y":472}
1470133903583: 	moved	image-48	to	{"x":456,"y":471}
1470133903593: 	moved	image-48	to	{"x":457,"y":470}
1470133903633: 	moved	image-48	to	{"x":457,"y":469}
1470133903726: 	moved	image-48	to	{"x":457,"y":468}
1470133903818: 	moved	image-48	to	{"x":457,"y":467}
1470133906679: 	start moving	image-16	from	{"x":96,"y":83}
1470133906768: 	moved	image-16	to	{"x":135,"y":464}
1470133906776: 	moved	image-16	to	{"x":138,"y":461}
1470133906785: 	moved	image-16	to	{"x":140,"y":458}
1470133906792: 	moved	image-16	to	{"x":144,"y":454}
1470133906800: 	moved	image-16	to	{"x":148,"y":450}
1470133906809: 	moved	image-16	to	{"x":150,"y":448}
1470133906817: 	moved	image-16	to	{"x":154,"y":444}
1470133906825: 	moved	image-16	to	{"x":157,"y":439}
1470133906834: 	moved	image-16	to	{"x":159,"y":437}
1470133906842: 	moved	image-16	to	{"x":162,"y":433}
1470133906849: 	moved	image-16	to	{"x":165,"y":429}
1470133906859: 	moved	image-16	to	{"x":168,"y":426}
1470133906867: 	moved	image-16	to	{"x":171,"y":422}
1470133906876: 	moved	image-16	to	{"x":173,"y":418}
1470133906884: 	moved	image-16	to	{"x":176,"y":415}
1470133906892: 	moved	image-16	to	{"x":178,"y":411}
1470133906900: 	moved	image-16	to	{"x":182,"y":407}
1470133906909: 	moved	image-16	to	{"x":186,"y":403}
1470133906917: 	moved	image-16	to	{"x":189,"y":400}
1470133906925: 	moved	image-16	to	{"x":191,"y":398}
1470133906934: 	moved	image-16	to	{"x":193,"y":395}
1470133906941: 	moved	image-16	to	{"x":195,"y":393}
1470133906951: 	moved	image-16	to	{"x":196,"y":392}
1470133906959: 	moved	image-16	to	{"x":197,"y":391}
1470133906967: 	moved	image-16	to	{"x":198,"y":390}
1470133906975: 	moved	image-16	to	{"x":198,"y":389}
1470133906992: 	moved	image-16	to	{"x":199,"y":389}
1470133907026: 	moved	image-16	to	{"x":199,"y":388}
1470133907033: 	moved	image-16	to	{"x":200,"y":388}
1470133907051: 	moved	image-16	to	{"x":201,"y":387}
1470133907059: 	moved	image-16	to	{"x":201,"y":386}
1470133907067: 	moved	image-16	to	{"x":204,"y":384}
1470133907074: 	moved	image-16	to	{"x":204,"y":383}
1470133907083: 	moved	image-16	to	{"x":206,"y":382}
1470133907095: 	moved	image-16	to	{"x":207,"y":380}
1470133907100: 	moved	image-16	to	{"x":208,"y":379}
1470133907114: 	moved	image-16	to	{"x":209,"y":377}
1470133907127: 	moved	image-16	to	{"x":213,"y":373}
1470133907133: 	moved	image-16	to	{"x":216,"y":370}
1470133907148: 	moved	image-16	to	{"x":217,"y":368}
1470133907162: 	moved	image-16	to	{"x":222,"y":362}
1470133907176: 	moved	image-16	to	{"x":227,"y":355}
1470133907185: 	moved	image-16	to	{"x":228,"y":352}
1470133907194: 	moved	image-16	to	{"x":230,"y":350}
1470133907209: 	moved	image-16	to	{"x":230,"y":348}
1470133907217: 	moved	image-16	to	{"x":231,"y":348}
1470133907233: 	moved	image-16	to	{"x":231,"y":347}
1470133907270: 	moved	image-16	to	{"x":231,"y":346}
1470133907797: 	start moving	image-37	from	{"x":90,"y":84}
1470133907885: 	moved	image-37	to	{"x":204,"y":117}
1470133907893: 	moved	image-37	to	{"x":209,"y":120}
1470133907901: 	moved	image-37	to	{"x":212,"y":124}
1470133907909: 	moved	image-37	to	{"x":215,"y":126}
1470133907918: 	moved	image-37	to	{"x":221,"y":130}
1470133907925: 	moved	image-37	to	{"x":226,"y":133}
1470133907934: 	moved	image-37	to	{"x":230,"y":137}
1470133907943: 	moved	image-37	to	{"x":234,"y":140}
1470133907950: 	moved	image-37	to	{"x":238,"y":143}
1470133907960: 	moved	image-37	to	{"x":241,"y":145}
1470133907967: 	moved	image-37	to	{"x":245,"y":149}
1470133907976: 	moved	image-37	to	{"x":251,"y":151}
1470133907985: 	moved	image-37	to	{"x":255,"y":153}
1470133907993: 	moved	image-37	to	{"x":260,"y":155}
1470133908001: 	moved	image-37	to	{"x":264,"y":156}
1470133908009: 	moved	image-37	to	{"x":270,"y":159}
1470133908018: 	moved	image-37	to	{"x":275,"y":161}
1470133908025: 	moved	image-37	to	{"x":280,"y":162}
1470133908034: 	moved	image-37	to	{"x":286,"y":163}
1470133908043: 	moved	image-37	to	{"x":292,"y":164}
1470133908050: 	moved	image-37	to	{"x":295,"y":165}
1470133908059: 	moved	image-37	to	{"x":299,"y":167}
1470133908067: 	moved	image-37	to	{"x":304,"y":170}
1470133908075: 	moved	image-37	to	{"x":307,"y":171}
1470133908085: 	moved	image-37	to	{"x":311,"y":172}
1470133908092: 	moved	image-37	to	{"x":315,"y":174}
1470133908100: 	moved	image-37	to	{"x":319,"y":177}
1470133908110: 	moved	image-37	to	{"x":324,"y":180}
1470133908117: 	moved	image-37	to	{"x":329,"y":183}
1470133908126: 	moved	image-37	to	{"x":333,"y":185}
1470133908134: 	moved	image-37	to	{"x":339,"y":188}
1470133908142: 	moved	image-37	to	{"x":345,"y":190}
1470133908151: 	moved	image-37	to	{"x":351,"y":191}
1470133908159: 	moved	image-37	to	{"x":358,"y":193}
1470133908167: 	moved	image-37	to	{"x":364,"y":194}
1470133908175: 	moved	image-37	to	{"x":370,"y":196}
1470133908184: 	moved	image-37	to	{"x":378,"y":198}
1470133908199: 	moved	image-37	to	{"x":385,"y":199}
1470133908203: 	moved	image-37	to	{"x":393,"y":200}
1470133908209: 	moved	image-37	to	{"x":401,"y":201}
1470133908219: 	moved	image-37	to	{"x":408,"y":202}
1470133908225: 	moved	image-37	to	{"x":416,"y":204}
1470133908234: 	moved	image-37	to	{"x":423,"y":205}
1470133908242: 	moved	image-37	to	{"x":430,"y":206}
1470133908250: 	moved	image-37	to	{"x":437,"y":207}
1470133908259: 	moved	image-37	to	{"x":444,"y":210}
1470133908267: 	moved	image-37	to	{"x":451,"y":212}
1470133908275: 	moved	image-37	to	{"x":458,"y":214}
1470133908284: 	moved	image-37	to	{"x":465,"y":217}
1470133908292: 	moved	image-37	to	{"x":472,"y":218}
1470133908300: 	moved	image-37	to	{"x":479,"y":221}
1470133908309: 	moved	image-37	to	{"x":485,"y":223}
1470133908317: 	moved	image-37	to	{"x":492,"y":224}
1470133908325: 	moved	image-37	to	{"x":500,"y":226}
1470133908335: 	moved	image-37	to	{"x":508,"y":227}
1470133908343: 	moved	image-37	to	{"x":515,"y":229}
1470133908350: 	moved	image-37	to	{"x":523,"y":229}
1470133908359: 	moved	image-37	to	{"x":530,"y":231}
1470133908367: 	moved	image-37	to	{"x":538,"y":232}
1470133908375: 	moved	image-37	to	{"x":545,"y":234}
1470133908384: 	moved	image-37	to	{"x":553,"y":236}
1470133908393: 	moved	image-37	to	{"x":561,"y":237}
1470133908402: 	moved	image-37	to	{"x":568,"y":238}
1470133908409: 	moved	image-37	to	{"x":575,"y":240}
1470133908417: 	moved	image-37	to	{"x":582,"y":242}
1470133908425: 	moved	image-37	to	{"x":589,"y":245}
1470133908434: 	moved	image-37	to	{"x":596,"y":246}
1470133908442: 	moved	image-37	to	{"x":603,"y":248}
1470133908450: 	moved	image-37	to	{"x":609,"y":250}
1470133908460: 	moved	image-37	to	{"x":617,"y":251}
1470133908467: 	moved	image-37	to	{"x":624,"y":252}
1470133908475: 	moved	image-37	to	{"x":631,"y":253}
1470133908484: 	moved	image-37	to	{"x":639,"y":255}
1470133908493: 	moved	image-37	to	{"x":646,"y":256}
1470133908501: 	moved	image-37	to	{"x":654,"y":257}
1470133908509: 	moved	image-37	to	{"x":662,"y":257}
1470133908517: 	moved	image-37	to	{"x":670,"y":258}
1470133908525: 	moved	image-37	to	{"x":677,"y":260}
1470133908534: 	moved	image-37	to	{"x":684,"y":262}
1470133908542: 	moved	image-37	to	{"x":691,"y":263}
1470133908550: 	moved	image-37	to	{"x":698,"y":265}
1470133908559: 	moved	image-37	to	{"x":705,"y":266}
1470133908567: 	moved	image-37	to	{"x":711,"y":268}
1470133908577: 	moved	image-37	to	{"x":715,"y":270}
1470133908584: 	moved	image-37	to	{"x":719,"y":271}
1470133908592: 	moved	image-37	to	{"x":724,"y":273}
1470133908600: 	moved	image-37	to	{"x":727,"y":274}
1470133908609: 	moved	image-37	to	{"x":730,"y":276}
1470133908617: 	moved	image-37	to	{"x":733,"y":277}
1470133908625: 	moved	image-37	to	{"x":735,"y":278}
1470133908634: 	moved	image-37	to	{"x":736,"y":279}
1470133908642: 	moved	image-37	to	{"x":738,"y":280}
1470133908650: 	moved	image-37	to	{"x":739,"y":280}
1470133908659: 	moved	image-37	to	{"x":740,"y":281}
1470133908675: 	moved	image-37	to	{"x":741,"y":281}
1470133908693: 	moved	image-37	to	{"x":742,"y":282}
1470133909337: 	start moving	image-16	from	{"x":117,"y":70}
1470133909468: 	moved	image-16	to	{"x":254,"y":318}
1470133909476: 	moved	image-16	to	{"x":254,"y":317}
1470133909485: 	moved	image-16	to	{"x":254,"y":315}
1470133909492: 	moved	image-16	to	{"x":254,"y":314}
1470133909500: 	moved	image-16	to	{"x":253,"y":311}
1470133909510: 	moved	image-16	to	{"x":253,"y":308}
1470133909519: 	moved	image-16	to	{"x":253,"y":304}
1470133909525: 	moved	image-16	to	{"x":253,"y":301}
1470133909534: 	moved	image-16	to	{"x":254,"y":298}
1470133909542: 	moved	image-16	to	{"x":254,"y":294}
1470133909550: 	moved	image-16	to	{"x":255,"y":290}
1470133909559: 	moved	image-16	to	{"x":255,"y":287}
1470133909567: 	moved	image-16	to	{"x":256,"y":285}
1470133909575: 	moved	image-16	to	{"x":256,"y":283}
1470133909584: 	moved	image-16	to	{"x":256,"y":280}
1470133909592: 	moved	image-16	to	{"x":256,"y":276}
1470133909600: 	moved	image-16	to	{"x":256,"y":275}
1470133909609: 	moved	image-16	to	{"x":256,"y":271}
1470133909617: 	moved	image-16	to	{"x":256,"y":268}
1470133909626: 	moved	image-16	to	{"x":256,"y":264}
1470133909635: 	moved	image-16	to	{"x":257,"y":261}
1470133909642: 	moved	image-16	to	{"x":257,"y":259}
1470133909650: 	moved	image-16	to	{"x":257,"y":256}
1470133909660: 	moved	image-16	to	{"x":257,"y":253}
1470133909667: 	moved	image-16	to	{"x":258,"y":250}
1470133909675: 	moved	image-16	to	{"x":258,"y":249}
1470133909685: 	moved	image-16	to	{"x":259,"y":246}
1470133909692: 	moved	image-16	to	{"x":259,"y":245}
1470133909700: 	moved	image-16	to	{"x":260,"y":243}
1470133909710: 	moved	image-16	to	{"x":260,"y":241}
1470133909717: 	moved	image-16	to	{"x":260,"y":240}
1470133909725: 	moved	image-16	to	{"x":260,"y":238}
1470133909734: 	moved	image-16	to	{"x":260,"y":237}
1470133909742: 	moved	image-16	to	{"x":260,"y":236}
1470133909750: 	moved	image-16	to	{"x":260,"y":235}
1470133909775: 	moved	image-16	to	{"x":260,"y":234}
1470133909793: 	moved	image-16	to	{"x":260,"y":233}
1470133909810: 	moved	image-16	to	{"x":261,"y":232}
1470133909842: 	moved	image-16	to	{"x":261,"y":231}
1470133909867: 	moved	image-16	to	{"x":261,"y":230}
1470133909901: 	moved	image-16	to	{"x":261,"y":229}
1470133909909: 	moved	image-16	to	{"x":261,"y":228}
1470133909926: 	moved	image-16	to	{"x":261,"y":227}
1470133909934: 	moved	image-16	to	{"x":261,"y":225}
1470133909950: 	moved	image-16	to	{"x":261,"y":224}
1470133909960: 	moved	image-16	to	{"x":262,"y":220}
1470133909976: 	moved	image-16	to	{"x":262,"y":218}
1470133909984: 	moved	image-16	to	{"x":262,"y":217}
1470133909993: 	moved	image-16	to	{"x":262,"y":214}
1470133910000: 	moved	image-16	to	{"x":262,"y":213}
1470133910009: 	moved	image-16	to	{"x":263,"y":212}
1470133910017: 	moved	image-16	to	{"x":263,"y":210}
1470133910026: 	moved	image-16	to	{"x":263,"y":209}
1470133910035: 	moved	image-16	to	{"x":264,"y":207}
1470133910042: 	moved	image-16	to	{"x":264,"y":206}
1470133910052: 	moved	image-16	to	{"x":264,"y":204}
1470133910059: 	moved	image-16	to	{"x":264,"y":202}
1470133910067: 	moved	image-16	to	{"x":265,"y":200}
1470133910077: 	moved	image-16	to	{"x":265,"y":198}
1470133910084: 	moved	image-16	to	{"x":265,"y":196}
1470133910092: 	moved	image-16	to	{"x":264,"y":195}
1470133910100: 	moved	image-16	to	{"x":264,"y":193}
1470133910117: 	moved	image-16	to	{"x":264,"y":190}
1470133910134: 	moved	image-16	to	{"x":264,"y":188}
1470133910143: 	moved	image-16	to	{"x":264,"y":187}
1470133910150: 	moved	image-16	to	{"x":264,"y":186}
1470133910159: 	moved	image-16	to	{"x":264,"y":184}
1470133910167: 	moved	image-16	to	{"x":263,"y":182}
1470133910175: 	moved	image-16	to	{"x":263,"y":181}
1470133910184: 	moved	image-16	to	{"x":263,"y":177}
1470133910192: 	moved	image-16	to	{"x":263,"y":176}
1470133910200: 	moved	image-16	to	{"x":263,"y":174}
1470133910209: 	moved	image-16	to	{"x":263,"y":173}
1470133910217: 	moved	image-16	to	{"x":263,"y":171}
1470133910225: 	moved	image-16	to	{"x":263,"y":170}
1470133910234: 	moved	image-16	to	{"x":263,"y":169}
1470133910250: 	moved	image-16	to	{"x":263,"y":168}
1470133910259: 	moved	image-16	to	{"x":262,"y":167}
1470133910268: 	moved	image-16	to	{"x":262,"y":165}
1470133910275: 	moved	image-16	to	{"x":261,"y":164}
1470133910284: 	moved	image-16	to	{"x":261,"y":162}
1470133910292: 	moved	image-16	to	{"x":260,"y":162}
1470133910300: 	moved	image-16	to	{"x":260,"y":160}
1470133910325: 	moved	image-16	to	{"x":259,"y":159}
1470133910334: 	moved	image-16	to	{"x":259,"y":158}
1470133910350: 	moved	image-16	to	{"x":258,"y":157}
1470133910367: 	moved	image-16	to	{"x":258,"y":156}
1470133910375: 	moved	image-16	to	{"x":257,"y":156}
1470133910384: 	moved	image-16	to	{"x":257,"y":155}
1470133910392: 	moved	image-16	to	{"x":256,"y":154}
1470133910400: 	moved	image-16	to	{"x":255,"y":154}
1470133910409: 	moved	image-16	to	{"x":255,"y":153}
1470133910417: 	moved	image-16	to	{"x":254,"y":153}
1470133910425: 	moved	image-16	to	{"x":254,"y":152}
1470133910451: 	moved	image-16	to	{"x":253,"y":151}
1470133910475: 	moved	image-16	to	{"x":252,"y":150}
1470133910493: 	moved	image-16	to	{"x":252,"y":149}
1470133910500: 	moved	image-16	to	{"x":251,"y":149}
1470133910526: 	moved	image-16	to	{"x":251,"y":148}
1470133910543: 	moved	image-16	to	{"x":250,"y":148}
1470133910560: 	moved	image-16	to	{"x":250,"y":147}
1470133910593: 	moved	image-16	to	{"x":249,"y":146}
1470133910643: 	moved	image-16	to	{"x":249,"y":145}
1470133910659: 	moved	image-16	to	{"x":248,"y":145}
1470133910693: 	moved	image-16	to	{"x":247,"y":144}
1470133910709: 	moved	image-16	to	{"x":247,"y":143}
1470133910727: 	moved	image-16	to	{"x":246,"y":142}
1470133910734: 	moved	image-16	to	{"x":246,"y":141}
1470133910742: 	moved	image-16	to	{"x":246,"y":137}
1470133910751: 	moved	image-16	to	{"x":246,"y":136}
1470133910759: 	moved	image-16	to	{"x":246,"y":135}
1470133910767: 	moved	image-16	to	{"x":245,"y":134}
1470133910776: 	moved	image-16	to	{"x":245,"y":132}
1470133910784: 	moved	image-16	to	{"x":245,"y":131}
1470133910793: 	moved	image-16	to	{"x":245,"y":130}
1470133910801: 	moved	image-16	to	{"x":244,"y":129}
1470133910809: 	moved	image-16	to	{"x":244,"y":128}
1470133910817: 	moved	image-16	to	{"x":243,"y":127}
1470133910826: 	moved	image-16	to	{"x":243,"y":126}
1470133910834: 	moved	image-16	to	{"x":242,"y":125}
1470133910842: 	moved	image-16	to	{"x":241,"y":124}
1470133910851: 	moved	image-16	to	{"x":241,"y":123}
1470133910859: 	moved	image-16	to	{"x":240,"y":123}
1470133910867: 	moved	image-16	to	{"x":240,"y":122}
1470133910875: 	moved	image-16	to	{"x":240,"y":121}
1470133910884: 	moved	image-16	to	{"x":239,"y":120}
1470133910900: 	moved	image-16	to	{"x":238,"y":119}
1470133910909: 	moved	image-16	to	{"x":238,"y":118}
1470133910917: 	moved	image-16	to	{"x":237,"y":118}
1470133910944: 	moved	image-16	to	{"x":237,"y":117}
1470133911000: 	moved	image-16	to	{"x":235,"y":115}
1470133911134: 	moved	image-16	to	{"x":235,"y":114}
1470133911167: 	moved	image-16	to	{"x":234,"y":114}
1470133911209: 	moved	image-16	to	{"x":234,"y":113}
1470133912222: 	start moving	image-26	from	{"x":94,"y":117}
1470133912294: 	moved	image-26	to	{"x":633,"y":138}
1470133912302: 	moved	image-26	to	{"x":629,"y":139}
