1469824405353: 	acted on	innerText
1469824405411: 	sub-instrument	start	draw	true
1469824405413: 	activate	draw
1469824410060: 	draw	image-11	{"x":126,"y":122}
1469824410077: 	draw	image-11	{"x":126,"y":123}
1469824410086: 	draw	image-11	{"x":125,"y":126}
1469824410092: 	draw	image-11	{"x":119,"y":128}
1469824410101: 	draw	image-11	{"x":112,"y":129}
1469824410110: 	draw	image-11	{"x":105,"y":128}
1469824410117: 	draw	image-11	{"x":98,"y":127}
1469824410125: 	draw	image-11	{"x":88,"y":127}
1469824410135: 	draw	image-11	{"x":75,"y":127}
1469824410142: 	draw	image-11	{"x":64,"y":127}
1469824410151: 	draw	image-11	{"x":56,"y":127}
1469824410160: 	draw	image-11	{"x":48,"y":127}
1469824410168: 	draw	image-11	{"x":41,"y":127}
1469824410176: 	draw	image-11	{"x":36,"y":127}
1469824410185: 	draw	image-11	{"x":32,"y":127}
1469824410192: 	draw	image-11	{"x":28,"y":127}
1469824410201: 	draw	image-11	{"x":25,"y":126}
1469824410211: 	draw	image-11	{"x":23,"y":126}
1469824410218: 	draw	image-11	{"x":21,"y":126}
1469824410235: 	draw	image-11	{"x":20,"y":125}
1469824410260: 	draw	image-11	{"x":21,"y":125}
1469824410268: 	draw	image-11	{"x":27,"y":122}
1469824410275: 	draw	image-11	{"x":35,"y":121}
1469824410286: 	draw	image-11	{"x":44,"y":120}
1469824410292: 	draw	image-11	{"x":55,"y":119}
1469824410302: 	draw	image-11	{"x":68,"y":120}
1469824410309: 	draw	image-11	{"x":81,"y":120}
1469824410317: 	draw	image-11	{"x":92,"y":123}
1469824410326: 	draw	image-11	{"x":103,"y":125}
1469824410334: 	draw	image-11	{"x":114,"y":128}
1469824410342: 	draw	image-11	{"x":122,"y":130}
1469824410351: 	draw	image-11	{"x":128,"y":132}
1469824410362: 	draw	image-11	{"x":134,"y":135}
1469824410368: 	draw	image-11	{"x":137,"y":138}
1469824410377: 	draw	image-11	{"x":139,"y":140}
1469824410384: 	draw	image-11	{"x":140,"y":141}
1469824410393: 	draw	image-11	{"x":139,"y":142}
1469824410401: 	draw	image-11	{"x":138,"y":144}
1469824410409: 	draw	image-11	{"x":132,"y":146}
1469824410418: 	draw	image-11	{"x":124,"y":146}
1469824410426: 	draw	image-11	{"x":115,"y":145}
1469824410435: 	draw	image-11	{"x":102,"y":142}
1469824410443: 	draw	image-11	{"x":89,"y":140}
1469824410451: 	draw	image-11	{"x":76,"y":138}
1469824410459: 	draw	image-11	{"x":62,"y":137}
1469824410468: 	draw	image-11	{"x":49,"y":137}
1469824410476: 	draw	image-11	{"x":37,"y":137}
1469824410484: 	draw	image-11	{"x":30,"y":137}
1469824410492: 	draw	image-11	{"x":23,"y":138}
1469824410501: 	draw	image-11	{"x":16,"y":139}
1469824410509: 	draw	image-11	{"x":13,"y":138}
1469824410518: 	draw	image-11	{"x":10,"y":138}
1469824410526: 	draw	image-11	{"x":9,"y":138}
1469824410535: 	draw	image-11	{"x":8,"y":138}
1469824410545: 	draw	image-11	{"x":7,"y":137}
1469824410551: 	draw	image-11	{"x":7,"y":136}
1469824410568: 	draw	image-11	{"x":7,"y":134}
1469824410576: 	draw	image-11	{"x":10,"y":130}
1469824410584: 	draw	image-11	{"x":16,"y":128}
1469824410592: 	draw	image-11	{"x":23,"y":125}
1469824410603: 	draw	image-11	{"x":31,"y":123}
1469824410609: 	draw	image-11	{"x":43,"y":120}
1469824410617: 	draw	image-11	{"x":55,"y":119}
1469824410627: 	draw	image-11	{"x":64,"y":119}
1469824410634: 	draw	image-11	{"x":75,"y":118}
1469824410643: 	draw	image-11	{"x":82,"y":118}
1469824410651: 	draw	image-11	{"x":89,"y":120}
1469824410659: 	draw	image-11	{"x":95,"y":121}
1469824410667: 	draw	image-11	{"x":97,"y":122}
1469824410684: 	draw	image-11	{"x":98,"y":122}
1469824410702: 	draw	image-11	{"x":96,"y":123}
1469824410709: 	draw	image-11	{"x":87,"y":125}
1469824410717: 	draw	image-11	{"x":78,"y":125}
1469824410727: 	draw	image-11	{"x":66,"y":124}
1469824410735: 	draw	image-11	{"x":53,"y":125}
1469824410743: 	draw	image-11	{"x":40,"y":125}
1469824410754: 	draw	image-11	{"x":31,"y":126}
1469824410761: 	draw	image-11	{"x":24,"y":127}
1469824410769: 	draw	image-11	{"x":17,"y":128}
1469824410777: 	draw	image-11	{"x":11,"y":129}
1469824410786: 	draw	image-11	{"x":9,"y":129}
1469824410793: 	draw	image-11	{"x":8,"y":129}
1469824410803: 	draw	image-11	{"x":7,"y":129}
1469824410828: 	draw	image-11	{"x":7,"y":128}
1469824410835: 	draw	image-11	{"x":8,"y":128}
1469824410843: 	draw	image-11	{"x":14,"y":123}
1469824410853: 	draw	image-11	{"x":18,"y":121}
1469824410860: 	draw	image-11	{"x":23,"y":119}
1469824410869: 	draw	image-11	{"x":29,"y":116}
1469824410877: 	draw	image-11	{"x":33,"y":115}
1469824410886: 	draw	image-11	{"x":37,"y":113}
1469824410893: 	draw	image-11	{"x":39,"y":112}
1469824410902: 	draw	image-11	{"x":41,"y":112}
1469824410911: 	draw	image-11	{"x":42,"y":111}
1469824410936: 	draw	image-11	{"x":41,"y":111}
1469824410944: 	draw	image-11	{"x":38,"y":111}
1469824410952: 	draw	image-11	{"x":30,"y":111}
1469824410960: 	draw	image-11	{"x":23,"y":111}
1469824410968: 	draw	image-11	{"x":16,"y":112}
1469824410977: 	draw	image-11	{"x":9,"y":113}
1469824410985: 	draw	image-11	{"x":3,"y":115}
1469824410993: 	draw	image-11	{"x":0,"y":117}
1469824411002: 	draw	image-11	{"x":0,"y":118}
1469824411010: 	draw	image-11	{"x":0,"y":119}
1469824411020: 	draw	image-11	{"x":0,"y":120}
1469824411036: 	draw	image-11	{"x":0,"y":121}
1469824411060: 	draw	image-11	{"x":0,"y":122}
1469824411069: 	draw	image-11	{"x":6,"y":122}
1469824411078: 	draw	image-11	{"x":13,"y":121}
1469824411085: 	draw	image-11	{"x":19,"y":121}
1469824411095: 	draw	image-11	{"x":27,"y":121}
1469824411102: 	draw	image-11	{"x":35,"y":120}
1469824411111: 	draw	image-11	{"x":43,"y":120}
1469824411119: 	draw	image-11	{"x":51,"y":121}
1469824411129: 	draw	image-11	{"x":59,"y":121}
1469824411136: 	draw	image-11	{"x":67,"y":121}
1469824411145: 	draw	image-11	{"x":75,"y":121}
1469824411154: 	draw	image-11	{"x":82,"y":122}
1469824411161: 	draw	image-11	{"x":89,"y":122}
1469824411168: 	draw	image-11	{"x":95,"y":122}
1469824411177: 	draw	image-11	{"x":100,"y":122}
1469824411185: 	draw	image-11	{"x":104,"y":122}
1469824411202: 	draw	image-11	{"x":107,"y":121}
1469824411210: 	draw	image-11	{"x":111,"y":122}
1469824411216: 	draw	image-11	{"x":114,"y":121}
1469824411225: 	draw	image-11	{"x":117,"y":120}
1469824411238: 	draw	image-11	{"x":120,"y":119}
1469824411244: 	draw	image-11	{"x":122,"y":118}
1469824411253: 	draw	image-11	{"x":124,"y":117}
1469824411262: 	draw	image-11	{"x":125,"y":116}
1469824411274: 	draw	image-11	{"x":128,"y":114}
1469824411280: 	draw	image-11	{"x":129,"y":113}
1469824411289: 	draw	image-11	{"x":129,"y":112}
1469824411298: 	draw	image-11	{"x":130,"y":111}
1469824411310: 	draw	image-11	{"x":130,"y":110}
1469824411315: 	draw	image-11	{"x":131,"y":109}
1469824411328: 	draw	image-11	{"x":131,"y":108}
1469824411353: 	draw	image-11	{"x":132,"y":108}
1469824411362: 	draw	image-11	{"x":133,"y":108}
1469824411371: 	draw	image-11	{"x":135,"y":108}
1469824411380: 	draw	image-11	{"x":139,"y":109}
1469824411388: 	draw	image-11	{"x":141,"y":111}
1469824411398: 	draw	image-11	{"x":142,"y":112}
1469824411405: 	draw	image-11	{"x":144,"y":114}
1469824411416: 	draw	image-11	{"x":145,"y":116}
1469824411424: 	draw	image-11	{"x":146,"y":119}
1469824411433: 	draw	image-11	{"x":147,"y":122}
1469824411441: 	draw	image-11	{"x":147,"y":124}
1469824411462: 	draw	image-11	{"x":148,"y":127}
1469824411469: 	draw	image-11	{"x":148,"y":132}
1469824411480: 	draw	image-11	{"x":148,"y":135}
1469824411486: 	draw	image-11	{"x":148,"y":137}
1469824411493: 	draw	image-11	{"x":148,"y":139}
1469824411500: 	draw	image-11	{"x":148,"y":141}
1469824411508: 	draw	image-11	{"x":148,"y":142}
1469824411518: 	draw	image-11	{"x":148,"y":143}
1469824411527: 	draw	image-11	{"x":148,"y":144}
1469824411552: 	draw	image-11	{"x":148,"y":145}
1469824411593: 	draw	image-11	{"x":148,"y":144}
1469824411601: 	draw	image-11	{"x":147,"y":143}
1469824411611: 	draw	image-11	{"x":146,"y":140}
1469824411619: 	draw	image-11	{"x":145,"y":138}
1469824411629: 	draw	image-11	{"x":145,"y":136}
1469824411635: 	draw	image-11	{"x":144,"y":135}
1469824411646: 	draw	image-11	{"x":143,"y":133}
1469824411654: 	draw	image-11	{"x":143,"y":132}
1469824411664: 	draw	image-11	{"x":142,"y":131}
1469824411678: 	draw	image-11	{"x":142,"y":130}
1469824411718: 	draw	image-11	{"x":142,"y":131}
1469824411726: 	draw	image-11	{"x":141,"y":133}
1469824411735: 	draw	image-11	{"x":141,"y":138}
1469824411744: 	draw	image-11	{"x":141,"y":143}
1469824411753: 	draw	image-11	{"x":141,"y":148}
1469824411762: 	draw	image-11	{"x":140,"y":150}
1469824411777: 	draw	image-11	{"x":139,"y":150}
1469824411785: 	draw	image-11	{"x":138,"y":150}
1469824413670: 	acted on	innerText
1469824413745: 	sub-instrument	stop	draw	false
1469824413746: 	deactivate	draw
1470046217272: 	acted on	innerText
1470046217347: 	sub-instrument	start	draw	true
1470046217348: 	activate	draw
1470046218581: 	draw	image-5	{"x":35,"y":72}
1470046218654: 	draw	image-5	{"x":26,"y":86}
1470046218662: 	draw	image-5	{"x":26,"y":88}
1470046218670: 	draw	image-5	{"x":27,"y":90}
1470046218678: 	draw	image-5	{"x":27,"y":92}
1470046218687: 	draw	image-5	{"x":28,"y":94}
1470046218695: 	draw	image-5	{"x":30,"y":95}
1470046218703: 	draw	image-5	{"x":31,"y":96}
1470046218712: 	draw	image-5	{"x":33,"y":97}
1470046218720: 	draw	image-5	{"x":34,"y":98}
1470046218729: 	draw	image-5	{"x":36,"y":98}
1470046218737: 	draw	image-5	{"x":39,"y":98}
1470046218745: 	draw	image-5	{"x":42,"y":98}
1470046218753: 	draw	image-5	{"x":44,"y":97}
1470046218762: 	draw	image-5	{"x":47,"y":96}
1470046218770: 	draw	image-5	{"x":50,"y":94}
1470046218778: 	draw	image-5	{"x":52,"y":91}
1470046218787: 	draw	image-5	{"x":54,"y":89}
1470046218795: 	draw	image-5	{"x":56,"y":86}
1470046218803: 	draw	image-5	{"x":57,"y":84}
1470046218812: 	draw	image-5	{"x":58,"y":81}
1470046218819: 	draw	image-5	{"x":58,"y":77}
1470046218828: 	draw	image-5	{"x":58,"y":74}
1470046218837: 	draw	image-5	{"x":58,"y":72}
1470046218845: 	draw	image-5	{"x":57,"y":69}
1470046218853: 	draw	image-5	{"x":56,"y":67}
1470046218863: 	draw	image-5	{"x":54,"y":65}
1470046218870: 	draw	image-5	{"x":52,"y":63}
1470046218878: 	draw	image-5	{"x":51,"y":62}
1470046218887: 	draw	image-5	{"x":49,"y":61}
1470046218895: 	draw	image-5	{"x":46,"y":61}
1470046218903: 	draw	image-5	{"x":44,"y":60}
1470046218912: 	draw	image-5	{"x":42,"y":61}
1470046218920: 	draw	image-5	{"x":40,"y":61}
1470046218928: 	draw	image-5	{"x":38,"y":62}
1470046218938: 	draw	image-5	{"x":36,"y":63}
1470046218946: 	draw	image-5	{"x":34,"y":64}
1470046218954: 	draw	image-5	{"x":32,"y":66}
1470046218962: 	draw	image-5	{"x":31,"y":67}
1470046218970: 	draw	image-5	{"x":30,"y":69}
1470046218979: 	draw	image-5	{"x":29,"y":71}
1470046218987: 	draw	image-5	{"x":29,"y":74}
1470046218995: 	draw	image-5	{"x":29,"y":76}
1470046219004: 	draw	image-5	{"x":30,"y":79}
1470046219012: 	draw	image-5	{"x":30,"y":80}
1470046219021: 	draw	image-5	{"x":32,"y":82}
1470046219028: 	draw	image-5	{"x":33,"y":84}
1470046219038: 	draw	image-5	{"x":34,"y":85}
1470046219045: 	draw	image-5	{"x":36,"y":87}
1470046219053: 	draw	image-5	{"x":38,"y":87}
1470046219062: 	draw	image-5	{"x":41,"y":88}
1470046219071: 	draw	image-5	{"x":45,"y":88}
1470046219340: 	draw	image-5	{"x":69,"y":101}
1470046219438: 	draw	image-5	{"x":72,"y":117}
1470046219445: 	draw	image-5	{"x":73,"y":118}
1470046219454: 	draw	image-5	{"x":76,"y":118}
1470046219461: 	draw	image-5	{"x":79,"y":118}
1470046219470: 	draw	image-5	{"x":82,"y":118}
1470046219479: 	draw	image-5	{"x":85,"y":116}
1470046219488: 	draw	image-5	{"x":87,"y":115}
1470046219495: 	draw	image-5	{"x":89,"y":113}
1470046219503: 	draw	image-5	{"x":91,"y":111}
1470046219512: 	draw	image-5	{"x":93,"y":108}
1470046219520: 	draw	image-5	{"x":94,"y":106}
1470046219529: 	draw	image-5	{"x":95,"y":103}
1470046219537: 	draw	image-5	{"x":96,"y":100}
1470046219545: 	draw	image-5	{"x":95,"y":96}
1470046219554: 	draw	image-5	{"x":94,"y":93}
1470046219562: 	draw	image-5	{"x":94,"y":91}
1470046219570: 	draw	image-5	{"x":92,"y":89}
1470046219579: 	draw	image-5	{"x":91,"y":87}
1470046219587: 	draw	image-5	{"x":89,"y":85}
1470046219594: 	draw	image-5	{"x":87,"y":84}
1470046219604: 	draw	image-5	{"x":85,"y":84}
1470046219611: 	draw	image-5	{"x":82,"y":83}
1470046219620: 	draw	image-5	{"x":80,"y":83}
1470046219629: 	draw	image-5	{"x":77,"y":84}
1470046219637: 	draw	image-5	{"x":74,"y":85}
1470046219646: 	draw	image-5	{"x":71,"y":87}
1470046219654: 	draw	image-5	{"x":69,"y":89}
1470046219662: 	draw	image-5	{"x":67,"y":92}
1470046219670: 	draw	image-5	{"x":65,"y":95}
1470046219678: 	draw	image-5	{"x":64,"y":98}
1470046219687: 	draw	image-5	{"x":63,"y":100}
1470046219694: 	draw	image-5	{"x":63,"y":103}
1470046219704: 	draw	image-5	{"x":63,"y":106}
1470046219712: 	draw	image-5	{"x":64,"y":108}
1470046219719: 	draw	image-5	{"x":64,"y":110}
1470046219729: 	draw	image-5	{"x":65,"y":112}
1470046219737: 	draw	image-5	{"x":67,"y":114}
1470046219745: 	draw	image-5	{"x":69,"y":115}
1470046219754: 	draw	image-5	{"x":71,"y":117}
1470046219762: 	draw	image-5	{"x":72,"y":118}
1470046219770: 	draw	image-5	{"x":75,"y":119}
1470046219779: 	draw	image-5	{"x":77,"y":120}
1470046219787: 	draw	image-5	{"x":80,"y":120}
1470046219795: 	draw	image-5	{"x":83,"y":120}
1470046219804: 	draw	image-5	{"x":86,"y":120}
1470046219811: 	draw	image-5	{"x":87,"y":119}
1470046219819: 	draw	image-5	{"x":89,"y":118}
1470046219829: 	draw	image-5	{"x":91,"y":116}
1470046219837: 	draw	image-5	{"x":92,"y":115}
1470046219845: 	draw	image-5	{"x":93,"y":112}
1470046219854: 	draw	image-5	{"x":94,"y":110}
1470046219861: 	draw	image-5	{"x":93,"y":107}
1470046219875: 	draw	image-5	{"x":93,"y":105}
1470046219887: 	draw	image-5	{"x":90,"y":101}
1470046219895: 	draw	image-5	{"x":88,"y":100}
1470046219906: 	draw	image-5	{"x":85,"y":99}
1470046219911: 	draw	image-5	{"x":83,"y":98}
1470046219919: 	draw	image-5	{"x":79,"y":99}
1470046219928: 	draw	image-5	{"x":76,"y":100}
1470046219943: 	draw	image-5	{"x":73,"y":101}
1470046219956: 	draw	image-5	{"x":68,"y":104}
1470046219971: 	draw	image-5	{"x":66,"y":109}
1470046220759: 	draw	image-5	{"x":45,"y":78}
1470046221447: 	acted on	innerText
1470046221531: 	sub-instrument	stop	draw	false
1470046221532: 	deactivate	draw
1470046232863: 	acted on	sample
1470046234045: 	acted on	sample
1470046239537: 	acted on	sample
1470046239720: 	acted on	sample
1470046239878: 	acted on	sample
1470046240020: 	acted on	sample
1470046240911: 	acted on	sample
1470046241112: 	acted on	sample
1470046241252: 	acted on	sample
1470046242093: 	acted on	sample
1470046244038: 	acted on	menu
1470046244862: 	acted on	innerText
1470046244970: 	sub-instrument	start	draw	true
1470046244971: 	activate	draw
1470046245624: 	draw	image-5	{"x":75,"y":61}
1470046245744: 	draw	image-5	{"x":87,"y":48}
1470046245753: 	draw	image-5	{"x":89,"y":44}
1470046245761: 	draw	image-5	{"x":90,"y":43}
1470046245768: 	draw	image-5	{"x":92,"y":41}
1470046245777: 	draw	image-5	{"x":94,"y":39}
1470046245786: 	draw	image-5	{"x":96,"y":36}
1470046245793: 	draw	image-5	{"x":97,"y":35}
1470046245802: 	draw	image-5	{"x":99,"y":32}
1470046245810: 	draw	image-5	{"x":100,"y":31}
1470046245818: 	draw	image-5	{"x":101,"y":30}
1470046245827: 	draw	image-5	{"x":102,"y":28}
1470046245835: 	draw	image-5	{"x":103,"y":27}
1470046245853: 	draw	image-5	{"x":104,"y":26}
1470046245869: 	draw	image-5	{"x":105,"y":25}
1470046245928: 	draw	image-5	{"x":105,"y":26}
1470046245961: 	draw	image-5	{"x":106,"y":28}
1470046245969: 	draw	image-5	{"x":106,"y":30}
1470046245978: 	draw	image-5	{"x":105,"y":33}
1470046245985: 	draw	image-5	{"x":104,"y":35}
1470046245994: 	draw	image-5	{"x":104,"y":37}
1470046246003: 	draw	image-5	{"x":103,"y":39}
1470046246011: 	draw	image-5	{"x":102,"y":42}
1470046246018: 	draw	image-5	{"x":101,"y":44}
1470046246027: 	draw	image-5	{"x":100,"y":47}
1470046246036: 	draw	image-5	{"x":99,"y":49}
1470046246043: 	draw	image-5	{"x":99,"y":52}
1470046246052: 	draw	image-5	{"x":98,"y":54}
1470046246060: 	draw	image-5	{"x":97,"y":57}
1470046246069: 	draw	image-5	{"x":97,"y":58}
1470046246077: 	draw	image-5	{"x":96,"y":61}
