1470212347007	2016-08-03 10-19-07.007	acted	on	innerText
1470212347097	2016-08-03 10-19-07.097	sub-instrument	start	mover	true
1470212347137	2016-08-03 10-19-07.137	activate	mover
1470212352468	2016-08-03 10-19-12.468	acted	on	image-50
1470212352475	2016-08-03 10-19-12.475	action	mover	image-50	{"x":1107,"y":133}
1470212352480	2016-08-03 10-19-12.480	start	moving	image-50	from	{"x":103,"y":45}
1470212352541	2016-08-03 10-19-12.541	action	mover	image-50	{"x":1096,"y":146}
1470212352542	2016-08-03 10-19-12.542	moved	image-50	to	{"x":1096,"y":146}
1470212352548	2016-08-03 10-19-12.548	action	mover	image-50	{"x":1092,"y":149}
1470212352549	2016-08-03 10-19-12.549	moved	image-50	to	{"x":1092,"y":149}
1470212352558	2016-08-03 10-19-12.558	action	mover	image-50	{"x":1087,"y":153}
1470212352559	2016-08-03 10-19-12.559	moved	image-50	to	{"x":1087,"y":153}
1470212352564	2016-08-03 10-19-12.564	action	mover	image-50	{"x":1081,"y":156}
1470212352565	2016-08-03 10-19-12.565	moved	image-50	to	{"x":1081,"y":156}
1470212352574	2016-08-03 10-19-12.574	action	mover	image-50	{"x":1076,"y":158}
1470212352575	2016-08-03 10-19-12.575	moved	image-50	to	{"x":1076,"y":158}
1470212352581	2016-08-03 10-19-12.581	action	mover	image-50	{"x":1071,"y":162}
1470212352582	2016-08-03 10-19-12.582	moved	image-50	to	{"x":1071,"y":162}
1470212352590	2016-08-03 10-19-12.590	action	mover	image-50	{"x":1065,"y":165}
1470212352597	2016-08-03 10-19-12.597	action	mover	image-50	{"x":1059,"y":169}
1470212352598	2016-08-03 10-19-12.598	moved	image-50	to	{"x":1059,"y":169}
1470212352606	2016-08-03 10-19-12.606	action	mover	image-50	{"x":1053,"y":173}
1470212352615	2016-08-03 10-19-12.615	action	mover	image-50	{"x":1048,"y":177}
1470212352616	2016-08-03 10-19-12.616	moved	image-50	to	{"x":1048,"y":177}
1470212352622	2016-08-03 10-19-12.622	action	mover	image-50	{"x":1042,"y":181}
1470212352623	2016-08-03 10-19-12.623	moved	image-50	to	{"x":1042,"y":181}
1470212352630	2016-08-03 10-19-12.630	action	mover	image-50	{"x":1036,"y":184}
1470212352631	2016-08-03 10-19-12.631	moved	image-50	to	{"x":1036,"y":184}
1470212352639	2016-08-03 10-19-12.639	action	mover	image-50	{"x":1031,"y":188}
1470212352640	2016-08-03 10-19-12.640	moved	image-50	to	{"x":1031,"y":188}
1470212352647	2016-08-03 10-19-12.647	action	mover	image-50	{"x":1025,"y":191}
1470212352648	2016-08-03 10-19-12.648	moved	image-50	to	{"x":1025,"y":191}
1470212352656	2016-08-03 10-19-12.656	action	mover	image-50	{"x":1019,"y":194}
1470212352657	2016-08-03 10-19-12.657	moved	image-50	to	{"x":1019,"y":194}
1470212352665	2016-08-03 10-19-12.665	action	mover	image-50	{"x":1013,"y":197}
1470212352666	2016-08-03 10-19-12.666	moved	image-50	to	{"x":1013,"y":197}
1470212352673	2016-08-03 10-19-12.673	action	mover	image-50	{"x":1007,"y":200}
1470212352674	2016-08-03 10-19-12.674	moved	image-50	to	{"x":1007,"y":200}
1470212352682	2016-08-03 10-19-12.682	action	mover	image-50	{"x":1000,"y":202}
1470212352683	2016-08-03 10-19-12.683	moved	image-50	to	{"x":1000,"y":202}
1470212352690	2016-08-03 10-19-12.690	action	mover	image-50	{"x":993,"y":206}
1470212352698	2016-08-03 10-19-12.698	action	mover	image-50	{"x":986,"y":210}
1470212352699	2016-08-03 10-19-12.699	moved	image-50	to	{"x":986,"y":210}
