1470752340005: 	acted on	innerText
1470752340097: 	sub-instrument	start	draw	true
1470752340098: 	activate	draw
1470752340791: 	draw	image-5	{"x":43,"y":69}
1470752340838: 	draw	image-5	{"x":33,"y":82}
1470752340845: 	draw	image-5	{"x":32,"y":85}
1470752340853: 	draw	image-5	{"x":32,"y":87}
1470752340862: 	draw	image-5	{"x":32,"y":89}
1470752340870: 	draw	image-5	{"x":32,"y":91}
1470752340878: 	draw	image-5	{"x":32,"y":93}
1470752340887: 	draw	image-5	{"x":32,"y":95}
1470752340894: 	draw	image-5	{"x":33,"y":95}
1470752340903: 	draw	image-5	{"x":33,"y":97}
1470752340913: 	draw	image-5	{"x":34,"y":98}
1470752340921: 	draw	image-5	{"x":35,"y":98}
1470752340928: 	draw	image-5	{"x":37,"y":98}
1470752340939: 	draw	image-5	{"x":40,"y":98}
1470752340945: 	draw	image-5	{"x":44,"y":96}
1470752340953: 	draw	image-5	{"x":47,"y":94}
1470752340962: 	draw	image-5	{"x":50,"y":92}
1470752340971: 	draw	image-5	{"x":52,"y":89}
1470752340978: 	draw	image-5	{"x":53,"y":87}
1470752340987: 	draw	image-5	{"x":55,"y":85}
1470752340994: 	draw	image-5	{"x":56,"y":82}
1470752341004: 	draw	image-5	{"x":57,"y":79}
1470752341012: 	draw	image-5	{"x":57,"y":76}
1470752341021: 	draw	image-5	{"x":56,"y":74}
1470752341028: 	draw	image-5	{"x":55,"y":72}
1470752341037: 	draw	image-5	{"x":53,"y":70}
1470752341045: 	draw	image-5	{"x":51,"y":69}
1470752341055: 	draw	image-5	{"x":49,"y":67}
1470752341063: 	draw	image-5	{"x":46,"y":66}
1470752341070: 	draw	image-5	{"x":44,"y":66}
1470752341078: 	draw	image-5	{"x":41,"y":65}
1470752341087: 	draw	image-5	{"x":39,"y":66}
1470752341095: 	draw	image-5	{"x":36,"y":66}
1470752341103: 	draw	image-5	{"x":34,"y":67}
1470752341112: 	draw	image-5	{"x":32,"y":69}
1470752341120: 	draw	image-5	{"x":30,"y":70}
1470752341129: 	draw	image-5	{"x":29,"y":72}
1470752341137: 	draw	image-5	{"x":29,"y":74}
1470752341145: 	draw	image-5	{"x":28,"y":76}
1470752341153: 	draw	image-5	{"x":29,"y":78}
1470752341162: 	draw	image-5	{"x":29,"y":81}
1470752341170: 	draw	image-5	{"x":30,"y":82}
1470752341178: 	draw	image-5	{"x":31,"y":83}
1470752341187: 	draw	image-5	{"x":33,"y":85}
1470752341195: 	draw	image-5	{"x":35,"y":86}
1470752341203: 	draw	image-5	{"x":37,"y":86}
1470752341212: 	draw	image-5	{"x":39,"y":87}
1470752341220: 	draw	image-5	{"x":42,"y":86}
1470752341229: 	draw	image-5	{"x":45,"y":86}
1470752341237: 	draw	image-5	{"x":48,"y":85}
1470752341245: 	draw	image-5	{"x":49,"y":84}
1470752341253: 	draw	image-5	{"x":51,"y":83}
1470752341269: 	draw	image-5	{"x":53,"y":81}
1470752341278: 	draw	image-5	{"x":56,"y":77}
1470752341287: 	draw	image-5	{"x":56,"y":74}
1470752341294: 	draw	image-5	{"x":56,"y":72}
1470752341303: 	draw	image-5	{"x":56,"y":71}
1470752341312: 	draw	image-5	{"x":54,"y":69}
1470752341320: 	draw	image-5	{"x":52,"y":67}
1470752341331: 	draw	image-5	{"x":49,"y":65}
1470752341338: 	draw	image-5	{"x":45,"y":64}
1470752341345: 	draw	image-5	{"x":41,"y":63}
1470752341354: 	draw	image-5	{"x":36,"y":63}
1470752341363: 	draw	image-5	{"x":31,"y":63}
1470752341370: 	draw	image-5	{"x":28,"y":64}
1470752341379: 	draw	image-5	{"x":24,"y":66}
1470752341387: 	draw	image-5	{"x":21,"y":67}
1470752341395: 	draw	image-5	{"x":18,"y":69}
1470752341404: 	draw	image-5	{"x":17,"y":70}
1470752341412: 	draw	image-5	{"x":15,"y":72}
1470752341421: 	draw	image-5	{"x":15,"y":74}
1470752341429: 	draw	image-5	{"x":14,"y":76}
1470752341437: 	draw	image-5	{"x":15,"y":79}
1470752341445: 	draw	image-5	{"x":16,"y":82}
1470752341454: 	draw	image-5	{"x":19,"y":85}
1470752341462: 	draw	image-5	{"x":22,"y":87}
1470752341470: 	draw	image-5	{"x":29,"y":90}
1470752341479: 	draw	image-5	{"x":36,"y":91}
1470752341487: 	draw	image-5	{"x":44,"y":93}
1470752341496: 	draw	image-5	{"x":50,"y":96}
1470752341665: 	draw	image-5	{"x":69,"y":88}
1470752341713: 	draw	image-5	{"x":55,"y":97}
1470752341720: 	draw	image-5	{"x":53,"y":100}
1470752341729: 	draw	image-5	{"x":53,"y":101}
1470752341737: 	draw	image-5	{"x":53,"y":103}
1470752341745: 	draw	image-5	{"x":53,"y":105}
1470752341754: 	draw	image-5	{"x":54,"y":107}
1470752341761: 	draw	image-5	{"x":55,"y":108}
1470752341770: 	draw	image-5	{"x":57,"y":111}
1470752341779: 	draw	image-5	{"x":61,"y":112}
1470752341787: 	draw	image-5	{"x":65,"y":113}
1470752341794: 	draw	image-5	{"x":69,"y":113}
1470752341804: 	draw	image-5	{"x":72,"y":113}
1470752341812: 	draw	image-5	{"x":76,"y":113}
