1470752646817: 	acted on	sample
1470752648000: 	acted on	innerText
1470752648166: 	sub-instrument	start	draw	true
1470752648167: 	activate	draw
1470752651254: 	draw	image-44	{"x":60,"y":60}
1470752651272: 	draw	image-44	{"x":59,"y":60}
1470752651295: 	draw	image-44	{"x":57,"y":62}
1470752651315: 	draw	image-44	{"x":55,"y":63}
1470752651391: 	draw	image-44	{"x":55,"y":62}
1470752651425: 	draw	image-44	{"x":55,"y":61}
1470752651450: 	draw	image-44	{"x":55,"y":60}
1470752651475: 	draw	image-44	{"x":55,"y":57}
1470752651490: 	draw	image-44	{"x":56,"y":56}
1470752651525: 	draw	image-44	{"x":56,"y":54}
1470752651550: 	draw	image-44	{"x":57,"y":54}
1470752651574: 	draw	image-44	{"x":57,"y":53}
1470752651608: 	draw	image-44	{"x":59,"y":51}
1470752651640: 	draw	image-44	{"x":62,"y":50}
1470752651666: 	draw	image-44	{"x":64,"y":49}
1470752651690: 	draw	image-44	{"x":68,"y":48}
1470752651715: 	draw	image-44	{"x":69,"y":48}
1470752651742: 	draw	image-44	{"x":73,"y":48}
1470752651769: 	draw	image-44	{"x":77,"y":49}
1470752651807: 	draw	image-44	{"x":81,"y":51}
1470752651862: 	draw	image-44	{"x":84,"y":53}
1470752651901: 	draw	image-44	{"x":85,"y":57}
1470752651924: 	draw	image-44	{"x":85,"y":59}
1470752651974: 	draw	image-44	{"x":83,"y":60}
1470752651995: 	draw	image-44	{"x":83,"y":61}
1470752652033: 	draw	image-44	{"x":81,"y":61}
1470752652057: 	draw	image-44	{"x":80,"y":60}
1470752652090: 	draw	image-44	{"x":77,"y":58}
1470752652124: 	draw	image-44	{"x":76,"y":56}
1470752652157: 	draw	image-44	{"x":76,"y":54}
1470752652190: 	draw	image-44	{"x":76,"y":53}
1470752652224: 	draw	image-44	{"x":78,"y":51}
1470752652249: 	draw	image-44	{"x":79,"y":51}
1470752652291: 	draw	image-44	{"x":82,"y":50}
1470752652332: 	draw	image-44	{"x":85,"y":50}
1470752652375: 	draw	image-44	{"x":88,"y":51}
1470752652407: 	draw	image-44	{"x":90,"y":53}
1470752652450: 	draw	image-44	{"x":93,"y":55}
1470752652482: 	draw	image-44	{"x":94,"y":57}
1470752652516: 	draw	image-44	{"x":95,"y":59}
1470752652566: 	draw	image-44	{"x":95,"y":62}
1470752652599: 	draw	image-44	{"x":95,"y":66}
1470752652632: 	draw	image-44	{"x":93,"y":69}
1470752652708: 	draw	image-44	{"x":91,"y":73}
1470752652808: 	draw	image-44	{"x":90,"y":72}
1470752652881: 	draw	image-44	{"x":90,"y":71}
1470752652915: 	draw	image-44	{"x":88,"y":70}
1470752652956: 	draw	image-44	{"x":82,"y":69}
1470752652998: 	draw	image-44	{"x":79,"y":69}
1470752653040: 	draw	image-44	{"x":76,"y":69}
1470752653081: 	draw	image-44	{"x":73,"y":69}
1470752653131: 	draw	image-44	{"x":69,"y":69}
1470752653173: 	draw	image-44	{"x":65,"y":70}
1470752653245: 	draw	image-44	{"x":62,"y":72}
1470752653380: 	draw	image-44	{"x":61,"y":75}
1470752653467: 	draw	image-44	{"x":61,"y":77}
1470752653516: 	draw	image-44	{"x":61,"y":78}
1470752653557: 	draw	image-44	{"x":61,"y":79}
1470752653615: 	draw	image-44	{"x":62,"y":80}
1470752653656: 	draw	image-44	{"x":63,"y":80}
1470752653707: 	draw	image-44	{"x":63,"y":82}
1470752653766: 	draw	image-44	{"x":64,"y":82}
1470752656340: 	acted on	sample
1470752656453: 	draw	sample	{"x":46,"y":126}
1470752656915: 	acted on	sample
1470752657032: 	draw	sample	{"x":42,"y":120}
1470752657232: 	acted on	sample
1470752657343: 	draw	sample	{"x":44,"y":117}
1470752657457: 	acted on	sample
1470752659923: 	acted on	sample
1470752660046: 	draw	sample	{"x":44,"y":120}
1470752660449: 	acted on	sample
1470752660632: 	acted on	sample
1470752660798: 	acted on	sample
1470752660957: 	acted on	sample
1470752661070: 	draw	sample	{"x":47,"y":119}
1470752661240: 	acted on	sample
1470752661353: 	draw	sample	{"x":43,"y":118}
1470752661548: 	acted on	sample
1470752661660: 	draw	sample	{"x":49,"y":120}
1470752662590: 	acted on	sample
1470752662702: 	draw	sample	{"x":46,"y":116}
1470752663007: 	acted on	sample
1470752663120: 	draw	sample	{"x":46,"y":117}
1470752663389: 	acted on	sample
1470752663497: 	draw	sample	{"x":45,"y":115}
1470752663732: 	acted on	sample
1470752663973: 	acted on	sample
1470752664174: 	acted on	sample
1470752665172: 	draw	resizer	{"x":51,"y":28}
1470752668069: 	draw	image-44	{"x":74,"y":75}
1470752668556: 	draw	image-44	{"x":76,"y":90}
1470752668581: 	draw	image-44	{"x":76,"y":91}
1470752668591: 	draw	image-44	{"x":76,"y":92}
1470752668608: 	draw	image-44	{"x":76,"y":93}
1470752668641: 	draw	image-44	{"x":76,"y":94}
1470752668682: 	draw	image-44	{"x":76,"y":95}
1470752668734: 	draw	image-44	{"x":76,"y":96}
1470752668769: 	draw	image-44	{"x":76,"y":97}
1470752668794: 	draw	image-44	{"x":76,"y":98}
1470752669268: 	draw	image-44	{"x":77,"y":100}
1470752670443: 	draw	image-44	{"x":87,"y":92}
1470752671116: 	draw	image-44	{"x":72,"y":96}
1470752671123: 	draw	image-44	{"x":71,"y":95}
1470752671131: 	draw	image-44	{"x":70,"y":95}
1470752671139: 	draw	image-44	{"x":69,"y":94}
1470752671154: 	draw	image-44	{"x":69,"y":93}
1470752671159: 	draw	image-44	{"x":68,"y":92}
1470752671173: 	draw	image-44	{"x":68,"y":91}
1470752671182: 	draw	image-44	{"x":67,"y":91}
1470752671198: 	draw	image-44	{"x":66,"y":90}
1470752671216: 	draw	image-44	{"x":66,"y":89}
1470752671222: 	draw	image-44	{"x":65,"y":89}
1470752671233: 	draw	image-44	{"x":65,"y":88}
1470752671241: 	draw	image-44	{"x":64,"y":88}
1470752671256: 	draw	image-44	{"x":64,"y":87}
1470752671264: 	draw	image-44	{"x":63,"y":87}
1470752671281: 	draw	image-44	{"x":63,"y":86}
1470752671298: 	draw	image-44	{"x":62,"y":86}
1470752671306: 	draw	image-44	{"x":62,"y":85}
1470752671323: 	draw	image-44	{"x":61,"y":84}
1470752671339: 	draw	image-44	{"x":61,"y":83}
1470752671349: 	draw	image-44	{"x":60,"y":82}
1470752671364: 	draw	image-44	{"x":60,"y":81}
1470752671381: 	draw	image-44	{"x":60,"y":79}
1470752671397: 	draw	image-44	{"x":60,"y":77}
1470752671414: 	draw	image-44	{"x":60,"y":76}
1470752671423: 	draw	image-44	{"x":60,"y":75}
1470752671439: 	draw	image-44	{"x":60,"y":74}
1470752671447: 	draw	image-44	{"x":60,"y":73}
1470752671456: 	draw	image-44	{"x":60,"y":72}
1470752671472: 	draw	image-44	{"x":60,"y":71}
1470752671489: 	draw	image-44	{"x":60,"y":70}
1470752671507: 	draw	image-44	{"x":60,"y":69}
1470752671522: 	draw	image-44	{"x":60,"y":68}
1470752671540: 	draw	image-44	{"x":60,"y":67}
1470752671557: 	draw	image-44	{"x":59,"y":65}
1470752671574: 	draw	image-44	{"x":59,"y":63}
1470752671589: 	draw	image-44	{"x":59,"y":61}
1470752671599: 	draw	image-44	{"x":59,"y":60}
1470752671606: 	draw	image-44	{"x":60,"y":58}
1470752671616: 	draw	image-44	{"x":60,"y":57}
1470752671622: 	draw	image-44	{"x":62,"y":55}
1470752671633: 	draw	image-44	{"x":63,"y":54}
1470752672075: 	draw	image-44	{"x":69,"y":57}
1470752672590: 	draw	image-44	{"x":81,"y":47}
1470752672607: 	draw	image-44	{"x":82,"y":48}
1470752672615: 	draw	image-44	{"x":83,"y":48}
1470752672622: 	draw	image-44	{"x":84,"y":48}
1470752672631: 	draw	image-44	{"x":84,"y":49}
1470752672639: 	draw	image-44	{"x":86,"y":49}
1470752672648: 	draw	image-44	{"x":86,"y":50}
1470752672656: 	draw	image-44	{"x":87,"y":50}
1470752672665: 	draw	image-44	{"x":88,"y":51}
1470752672680: 	draw	image-44	{"x":89,"y":52}
1470752672692: 	draw	image-44	{"x":90,"y":53}
1470752672704: 	draw	image-44	{"x":91,"y":53}
1470752672712: 	draw	image-44	{"x":92,"y":55}
1470752672722: 	draw	image-44	{"x":93,"y":56}
1470752672737: 	draw	image-44	{"x":93,"y":58}
1470752672748: 	draw	image-44	{"x":93,"y":60}
1470752672758: 	draw	image-44	{"x":93,"y":61}
1470752672765: 	draw	image-44	{"x":93,"y":62}
1470752672773: 	draw	image-44	{"x":93,"y":64}
1470752672783: 	draw	image-44	{"x":93,"y":65}
1470752672791: 	draw	image-44	{"x":92,"y":67}
1470752672802: 	draw	image-44	{"x":92,"y":69}
1470752672813: 	draw	image-44	{"x":92,"y":70}
1470752672820: 	draw	image-44	{"x":92,"y":71}
1470752672827: 	draw	image-44	{"x":91,"y":73}
1470752672834: 	draw	image-44	{"x":91,"y":74}
1470752672841: 	draw	image-44	{"x":90,"y":76}
1470752672853: 	draw	image-44	{"x":90,"y":77}
1470752672863: 	draw	image-44	{"x":89,"y":78}
1470752672871: 	draw	image-44	{"x":89,"y":80}
1470752672878: 	draw	image-44	{"x":88,"y":82}
1470752672889: 	draw	image-44	{"x":88,"y":83}
1470752672896: 	draw	image-44	{"x":87,"y":84}
1470752672906: 	draw	image-44	{"x":87,"y":85}
1470752672917: 	draw	image-44	{"x":86,"y":86}
1470752672924: 	draw	image-44	{"x":86,"y":88}
1470752672935: 	draw	image-44	{"x":85,"y":89}
1470752672965: 	draw	image-44	{"x":85,"y":90}
1470752673032: 	draw	image-44	{"x":85,"y":89}
1470752673042: 	draw	image-44	{"x":86,"y":89}
1470752673050: 	draw	image-44	{"x":87,"y":88}
1470752673058: 	draw	image-44	{"x":88,"y":87}
1470752673066: 	draw	image-44	{"x":90,"y":85}
1470752673076: 	draw	image-44	{"x":91,"y":84}
1470752673087: 	draw	image-44	{"x":92,"y":83}
1470752673097: 	draw	image-44	{"x":92,"y":82}
1470752673106: 	draw	image-44	{"x":93,"y":82}
1470752673116: 	draw	image-44	{"x":93,"y":81}
1470752673125: 	draw	image-44	{"x":94,"y":80}
1470752673190: 	draw	image-44	{"x":93,"y":80}
1470752673223: 	draw	image-44	{"x":91,"y":82}
1470752673234: 	draw	image-44	{"x":89,"y":82}
1470752673244: 	draw	image-44	{"x":88,"y":84}
1470752673251: 	draw	image-44	{"x":87,"y":84}
1470752673260: 	draw	image-44	{"x":86,"y":85}
1470752673274: 	draw	image-44	{"x":85,"y":86}
1470752673285: 	draw	image-44	{"x":84,"y":88}
1470752673294: 	draw	image-44	{"x":83,"y":88}
1470752673305: 	draw	image-44	{"x":83,"y":89}
1470752673313: 	draw	image-44	{"x":82,"y":89}
1470752673324: 	draw	image-44	{"x":81,"y":90}
1470752673340: 	draw	image-44	{"x":80,"y":91}
1470752673364: 	draw	image-44	{"x":79,"y":92}
1470752673382: 	draw	image-44	{"x":79,"y":93}
1470752673397: 	draw	image-44	{"x":78,"y":93}
1470752673406: 	draw	image-44	{"x":78,"y":94}
1470752673422: 	draw	image-44	{"x":77,"y":95}
1470752673432: 	draw	image-44	{"x":77,"y":96}
1470752673448: 	draw	image-44	{"x":76,"y":97}
1470752673458: 	draw	image-44	{"x":76,"y":98}
1470752673465: 	draw	image-44	{"x":76,"y":99}
1470752673473: 	draw	image-44	{"x":75,"y":100}
1470752673482: 	draw	image-44	{"x":75,"y":101}
1470752673497: 	draw	image-44	{"x":75,"y":102}
1470752673506: 	draw	image-44	{"x":75,"y":103}
1470752673526: 	draw	image-44	{"x":74,"y":105}
1470752673536: 	draw	image-44	{"x":74,"y":107}
1470752673557: 	draw	image-44	{"x":74,"y":108}
1470752673582: 	draw	image-44	{"x":74,"y":109}
1470752673646: 	draw	image-44	{"x":75,"y":109}
1470752673658: 	draw	image-44	{"x":75,"y":108}
1470752673683: 	draw	image-44	{"x":76,"y":108}
1470752673695: 	draw	image-44	{"x":76,"y":107}
1470752673751: 	draw	image-44	{"x":75,"y":107}
1470752673773: 	draw	image-44	{"x":75,"y":108}
1470752673784: 	draw	image-44	{"x":74,"y":108}
1470752673874: 	draw	image-44	{"x":74,"y":107}
1470752673988: 	draw	image-44	{"x":73,"y":107}
1470752674024: 	draw	image-44	{"x":74,"y":108}
1470752674066: 	draw	image-44	{"x":74,"y":107}
1470752674081: 	draw	image-44	{"x":75,"y":107}
1470752674100: 	draw	image-44	{"x":75,"y":106}
1470752674108: 	draw	image-44	{"x":76,"y":106}
1470752674123: 	draw	image-44	{"x":76,"y":105}
1470752674138: 	draw	image-44	{"x":77,"y":104}
1470752674149: 	draw	image-44	{"x":78,"y":101}
1470752674163: 	draw	image-44	{"x":79,"y":98}
1470752674174: 	draw	image-44	{"x":79,"y":97}
1470752674196: 	draw	image-44	{"x":79,"y":95}
1470752674207: 	draw	image-44	{"x":79,"y":93}
1470752674217: 	draw	image-44	{"x":79,"y":92}
1470752674227: 	draw	image-44	{"x":79,"y":91}
1470752674240: 	draw	image-44	{"x":79,"y":90}
1470752674255: 	draw	image-44	{"x":79,"y":89}
1470752674266: 	draw	image-44	{"x":79,"y":88}
1470752674281: 	draw	image-44	{"x":79,"y":87}
1470752674298: 	draw	image-44	{"x":80,"y":86}
1470752674309: 	draw	image-44	{"x":80,"y":85}
1470752674317: 	draw	image-44	{"x":81,"y":83}
1470752674332: 	draw	image-44	{"x":82,"y":81}
1470752674342: 	draw	image-44	{"x":83,"y":81}
1470752674353: 	draw	image-44	{"x":84,"y":80}
1470752674371: 	draw	image-44	{"x":85,"y":78}
1470752674383: 	draw	image-44	{"x":86,"y":77}
1470752674393: 	draw	image-44	{"x":87,"y":76}
1470752674403: 	draw	image-44	{"x":87,"y":75}
1470752674417: 	draw	image-44	{"x":88,"y":74}
1470752674426: 	draw	image-44	{"x":88,"y":72}
1470752674439: 	draw	image-44	{"x":89,"y":71}
1470752674451: 	draw	image-44	{"x":89,"y":70}
1470752674460: 	draw	image-44	{"x":90,"y":67}
1470752674476: 	draw	image-44	{"x":90,"y":66}
1470752674487: 	draw	image-44	{"x":90,"y":64}
1470752674499: 	draw	image-44	{"x":90,"y":62}
1470752674512: 	draw	image-44	{"x":90,"y":59}
1470752674524: 	draw	image-44	{"x":90,"y":58}
1470752674534: 	draw	image-44	{"x":91,"y":56}
1470752674548: 	draw	image-44	{"x":91,"y":54}
1470752674559: 	draw	image-44	{"x":91,"y":53}
1470752674569: 	draw	image-44	{"x":91,"y":52}
1470752674580: 	draw	image-44	{"x":90,"y":52}
1470752674590: 	draw	image-44	{"x":90,"y":51}
1470752674600: 	draw	image-44	{"x":90,"y":50}
1470752674613: 	draw	image-44	{"x":90,"y":49}
1470752674623: 	draw	image-44	{"x":90,"y":48}
1470752674640: 	draw	image-44	{"x":89,"y":47}
1470752674651: 	draw	image-44	{"x":88,"y":47}
1470752674662: 	draw	image-44	{"x":88,"y":46}
1470752674681: 	draw	image-44	{"x":87,"y":45}
1470752674714: 	draw	image-44	{"x":86,"y":44}
1470752674731: 	draw	image-44	{"x":86,"y":43}
1470752674741: 	draw	image-44	{"x":85,"y":43}
1470752674764: 	draw	image-44	{"x":85,"y":42}
1470752674773: 	draw	image-44	{"x":84,"y":42}
1470752674798: 	draw	image-44	{"x":83,"y":42}
1470752674818: 	draw	image-44	{"x":83,"y":41}
1470752674828: 	draw	image-44	{"x":82,"y":41}
1470752674848: 	draw	image-44	{"x":82,"y":40}
1470752674859: 	draw	image-44	{"x":81,"y":40}
1470752674873: 	draw	image-44	{"x":80,"y":40}
1470752674906: 	draw	image-44	{"x":79,"y":39}
1470752674931: 	draw	image-44	{"x":78,"y":39}
1470752674956: 	draw	image-44	{"x":77,"y":39}
1470752674966: 	draw	image-44	{"x":76,"y":39}
1470752674981: 	draw	image-44	{"x":75,"y":39}
1470752674992: 	draw	image-44	{"x":74,"y":39}
1470752675002: 	draw	image-44	{"x":73,"y":39}
1470752675015: 	draw	image-44	{"x":73,"y":40}
1470752675029: 	draw	image-44	{"x":71,"y":41}
1470752675041: 	draw	image-44	{"x":70,"y":41}
1470752675055: 	draw	image-44	{"x":68,"y":42}
1470752675070: 	draw	image-44	{"x":67,"y":43}
1470752675081: 	draw	image-44	{"x":66,"y":43}
1470752675095: 	draw	image-44	{"x":65,"y":44}
1470752675107: 	draw	image-44	{"x":64,"y":45}
1470752675121: 	draw	image-44	{"x":63,"y":45}
1470752675131: 	draw	image-44	{"x":63,"y":46}
1470752675142: 	draw	image-44	{"x":62,"y":46}
1470752675159: 	draw	image-44	{"x":61,"y":47}
1470752675171: 	draw	image-44	{"x":60,"y":48}
1470752675185: 	draw	image-44	{"x":59,"y":48}
1470752675195: 	draw	image-44	{"x":58,"y":49}
1470752675206: 	draw	image-44	{"x":58,"y":50}
1470752675224: 	draw	image-44	{"x":57,"y":50}
1470752675234: 	draw	image-44	{"x":56,"y":51}
1470752675250: 	draw	image-44	{"x":55,"y":52}
1470752675265: 	draw	image-44	{"x":54,"y":53}
1470752675282: 	draw	image-44	{"x":53,"y":54}
1470752675293: 	draw	image-44	{"x":53,"y":55}
1470752675307: 	draw	image-44	{"x":52,"y":56}
1470752675318: 	draw	image-44	{"x":51,"y":58}
1470752675333: 	draw	image-44	{"x":51,"y":59}
1470752675343: 	draw	image-44	{"x":50,"y":61}
1470752675358: 	draw	image-44	{"x":50,"y":62}
1470752675369: 	draw	image-44	{"x":49,"y":63}
1470752675387: 	draw	image-44	{"x":48,"y":65}
1470752675397: 	draw	image-44	{"x":48,"y":66}
1470752675408: 	draw	image-44	{"x":47,"y":68}
1470752675423: 	draw	image-44	{"x":47,"y":69}
1470752675443: 	draw	image-44	{"x":47,"y":71}
1470752675454: 	draw	image-44	{"x":47,"y":72}
1470752675468: 	draw	image-44	{"x":48,"y":73}
1470752675482: 	draw	image-44	{"x":48,"y":74}
1470752675501: 	draw	image-44	{"x":48,"y":75}
1470752675511: 	draw	image-44	{"x":49,"y":77}
1470752675524: 	draw	image-44	{"x":50,"y":78}
1470752675541: 	draw	image-44	{"x":51,"y":78}
1470752675561: 	draw	image-44	{"x":52,"y":79}
1470752675571: 	draw	image-44	{"x":53,"y":80}
1470752675585: 	draw	image-44	{"x":54,"y":81}
1470752675605: 	draw	image-44	{"x":55,"y":82}
1470752675699: 	draw	image-44	{"x":55,"y":81}
1470752675724: 	draw	image-44	{"x":55,"y":80}
1470752675739: 	draw	image-44	{"x":55,"y":78}
1470752675751: 	draw	image-44	{"x":55,"y":75}
1470752675763: 	draw	image-44	{"x":55,"y":74}
1470752675776: 	draw	image-44	{"x":55,"y":72}
1470752675787: 	draw	image-44	{"x":55,"y":69}
1470752675802: 	draw	image-44	{"x":55,"y":67}
1470752675813: 	draw	image-44	{"x":55,"y":64}
1470752675832: 	draw	image-44	{"x":55,"y":63}
1470752675842: 	draw	image-44	{"x":55,"y":61}
1470752675860: 	draw	image-44	{"x":55,"y":60}
1470752675869: 	draw	image-44	{"x":55,"y":59}
1470752675884: 	draw	image-44	{"x":56,"y":58}
1470752675897: 	draw	image-44	{"x":56,"y":57}
1470752675916: 	draw	image-44	{"x":56,"y":56}
1470752675928: 	draw	image-44	{"x":56,"y":55}
1470752675944: 	draw	image-44	{"x":56,"y":54}
1470752675954: 	draw	image-44	{"x":57,"y":54}
1470752675968: 	draw	image-44	{"x":57,"y":53}
1470752675986: 	draw	image-44	{"x":58,"y":52}
1470752675998: 	draw	image-44	{"x":58,"y":51}
1470752676013: 	draw	image-44	{"x":59,"y":51}
1470752676030: 	draw	image-44	{"x":60,"y":50}
1470752676041: 	draw	image-44	{"x":60,"y":49}
1470752676053: 	draw	image-44	{"x":61,"y":49}
1470752676069: 	draw	image-44	{"x":62,"y":48}
1470752676092: 	draw	image-44	{"x":62,"y":47}
1470752676104: 	draw	image-44	{"x":63,"y":47}
1470752676118: 	draw	image-44	{"x":64,"y":46}
1470752676136: 	draw	image-44	{"x":65,"y":46}
1470752676148: 	draw	image-44	{"x":65,"y":45}
1470752676162: 	draw	image-44	{"x":66,"y":45}
1470752676181: 	draw	image-44	{"x":68,"y":44}
1470752676192: 	draw	image-44	{"x":69,"y":43}
1470752676204: 	draw	image-44	{"x":70,"y":43}
1470752676218: 	draw	image-44	{"x":71,"y":43}
1470752676240: 	draw	image-44	{"x":73,"y":42}
1470752676262: 	draw	image-44	{"x":74,"y":42}
1470752676273: 	draw	image-44	{"x":75,"y":42}
1470752676288: 	draw	image-44	{"x":76,"y":42}
1470752676309: 	draw	image-44	{"x":77,"y":42}
1470752676343: 	draw	image-44	{"x":79,"y":42}
1470752676358: 	draw	image-44	{"x":80,"y":42}
1470752676378: 	draw	image-44	{"x":81,"y":42}
1470752676399: 	draw	image-44	{"x":83,"y":42}
1470752676432: 	draw	image-44	{"x":85,"y":43}
1470752676447: 	draw	image-44	{"x":87,"y":44}
1470752676467: 	draw	image-44	{"x":88,"y":45}
1470752676496: 	draw	image-44	{"x":90,"y":46}
1470752676510: 	draw	image-44	{"x":92,"y":47}
1470752676530: 	draw	image-44	{"x":93,"y":48}
1470752676554: 	draw	image-44	{"x":95,"y":50}
1470752676585: 	draw	image-44	{"x":96,"y":52}
1470752676602: 	draw	image-44	{"x":98,"y":53}
1470752676620: 	draw	image-44	{"x":99,"y":55}
1470752676636: 	draw	image-44	{"x":100,"y":56}
1470752676662: 	draw	image-44	{"x":101,"y":58}
1470752676679: 	draw	image-44	{"x":102,"y":60}
1470752676715: 	draw	image-44	{"x":103,"y":63}
1470752676730: 	draw	image-44	{"x":103,"y":66}
1470752676753: 	draw	image-44	{"x":103,"y":68}
1470752676763: 	draw	image-44	{"x":102,"y":70}
1470752676783: 	draw	image-44	{"x":102,"y":72}
1470752676800: 	draw	image-44	{"x":101,"y":74}
1470752676822: 	draw	image-44	{"x":101,"y":76}
1470752676832: 	draw	image-44	{"x":100,"y":77}
1470752676845: 	draw	image-44	{"x":99,"y":79}
1470752676889: 	draw	image-44	{"x":98,"y":79}
1470752676983: 	draw	image-44	{"x":99,"y":77}
1470752676994: 	draw	image-44	{"x":99,"y":76}
1470752677007: 	draw	image-44	{"x":98,"y":74}
1470752677023: 	draw	image-44	{"x":97,"y":70}
1470752677035: 	draw	image-44	{"x":97,"y":67}
1470752677052: 	draw	image-44	{"x":97,"y":64}
1470752677072: 	draw	image-44	{"x":96,"y":61}
1470752677084: 	draw	image-44	{"x":95,"y":58}
1470752677098: 	draw	image-44	{"x":94,"y":56}
