1470659442281: 	acted on	innerText
1470659442453: 	sub-instrument	start	draw	true
1470659442483: 	activate	draw
1470659452966: 	draw	image-5	{"x":26,"y":77}
1470659452975: 	draw	image-5	{"x":26,"y":79}
1470659452988: 	draw	image-5	{"x":27,"y":81}
1470659452992: 	draw	image-5	{"x":29,"y":84}
1470659453002: 	draw	image-5	{"x":32,"y":86}
1470659453007: 	draw	image-5	{"x":35,"y":88}
1470659453015: 	draw	image-5	{"x":38,"y":89}
1470659453024: 	draw	image-5	{"x":41,"y":91}
1470659453033: 	draw	image-5	{"x":44,"y":91}
1470659453040: 	draw	image-5	{"x":46,"y":92}
1470659453049: 	draw	image-5	{"x":48,"y":91}
1470659453057: 	draw	image-5	{"x":50,"y":91}
1470659453066: 	draw	image-5	{"x":51,"y":90}
1470659453074: 	draw	image-5	{"x":53,"y":89}
1470659453083: 	draw	image-5	{"x":54,"y":86}
1470659453090: 	draw	image-5	{"x":55,"y":84}
1470659453099: 	draw	image-5	{"x":55,"y":82}
1470659453108: 	draw	image-5	{"x":54,"y":79}
1470659453116: 	draw	image-5	{"x":52,"y":76}
1470659453125: 	draw	image-5	{"x":50,"y":74}
1470659453133: 	draw	image-5	{"x":47,"y":72}
1470659453140: 	draw	image-5	{"x":45,"y":71}
1470659453150: 	draw	image-5	{"x":41,"y":69}
1470659453163: 	draw	image-5	{"x":38,"y":69}
1470659453167: 	draw	image-5	{"x":36,"y":69}
1470659453187: 	draw	image-5	{"x":33,"y":70}
1470659453191: 	draw	image-5	{"x":29,"y":71}
1470659453199: 	draw	image-5	{"x":28,"y":72}
1470659453207: 	draw	image-5	{"x":27,"y":73}
1470659453215: 	draw	image-5	{"x":27,"y":74}
1470659453224: 	draw	image-5	{"x":28,"y":78}
1470659453418: 	draw	image-5	{"x":73,"y":94}
1470659453483: 	draw	image-5	{"x":65,"y":107}
1470659453491: 	draw	image-5	{"x":66,"y":109}
1470659453499: 	draw	image-5	{"x":67,"y":112}
1470659453507: 	draw	image-5	{"x":68,"y":113}
1470659453515: 	draw	image-5	{"x":69,"y":114}
1470659453524: 	draw	image-5	{"x":71,"y":116}
1470659453543: 	draw	image-5	{"x":73,"y":118}
1470659453549: 	draw	image-5	{"x":77,"y":118}
1470659453558: 	draw	image-5	{"x":80,"y":117}
1470659453565: 	draw	image-5	{"x":83,"y":115}
1470659453575: 	draw	image-5	{"x":85,"y":114}
1470659453583: 	draw	image-5	{"x":86,"y":112}
1470659453591: 	draw	image-5	{"x":88,"y":109}
1470659453599: 	draw	image-5	{"x":89,"y":107}
1470659453607: 	draw	image-5	{"x":89,"y":104}
1470659453615: 	draw	image-5	{"x":89,"y":101}
1470659453624: 	draw	image-5	{"x":88,"y":98}
1470659453632: 	draw	image-5	{"x":86,"y":96}
1470659453640: 	draw	image-5	{"x":83,"y":94}
1470659453649: 	draw	image-5	{"x":79,"y":93}
1470659453657: 	draw	image-5	{"x":75,"y":93}
1470659453665: 	draw	image-5	{"x":71,"y":93}
1470659453676: 	draw	image-5	{"x":68,"y":94}
1470659453682: 	draw	image-5	{"x":65,"y":95}
1470659453690: 	draw	image-5	{"x":63,"y":96}
1470659453701: 	draw	image-5	{"x":61,"y":98}
1470659453707: 	draw	image-5	{"x":60,"y":100}
1470659453725: 	draw	image-5	{"x":58,"y":102}
1470659453735: 	draw	image-5	{"x":57,"y":107}
1470659453756: 	draw	image-5	{"x":58,"y":112}
1470659453774: 	draw	image-5	{"x":61,"y":117}
1470659453786: 	draw	image-5	{"x":66,"y":120}
1470659453809: 	draw	image-5	{"x":73,"y":121}
1470659453816: 	draw	image-5	{"x":76,"y":120}
1470659453824: 	draw	image-5	{"x":79,"y":118}
1470659453833: 	draw	image-5	{"x":81,"y":115}
1470659453841: 	draw	image-5	{"x":83,"y":113}
1470659453849: 	draw	image-5	{"x":85,"y":110}
1470659453857: 	draw	image-5	{"x":86,"y":107}
1470659453866: 	draw	image-5	{"x":86,"y":104}
1470659453874: 	draw	image-5	{"x":86,"y":102}
1470659453882: 	draw	image-5	{"x":85,"y":99}
1470659453891: 	draw	image-5	{"x":84,"y":97}
1470659453899: 	draw	image-5	{"x":82,"y":96}
1470659453907: 	draw	image-5	{"x":79,"y":94}
1470659453916: 	draw	image-5	{"x":74,"y":94}
1470659453923: 	draw	image-5	{"x":70,"y":95}
1470659453932: 	draw	image-5	{"x":66,"y":96}
1470659453940: 	draw	image-5	{"x":63,"y":97}
1470659453949: 	draw	image-5	{"x":60,"y":99}
1470659453957: 	draw	image-5	{"x":58,"y":101}
1470659453966: 	draw	image-5	{"x":57,"y":102}
1470659453974: 	draw	image-5	{"x":56,"y":104}
1470659453986: 	draw	image-5	{"x":55,"y":105}
1470659453993: 	draw	image-5	{"x":55,"y":107}
1470659453999: 	draw	image-5	{"x":55,"y":108}
1470659454010: 	draw	image-5	{"x":55,"y":110}
1470659454016: 	draw	image-5	{"x":56,"y":112}
1470659454025: 	draw	image-5	{"x":58,"y":113}
1470659454032: 	draw	image-5	{"x":59,"y":114}
1470659454041: 	draw	image-5	{"x":62,"y":114}
1470659454048: 	draw	image-5	{"x":65,"y":114}
1470659454057: 	draw	image-5	{"x":67,"y":113}
1470659454066: 	draw	image-5	{"x":71,"y":111}
1470659454074: 	draw	image-5	{"x":73,"y":109}
1470659454082: 	draw	image-5	{"x":75,"y":106}
1470659454091: 	draw	image-5	{"x":76,"y":104}
1470659454098: 	draw	image-5	{"x":77,"y":101}
1470659454106: 	draw	image-5	{"x":77,"y":100}
1470659454116: 	draw	image-5	{"x":77,"y":99}
1470659454133: 	draw	image-5	{"x":76,"y":98}
1470659454141: 	draw	image-5	{"x":74,"y":97}
1470659454149: 	draw	image-5	{"x":73,"y":96}
1470659446010: 	acted on	innerText
1470659446067: 	sub-instrument	stop	draw	false
1470659446082: 	deactivate	draw
1470659454598: 	acted on	sample
1470659466253: 	acted on	sample
1470659466428: 	acted on	sample
1470659466620: 	acted on	sample
1470659469619: 	acted on	innerText
1470659470571: 	acted on	innerText
1470659471764: 	acted on	innerText
1470659471887: 	sub-instrument	start	draw	true
1470659471907: 	activate	draw
1470659481953: 	draw	image-5	{"x":109,"y":26}
1470659482125: 	draw	image-5	{"x":107,"y":42}
1470659482133: 	draw	image-5	{"x":106,"y":44}
1470659482140: 	draw	image-5	{"x":105,"y":47}
1470659482149: 	draw	image-5	{"x":105,"y":49}
1470659482156: 	draw	image-5	{"x":104,"y":52}
1470659482165: 	draw	image-5	{"x":104,"y":55}
1470659482174: 	draw	image-5	{"x":104,"y":57}
1470659482182: 	draw	image-5	{"x":103,"y":59}
1470659482190: 	draw	image-5	{"x":103,"y":61}
1470659482199: 	draw	image-5	{"x":102,"y":64}
1470659482207: 	draw	image-5	{"x":102,"y":67}
1470659482215: 	draw	image-5	{"x":101,"y":69}
1470659482224: 	draw	image-5	{"x":101,"y":70}
1470659482232: 	draw	image-5	{"x":100,"y":72}
1470659482240: 	draw	image-5	{"x":99,"y":74}
1470659482248: 	draw	image-5	{"x":98,"y":76}
1470659482257: 	draw	image-5	{"x":98,"y":77}
1470659482266: 	draw	image-5	{"x":97,"y":78}
1470659482274: 	draw	image-5	{"x":96,"y":80}
1470659482281: 	draw	image-5	{"x":95,"y":81}
1470659482291: 	draw	image-5	{"x":94,"y":82}
1470659482300: 	draw	image-5	{"x":93,"y":83}
1470659482307: 	draw	image-5	{"x":92,"y":84}
1470659482316: 	draw	image-5	{"x":91,"y":85}
1470659482323: 	draw	image-5	{"x":90,"y":86}
1470659482332: 	draw	image-5	{"x":89,"y":86}
1470659482340: 	draw	image-5	{"x":89,"y":87}
1470659482375: 	draw	image-5	{"x":88,"y":87}
1470659482486: 	draw	image-5	{"x":89,"y":87}
1470659482495: 	draw	image-5	{"x":89,"y":86}
1470659482511: 	draw	image-5	{"x":92,"y":82}
1470659482528: 	draw	image-5	{"x":94,"y":78}
1470659482542: 	draw	image-5	{"x":96,"y":73}
1470659482550: 	draw	image-5	{"x":97,"y":71}
1470659482559: 	draw	image-5	{"x":97,"y":69}
1470659482568: 	draw	image-5	{"x":98,"y":67}
1470659482575: 	draw	image-5	{"x":98,"y":65}
1470659482582: 	draw	image-5	{"x":98,"y":63}
1470659482591: 	draw	image-5	{"x":99,"y":61}
1470659482599: 	draw	image-5	{"x":99,"y":59}
1470659482607: 	draw	image-5	{"x":99,"y":57}
1470659482616: 	draw	image-5	{"x":99,"y":55}
1470659482623: 	draw	image-5	{"x":99,"y":52}
1470659482632: 	draw	image-5	{"x":99,"y":51}
1470659482641: 	draw	image-5	{"x":99,"y":49}
1470659482649: 	draw	image-5	{"x":99,"y":47}
1470659482657: 	draw	image-5	{"x":100,"y":45}
1470659482666: 	draw	image-5	{"x":100,"y":44}
1470659482674: 	draw	image-5	{"x":100,"y":42}
1470659482682: 	draw	image-5	{"x":101,"y":41}
1470659482691: 	draw	image-5	{"x":101,"y":40}
1470659482707: 	draw	image-5	{"x":101,"y":39}
1470659482715: 	draw	image-5	{"x":101,"y":38}
1470659482723: 	draw	image-5	{"x":102,"y":37}
1470659482732: 	draw	image-5	{"x":102,"y":36}
1470659482741: 	draw	image-5	{"x":102,"y":35}
1470659482757: 	draw	image-5	{"x":103,"y":34}
1470659482765: 	draw	image-5	{"x":103,"y":33}
1470659482773: 	draw	image-5	{"x":103,"y":32}
1470659482781: 	draw	image-5	{"x":103,"y":31}
1470659482791: 	draw	image-5	{"x":103,"y":30}
1470659482807: 	draw	image-5	{"x":104,"y":29}
1470659482832: 	draw	image-5	{"x":104,"y":28}
1470659482930: 	draw	image-5	{"x":104,"y":29}
1470659482945: 	draw	image-5	{"x":102,"y":32}
1470659482960: 	draw	image-5	{"x":98,"y":37}
1470659482975: 	draw	image-5	{"x":96,"y":40}
1470659482983: 	draw	image-5	{"x":94,"y":43}
1470659482993: 	draw	image-5	{"x":91,"y":45}
1470659483001: 	draw	image-5	{"x":89,"y":47}
1470659483008: 	draw	image-5	{"x":86,"y":49}
1470659483016: 	draw	image-5	{"x":84,"y":51}
1470659483025: 	draw	image-5	{"x":82,"y":53}
1470659483031: 	draw	image-5	{"x":79,"y":55}
1470659483040: 	draw	image-5	{"x":77,"y":57}
1470659483049: 	draw	image-5	{"x":75,"y":58}
1470659483057: 	draw	image-5	{"x":72,"y":59}
1470659483066: 	draw	image-5	{"x":70,"y":60}
1470659483074: 	draw	image-5	{"x":68,"y":61}
1470659483082: 	draw	image-5	{"x":66,"y":63}
1470659483090: 	draw	image-5	{"x":63,"y":64}
1470659483099: 	draw	image-5	{"x":61,"y":65}
1470659483106: 	draw	image-5	{"x":59,"y":65}
1470659483117: 	draw	image-5	{"x":58,"y":66}
1470659483124: 	draw	image-5	{"x":57,"y":66}
1470659483132: 	draw	image-5	{"x":56,"y":67}
1470659483141: 	draw	image-5	{"x":55,"y":67}
1470659483157: 	draw	image-5	{"x":54,"y":67}
1470659483165: 	draw	image-5	{"x":53,"y":67}
1470659483182: 	draw	image-5	{"x":52,"y":68}
1470659475301: 	acted on	innerText
1470659475389: 	sub-instrument	stop	draw	false
1470659475400: 	deactivate	draw
1470659510640: 	acted on	
1470659511787: 	acted on	innerText
1470659511861: 	sub-instrument	start	draw	true
1470659511866: 	activate	draw
1470659517009: 	acted on	
1470659521177: 	acted on	
1470659521755: 	acted on	sample
1470659530876: 	draw	sample	{"x":188.15899658203125,"y":258.1570129394531}
1470659531549: 	acted on	menu
1470659543553: 	draw	content	{"x":700,"y":226}
1470659543607: 	draw	content	{"x":698,"y":241}
1470659543614: 	draw	content	{"x":697,"y":244}
1470659543624: 	draw	content	{"x":697,"y":247}
1470659543632: 	draw	content	{"x":696,"y":252}
1470659543640: 	draw	content	{"x":696,"y":254}
1470659543649: 	draw	content	{"x":696,"y":258}
1470659543656: 	draw	content	{"x":695,"y":259}
1470659543665: 	draw	content	{"x":695,"y":261}
1470659543673: 	draw	content	{"x":695,"y":263}
1470659543683: 	draw	content	{"x":695,"y":264}
1470659543689: 	draw	content	{"x":694,"y":265}
1470659543707: 	draw	content	{"x":694,"y":266}
1470659543765: 	draw	content	{"x":695,"y":266}
1470659543783: 	draw	content	{"x":695,"y":265}
1470659543790: 	draw	content	{"x":698,"y":261}
1470659543798: 	draw	content	{"x":699,"y":258}
1470659543806: 	draw	content	{"x":701,"y":254}
1470659543814: 	draw	content	{"x":703,"y":249}
1470659543824: 	draw	content	{"x":705,"y":245}
1470659543832: 	draw	content	{"x":706,"y":242}
1470659543839: 	draw	content	{"x":707,"y":238}
1470659543848: 	draw	content	{"x":708,"y":234}
1470659543856: 	draw	content	{"x":709,"y":232}
1470659543864: 	draw	content	{"x":711,"y":230}
1470659543873: 	draw	content	{"x":712,"y":228}
1470659543881: 	draw	content	{"x":712,"y":227}
1470659543889: 	draw	content	{"x":713,"y":227}
1470659543898: 	draw	content	{"x":714,"y":226}
1470659543957: 	draw	content	{"x":714,"y":227}
1470659543969: 	draw	content	{"x":715,"y":228}
1470659543985: 	draw	content	{"x":715,"y":238}
1470659544003: 	draw	content	{"x":715,"y":246}
1470659544017: 	draw	content	{"x":715,"y":253}
1470659544034: 	draw	content	{"x":715,"y":260}
1470659544053: 	draw	content	{"x":716,"y":265}
1470659544066: 	draw	content	{"x":716,"y":268}
1470659544100: 	draw	content	{"x":716,"y":269}
1470659544161: 	draw	content	{"x":717,"y":269}
1470659544177: 	draw	content	{"x":717,"y":268}
1470659544461: 	draw	content	{"x":748,"y":229}
1470659544499: 	draw	content	{"x":742,"y":245}
1470659544506: 	draw	content	{"x":741,"y":251}
1470659544514: 	draw	content	{"x":741,"y":257}
1470659544524: 	draw	content	{"x":740,"y":263}
1470659544531: 	draw	content	{"x":740,"y":268}
1470659544540: 	draw	content	{"x":740,"y":273}
1470659544549: 	draw	content	{"x":740,"y":277}
1470659544556: 	draw	content	{"x":740,"y":280}
1470659544767: 	draw	content	{"x":789,"y":191}
1470659544799: 	draw	content	{"x":780,"y":207}
1470659544807: 	draw	content	{"x":776,"y":213}
1470659544815: 	draw	content	{"x":772,"y":221}
1470659544824: 	draw	content	{"x":768,"y":233}
1470659544831: 	draw	content	{"x":765,"y":240}
1470659544840: 	draw	content	{"x":762,"y":250}
1470659544848: 	draw	content	{"x":761,"y":257}
1470659544856: 	draw	content	{"x":760,"y":265}
1470659544865: 	draw	content	{"x":759,"y":270}
1470659544873: 	draw	content	{"x":759,"y":276}
1470659544882: 	draw	content	{"x":760,"y":279}
1470659544889: 	draw	content	{"x":760,"y":281}
1470659544899: 	draw	content	{"x":760,"y":282}
1470659545067: 	draw	content	{"x":818,"y":196}
1470659545115: 	draw	content	{"x":808,"y":212}
1470659545123: 	draw	content	{"x":804,"y":217}
1470659545132: 	draw	content	{"x":799,"y":226}
1470659545139: 	draw	content	{"x":794,"y":238}
1470659545148: 	draw	content	{"x":790,"y":247}
1470659545156: 	draw	content	{"x":787,"y":254}
1470659545165: 	draw	content	{"x":784,"y":264}
1470659545173: 	draw	content	{"x":783,"y":270}
1470659545182: 	draw	content	{"x":783,"y":278}
1470659545190: 	draw	content	{"x":782,"y":284}
1470659545198: 	draw	content	{"x":782,"y":287}
1470659545209: 	draw	content	{"x":782,"y":288}
1470659545216: 	draw	content	{"x":782,"y":289}
1470659545223: 	draw	content	{"x":783,"y":289}
1470659545402: 	draw	content	{"x":834,"y":212}
1470659545432: 	draw	content	{"x":822,"y":230}
1470659545439: 	draw	content	{"x":818,"y":239}
1470659545449: 	draw	content	{"x":815,"y":245}
1470659545457: 	draw	content	{"x":813,"y":252}
1470659545464: 	draw	content	{"x":811,"y":260}
1470659545473: 	draw	content	{"x":810,"y":268}
1470659545482: 	draw	content	{"x":809,"y":277}
1470659545490: 	draw	content	{"x":809,"y":282}
1470659545497: 	draw	content	{"x":810,"y":287}
1470659545507: 	draw	content	{"x":810,"y":289}
1470659545516: 	draw	content	{"x":811,"y":291}
1470659546152: 	draw	content	{"x":858,"y":221}
1470659546198: 	draw	content	{"x":849,"y":238}
1470659546207: 	draw	content	{"x":847,"y":244}
1470659546215: 	draw	content	{"x":845,"y":249}
1470659546222: 	draw	content	{"x":842,"y":255}
1470659546231: 	draw	content	{"x":840,"y":262}
1470659546240: 	draw	content	{"x":837,"y":270}
1470659546263: 	draw	content	{"x":834,"y":283}
1470659546271: 	draw	content	{"x":833,"y":294}
1470659546281: 	draw	content	{"x":833,"y":299}
1470659546289: 	draw	content	{"x":834,"y":304}
1470659546297: 	draw	content	{"x":834,"y":307}
1470659546305: 	draw	content	{"x":835,"y":310}
1470659547809: 	draw	content	{"x":877,"y":82}
1470659547873: 	draw	content	{"x":863,"y":88}
1470659547880: 	draw	content	{"x":858,"y":90}
1470659547890: 	draw	content	{"x":853,"y":94}
1470659547898: 	draw	content	{"x":848,"y":97}
1470659547906: 	draw	content	{"x":842,"y":100}
1470659547915: 	draw	content	{"x":836,"y":104}
1470659547922: 	draw	content	{"x":830,"y":108}
1470659547931: 	draw	content	{"x":823,"y":112}
1470659547940: 	draw	content	{"x":817,"y":116}
1470659547947: 	draw	content	{"x":811,"y":121}
1470659547956: 	draw	content	{"x":804,"y":126}
1470659547965: 	draw	content	{"x":799,"y":131}
1470659547974: 	draw	content	{"x":793,"y":136}
1470659547981: 	draw	content	{"x":787,"y":141}
1470659547989: 	draw	content	{"x":781,"y":146}
1470659547998: 	draw	content	{"x":773,"y":152}
1470659548007: 	draw	content	{"x":768,"y":158}
1470659548015: 	draw	content	{"x":762,"y":163}
1470659548023: 	draw	content	{"x":755,"y":170}
1470659548031: 	draw	content	{"x":750,"y":176}
1470659548039: 	draw	content	{"x":744,"y":183}
1470659548048: 	draw	content	{"x":739,"y":188}
1470659548059: 	draw	content	{"x":735,"y":194}
1470659548067: 	draw	content	{"x":730,"y":200}
1470659548072: 	draw	content	{"x":726,"y":205}
1470659548081: 	draw	content	{"x":722,"y":210}
1470659548090: 	draw	content	{"x":718,"y":215}
1470659548098: 	draw	content	{"x":715,"y":220}
1470659548105: 	draw	content	{"x":712,"y":224}
1470659548115: 	draw	content	{"x":709,"y":229}
1470659548128: 	draw	content	{"x":707,"y":233}
1470659548132: 	draw	content	{"x":705,"y":236}
1470659548145: 	draw	content	{"x":703,"y":239}
1470659548150: 	draw	content	{"x":702,"y":241}
1470659548156: 	draw	content	{"x":701,"y":244}
1470659548169: 	draw	content	{"x":700,"y":245}
1470659548175: 	draw	content	{"x":699,"y":247}
1470659549579: 	draw	content	{"x":819,"y":66}
1470659549616: 	draw	content	{"x":804,"y":75}
1470659549622: 	draw	content	{"x":800,"y":78}
1470659549631: 	draw	content	{"x":794,"y":82}
1470659549640: 	draw	content	{"x":788,"y":87}
1470659549648: 	draw	content	{"x":780,"y":93}
1470659549656: 	draw	content	{"x":775,"y":96}
1470659549664: 	draw	content	{"x":767,"y":102}
1470659549672: 	draw	content	{"x":760,"y":108}
1470659549681: 	draw	content	{"x":753,"y":114}
1470659549689: 	draw	content	{"x":746,"y":120}
1470659549697: 	draw	content	{"x":739,"y":127}
1470659549705: 	draw	content	{"x":732,"y":133}
1470659549715: 	draw	content	{"x":727,"y":139}
1470659549723: 	draw	content	{"x":719,"y":147}
1470659549731: 	draw	content	{"x":713,"y":154}
1470659549739: 	draw	content	{"x":707,"y":161}
1470659549747: 	draw	content	{"x":698,"y":171}
1470659549755: 	draw	content	{"x":695,"y":177}
1470659549764: 	draw	content	{"x":689,"y":184}
1470659549772: 	draw	content	{"x":684,"y":190}
1470659549781: 	draw	content	{"x":679,"y":198}
1470659549789: 	draw	content	{"x":675,"y":204}
1470659549797: 	draw	content	{"x":671,"y":210}
1470659549805: 	draw	content	{"x":667,"y":215}
1470659549814: 	draw	content	{"x":664,"y":221}
1470659549822: 	draw	content	{"x":660,"y":227}
1470659549831: 	draw	content	{"x":657,"y":231}
1470659549840: 	draw	content	{"x":654,"y":236}
1470659549847: 	draw	content	{"x":652,"y":241}
1470659549857: 	draw	content	{"x":649,"y":244}
1470659549864: 	draw	content	{"x":647,"y":247}
1470659549872: 	draw	content	{"x":646,"y":250}
1470659549881: 	draw	content	{"x":644,"y":253}
1470659549889: 	draw	content	{"x":643,"y":255}
1470659549897: 	draw	content	{"x":642,"y":258}
1470659549906: 	draw	content	{"x":641,"y":259}
1470659549914: 	draw	content	{"x":640,"y":261}
1470659549922: 	draw	content	{"x":639,"y":263}
1470659549934: 	draw	content	{"x":639,"y":264}
1470659549947: 	draw	content	{"x":639,"y":265}
1470659549956: 	draw	content	{"x":638,"y":265}
1470659550834: 	draw	content	{"x":313,"y":299}
1470659550882: 	draw	content	{"x":305,"y":285}
1470659550889: 	draw	content	{"x":306,"y":280}
1470659550897: 	draw	content	{"x":308,"y":273}
1470659550907: 	draw	content	{"x":310,"y":265}
1470659550914: 	draw	content	{"x":312,"y":259}
1470659550922: 	draw	content	{"x":316,"y":250}
1470659550931: 	draw	content	{"x":320,"y":238}
1470659550939: 	draw	content	{"x":326,"y":227}
1470659550948: 	draw	content	{"x":330,"y":218}
1470659550956: 	draw	content	{"x":335,"y":210}
1470659550964: 	draw	content	{"x":340,"y":200}
1470659550974: 	draw	content	{"x":347,"y":190}
1470659550981: 	draw	content	{"x":352,"y":179}
1470659550989: 	draw	content	{"x":359,"y":169}
1470659550997: 	draw	content	{"x":367,"y":159}
1470659551007: 	draw	content	{"x":374,"y":151}
1470659551014: 	draw	content	{"x":381,"y":142}
1470659551022: 	draw	content	{"x":389,"y":132}
1470659551031: 	draw	content	{"x":397,"y":123}
1470659551038: 	draw	content	{"x":403,"y":117}
1470659551047: 	draw	content	{"x":412,"y":109}
1470659551056: 	draw	content	{"x":417,"y":104}
1470659551065: 	draw	content	{"x":425,"y":96}
1470659551073: 	draw	content	{"x":430,"y":92}
1470659551081: 	draw	content	{"x":437,"y":87}
1470659551089: 	draw	content	{"x":442,"y":83}
1470659551097: 	draw	content	{"x":448,"y":79}
1470659551106: 	draw	content	{"x":452,"y":76}
1470659551114: 	draw	content	{"x":457,"y":73}
1470659551123: 	draw	content	{"x":460,"y":71}
1470659551131: 	draw	content	{"x":462,"y":70}
1470659551139: 	draw	content	{"x":465,"y":69}
1470659551147: 	draw	content	{"x":467,"y":68}
1470659551156: 	draw	content	{"x":469,"y":68}
1470659551164: 	draw	content	{"x":470,"y":67}
1470659551172: 	draw	content	{"x":471,"y":67}
1470659551181: 	draw	content	{"x":472,"y":67}
1470659551190: 	draw	content	{"x":473,"y":67}
1470659551197: 	draw	content	{"x":474,"y":67}
1470659551206: 	draw	content	{"x":475,"y":67}
1470659551223: 	draw	content	{"x":476,"y":68}
1470659551677: 	draw	content	{"x":364,"y":304}
1470659551823: 	draw	content	{"x":365,"y":288}
1470659551831: 	draw	content	{"x":366,"y":282}
1470659551840: 	draw	content	{"x":368,"y":275}
1470659551847: 	draw	content	{"x":370,"y":268}
1470659551859: 	draw	content	{"x":373,"y":262}
1470659551864: 	draw	content	{"x":377,"y":254}
1470659551872: 	draw	content	{"x":379,"y":249}
1470659551881: 	draw	content	{"x":383,"y":242}
1470659551889: 	draw	content	{"x":386,"y":236}
1470659551897: 	draw	content	{"x":390,"y":231}
1470659551906: 	draw	content	{"x":394,"y":226}
1470659551915: 	draw	content	{"x":398,"y":222}
1470659551923: 	draw	content	{"x":402,"y":218}
1470659551931: 	draw	content	{"x":405,"y":216}
1470659551940: 	draw	content	{"x":408,"y":213}
1470659551947: 	draw	content	{"x":411,"y":211}
1470659551956: 	draw	content	{"x":414,"y":209}
1470659551964: 	draw	content	{"x":416,"y":208}
1470659551972: 	draw	content	{"x":418,"y":208}
1470659551981: 	draw	content	{"x":419,"y":207}
1470659551989: 	draw	content	{"x":420,"y":208}
1470659551997: 	draw	content	{"x":422,"y":209}
1470659552006: 	draw	content	{"x":423,"y":210}
1470659552015: 	draw	content	{"x":424,"y":214}
1470659552023: 	draw	content	{"x":423,"y":218}
1470659552037: 	draw	content	{"x":422,"y":222}
1470659552048: 	draw	content	{"x":418,"y":233}
1470659552056: 	draw	content	{"x":415,"y":239}
1470659552064: 	draw	content	{"x":414,"y":244}
1470659552073: 	draw	content	{"x":413,"y":248}
1470659552081: 	draw	content	{"x":412,"y":253}
1470659552094: 	draw	content	{"x":412,"y":255}
1470659552107: 	draw	content	{"x":412,"y":259}
1470659552114: 	draw	content	{"x":413,"y":262}
1470659552123: 	draw	content	{"x":414,"y":263}
1470659552131: 	draw	content	{"x":416,"y":264}
1470659552139: 	draw	content	{"x":418,"y":264}
1470659552149: 	draw	content	{"x":423,"y":264}
1470659552157: 	draw	content	{"x":430,"y":262}
1470659552165: 	draw	content	{"x":436,"y":259}
1470659552174: 	draw	content	{"x":441,"y":256}
1470659552182: 	draw	content	{"x":447,"y":253}
1470659552190: 	draw	content	{"x":453,"y":250}
1470659552197: 	draw	content	{"x":460,"y":247}
1470659552206: 	draw	content	{"x":466,"y":244}
1470659552215: 	draw	content	{"x":472,"y":242}
1470659552222: 	draw	content	{"x":477,"y":239}
1470659552231: 	draw	content	{"x":481,"y":238}
1470659552240: 	draw	content	{"x":485,"y":237}
1470659552247: 	draw	content	{"x":488,"y":237}
1470659552257: 	draw	content	{"x":491,"y":237}
1470659552265: 	draw	content	{"x":492,"y":238}
1470659552272: 	draw	content	{"x":494,"y":240}
1470659552281: 	draw	content	{"x":495,"y":242}
1470659552289: 	draw	content	{"x":495,"y":246}
1470659552298: 	draw	content	{"x":494,"y":251}
1470659552308: 	draw	content	{"x":492,"y":255}
1470659552315: 	draw	content	{"x":490,"y":259}
1470659552323: 	draw	content	{"x":488,"y":265}
1470659552331: 	draw	content	{"x":486,"y":270}
1470659552339: 	draw	content	{"x":485,"y":273}
